"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tgm2",4.02364381026164e-73,-0.884479863749172,0.911,0.999,5.69104180523406e-69
"Iglc3",6.88776645045803e-72,1.14789869511231,0.823,0.247,9.74205686752784e-68
"Chil1",3.74212207407308e-71,-0.953085357445942,0.891,0.998,5.29285746156897e-67
"Epas1",2.15188039598205e-70,-1.61518746667289,0.583,0.919,3.04361963207702e-66
"Cldn5",7.16506899198036e-68,-1.78423855142356,0.323,0.817,1.0134273582257e-63
"Acap1",9.6418698331267e-68,0.982212707861072,0.885,0.411,1.36374606919744e-63
"Krt7",2.60158569843903e-65,-1.07605169588599,0.724,0.981,3.67968281187216e-61
"Cd83",4.0277778422692e-65,1.00340425099067,0.906,0.48,5.69688898010556e-61
"Shisa5",1.12537658853392e-64,0.722042946361313,1,0.994,1.59173264682237e-60
"Ptms",2.03853830672924e-64,-0.625454711531278,1,1,2.88330858103784e-60
"Vegfa",3.25028580732694e-64,-1.37590789556622,0.589,0.929,4.59720424588322e-60
"Plac8",5.30783156828893e-64,0.853478557051411,0.984,0.948,7.50739697018786e-60
"Snn",8.10855775385165e-64,1.05071962641179,0.88,0.469,1.14687440870478e-59
"Eef1b2",8.88740171145652e-63,0.815872222321159,0.974,0.828,1.25703409806841e-58
"Pakap.1",1.38790799568923e-60,-1.3029233793065,0.646,0.932,1.96305706910285e-56
"Igfbp2",3.32299421137977e-60,-1.91061107722079,0.323,0.745,4.70004301257555e-56
"Mzb1",1.26337187553035e-59,1.26622010499828,0.979,0.562,1.78691318075013e-55
"Igfbp7",4.57357667471672e-59,-0.641464725300926,0.979,1,6.46886684871934e-55
"Cldn18",6.10511550591851e-58,-0.937966645855561,0.818,0.987,8.63507537157114e-54
"Xdh",6.17492501063895e-58,-1.02882561734353,0.698,0.979,8.73381393504773e-54
"Sept1",4.56378943558494e-56,0.887020121059724,0.896,0.405,6.45502377769134e-52
"Eef2",1.24663281873097e-55,0.627730285441511,1,0.999,1.76323745881309e-51
"Sash3",2.21691246849674e-55,0.899767111927574,0.833,0.401,3.13560099544179e-51
"Cxcl15",8.46684739793899e-55,-0.86169070726574,0.833,0.996,1.19755089596449e-50
"Inmt",3.91761419201567e-54,-1.71724965145193,0.292,0.709,5.54107351318696e-50
"Il21r",9.50922564550711e-54,0.909447876224189,0.885,0.484,1.34498487530053e-49
"Col4a2",1.43986274811368e-53,-0.971329022674759,0.703,0.962,2.03654187093199e-49
"Ighm",1.98012223103051e-53,1.52002525425801,1,0.961,2.80068488356955e-49
"Ace",5.40186056868428e-52,-1.30605404394441,0.276,0.745,7.64039158834704e-48
"Fmo2",1.55392273608994e-51,-1.3963578732805,0.349,0.789,2.19786831792562e-47
"Hist1h1c",3.98121571274021e-51,0.752137905790457,0.964,0.869,5.63103150409976e-47
"Cryab",6.60820175283576e-51,-1.08233579487799,0.542,0.917,9.34664055921089e-47
"Cr2",7.17098099564947e-51,1.3335167756732,0.781,0.14,1.01426355202466e-46
"Lck",1.4495720951316e-50,0.849354226290866,0.932,0.674,2.05027477135413e-46
"Emp2",1.58862118153862e-50,-1.03788535183228,0.568,0.931,2.24694579916823e-46
"Hist2h2bb",1.25737500109883e-48,0.766117214996734,0.99,0.915,1.77843120155419e-44
"Acer2",1.95434494138137e-48,-1.21336298678863,0.505,0.878,2.76422548508981e-44
"Eif4b",1.98852224580394e-48,0.658582903037671,1,0.977,2.81256586446509e-44
"Spock2",2.8687014035756e-48,-1.26862842230702,0.26,0.7,4.05749126521732e-44
"Fcrla",5.58318691321256e-48,0.988883496501892,0.797,0.175,7.89685957004784e-44
"Tpm1",8.32314010096465e-48,-0.740475964886561,0.953,0.997,1.17722493588044e-43
"Hist1h1d",6.38948161879245e-47,0.777755226850443,0.958,0.786,9.03728280162004e-43
"Egfl7",1.24766751984177e-46,-1.18061042076165,0.464,0.855,1.7647009400642e-42
"Cfp",1.40741115255176e-46,0.77616498005433,0.922,0.656,1.99064233416921e-42
"Cyfip2",1.47786771510127e-46,0.846956020760044,0.875,0.509,2.09029609623924e-42
"Unc93b1",1.50024292132922e-46,0.650888613805948,1,0.981,2.12194358792805e-42
"Hspe1",3.70094065336519e-46,0.669017306352924,0.99,0.933,5.23461046011972e-42
"Mef2c",7.76042927489187e-46,0.772548312514395,0.766,0.304,1.09763511664071e-41
"Coro1a",1.6713874146589e-45,0.778528415216072,0.786,0.364,2.36401035929355e-41
"Hvcn1",4.07053684866456e-45,0.830956335025169,0.885,0.578,5.75736731875116e-41
"Grk6",5.86946035500093e-45,0.838606702487171,0.896,0.497,8.30176472611332e-41
"Plcg2",8.2446879150235e-45,0.790119532614311,0.833,0.39,1.16612865870092e-40
"Serpina3g",1.57121234274243e-44,0.632309580570999,0.995,0.999,2.2223227375749e-40
"Bank1",4.62998502031473e-44,1.13179064149073,0.734,0.159,6.54865081273315e-40
"F2r",1.11775430947925e-43,-0.944549832015716,0.562,0.926,1.58095169532744e-39
"Jup",1.65402108893261e-43,-0.978234690651586,0.594,0.913,2.33944742818629e-39
"Laptm5",3.35362982255452e-43,0.62780443088692,0.995,0.982,4.74337402102112e-39
"BC035044",6.60592573293484e-43,0.787489147828717,0.786,0.362,9.34342135666304e-39
"Arhgap4",8.26830310997321e-43,0.838759542707876,0.859,0.457,1.16946879187461e-38
"Naca",1.67055389071516e-42,0.621373262127134,0.995,0.968,2.36283142302752e-38
"Grk2",5.1178893463362e-42,0.653565366810676,0.974,0.941,7.23874269145792e-38
"Hcls1",5.17141519573334e-42,0.787878123706759,0.911,0.539,7.31444965284524e-38
"Rasal3",6.11005179191136e-42,0.788426318714988,0.823,0.422,8.64205725447943e-38
"Ahnak",1.21703369014964e-41,-0.863989661126264,0.797,0.958,1.72137245134765e-37
"Trbc2",1.34180443555683e-41,0.771083695788842,0.943,0.726,1.89784819365157e-37
"Slc9a3r2",1.7180897212399e-41,-1.12050839477051,0.474,0.818,2.43006610172172e-37
"Bcam",1.86541675881187e-41,-0.975598789819017,0.49,0.893,2.63844546366351e-37
"Map3k1",2.24468388896063e-41,0.690879622165645,0.948,0.823,3.17488089254591e-37
"Mif4gd",1.05283459071879e-40,0.739252073271764,0.927,0.691,1.48912924511265e-36
