"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Snap47",1.51149037896812e-05,0.572178991767047,0.692,0.21,0.246327587060434
"Tcf19",1.5877339414843e-05,0.405530130808947,0.462,0.098,0.258753000443697
"Cd93",1.61514077097458e-05,-1.26187531336874,0.154,0.786,0.263219491445727
"Susd2",1.69006730190625e-05,0.563362964114988,0.615,0.172,0.275430268191661
"Cavin2",1.89161932685617e-05,-1.2747096152669,0.692,0.907,0.308277201697751
"Uhmk1",2.17075967180633e-05,0.45137298791668,0.615,0.164,0.353768703714278
"Cd83",2.22699120297976e-05,0.879428376761815,0.923,0.461,0.362932756349612
"Txndc17",2.29374419525129e-05,0.400794155966222,0.462,0.101,0.373811491500102
"Ndst1",2.40476344572315e-05,-1.14212072191906,0.769,0.972,0.391904298749502
"Car4",2.48742779450665e-05,-1.36481591530347,0.231,0.809,0.405376107670749
"Copz2",2.53430726648109e-05,0.553893842930611,0.846,0.3,0.413016055218423
"Id1",2.87801201930061e-05,-1.2107597333435,0.538,0.873,0.469029618785421
"H2-DMb2",3.30730029332489e-05,0.819478558439408,1,0.959,0.538990728803157
"Ints7",3.34059325494278e-05,0.394895966880537,0.462,0.103,0.544416482758025
"Pakap.1",3.38594217516314e-05,-1.04069751674737,0.923,0.99,0.551806996286337
"Prr5",3.41129993878188e-05,0.421989627762812,0.538,0.135,0.555939551023282
"Rpgrip1l",3.50925535398485e-05,0.313055256209648,0.308,0.051,0.57190334503891
"Myo1g",3.54313607666007e-05,0.488964291241445,0.538,0.141,0.577424886413291
"Il4i1",3.55443186933646e-05,0.638957390361885,0.692,0.228,0.579265761745763
"Zfp784",3.8011407643934e-05,0.308091139343264,0.308,0.051,0.619471910373192
"Plvap",3.93190239843556e-05,-1.06661175832657,1,0.98,0.640782133873043
"Timp3",3.93470129380258e-05,-0.997547327352829,1,0.997,0.641238269851007
"Mzb1",4.3312070495113e-05,0.939642361454045,0.923,0.559,0.705856812858856
"Fam189a2",4.59842128187681e-05,-1.12629764390654,0.538,0.94,0.749404716307464
"A530032D15Rik",4.75824156586801e-05,0.458924638041735,0.462,0.109,0.77545062798951
"Exosc2",5.31971338336572e-05,0.391955890377197,0.462,0.107,0.866953690087111
"Serpina3g",5.34602443349767e-05,0.830386440719737,1,0.964,0.871241601927115
"Gpam",5.369747442932e-05,0.458924638041735,0.462,0.111,0.875107740774627
"Sec11c",6.05648280393432e-05,0.951487270268143,1,0.943,0.987025002557176
"Eaf2",6.17005417265854e-05,0.457755990719113,0.462,0.112,1
"Ptpro",6.48775643768362e-05,0.389314934617237,0.308,0.055,1
"Rrs1",6.70000304381937e-05,0.580846392248925,0.692,0.24,1
"C1qb",6.82662269443095e-05,1.07351905727726,1,0.653,1
"Zfp516",7.01693588010723e-05,0.48974610496355,0.769,0.264,1
"Fgl2",7.501080099733e-05,1.01730864760933,1,0.581,1
"Htra3",7.91004524011758e-05,0.381420950771007,0.462,0.11,1
"Mmp25",7.94263327735256e-05,0.425232045251495,0.385,0.083,1
"Bcl2a1d",8.19091799802775e-05,0.34903403009697,0.385,0.081,1
"Ppm1k",8.79417305573349e-05,0.386093651344537,0.462,0.112,1
"F2r",8.87773920186043e-05,-1.02597573567935,0.692,0.946,1
"Amotl2",9.25192155021615e-05,-0.970306088766132,0.615,0.907,1
"H2-Eb1",9.52670160962986e-05,0.746575123146292,1,0.999,1
"Fscn1",9.89147792886297e-05,0.995001398086973,0.923,0.552,1
"Afap1l1",0.000100381574785319,-1.08759882316969,0.077,0.687,1
"Tmcc2",0.000100786871941287,-1.16810640162897,0.538,0.89,1
"Mphosph6",0.000100844624870774,0.431447912331133,0.692,0.22,1
"Amigo2",0.000101001558401549,0.382587707843002,0.462,0.113,1
"Tgif1",0.00010262204621687,0.435537951377883,0.846,0.296,1
"Gpr65",0.000104345273342702,0.403308206696737,0.538,0.146,1
"Icam2",0.000111091053662619,-1.11105403038575,0.154,0.722,1
"Psap",0.000119884289805662,0.463886687532623,1,1,1
"Ass1",0.000120465660360787,0.514194895252881,0.462,0.123,1
"Hmces",0.000121887319464231,0.527932938948581,0.538,0.161,1
"Cd74",0.000125292095817301,0.401796927502173,1,1,1
"Sh3bgrl",0.000126412885491431,-0.909781084955802,0.615,0.927,1
"Ctnnal1",0.000128463042831322,0.403870770572412,0.538,0.149,1
"Vdr",0.000129936540001197,0.304997217846782,0.308,0.057,1
"App",0.000131311303432611,-0.58166004465983,1,1,1
"H2-Eb2",0.000134108770777194,0.465742881615403,0.615,0.191,1
"Fcgr2b",0.000139569646753457,0.459704262508635,0.538,0.155,1
"Cd48",0.000141387377344871,0.471092146330771,0.615,0.193,1
"Cyld",0.000149212739354225,0.417438535531625,0.615,0.188,1
"Gmfg",0.000153126185869592,0.425723956959696,0.692,0.226,1
"Cdo1",0.000167961786068556,-1.1021376305475,0.231,0.742,1
"Nxpe5",0.000175888579248121,0.381906984882968,0.308,0.06,1
"Fgf1",0.000182437912067732,-1.01554090653213,0.462,0.839,1
"Ccr7",0.000189826708575153,0.655351828612554,0.615,0.224,1
"Tubb2b",0.000193882077466017,0.570484693227172,0.538,0.174,1
"Lyz2",0.000194868530871994,0.505543889673378,0.462,0.128,1
"Clic5",0.000210820152170958,-0.860251472815694,0.923,0.995,1
"Ccl8",0.000212297772816226,1.07928521329262,1,0.649,1
"Cct4",0.000212374044743399,0.413855681767451,0.385,0.091,1
"Bcl11b",0.000214287278611602,0.300060703052915,0.308,0.06,1
"Epb41l2",0.000218779045863579,-0.842949352176857,0.846,0.924,1
"Med1",0.000220572914681099,0.512360060680885,0.615,0.209,1
"Slc7a5",0.000224619215771772,0.453035398364756,0.538,0.161,1
"Tspan7",0.000233399480095323,-1.13320419688494,0.462,0.835,1
"Tmem204",0.000241168527165404,-1.03501667905964,0.538,0.849,1
"Slfn2",0.000242013155961759,0.504250701461897,0.692,0.251,1
"Ighj1",0.000248507455155575,1.72153978488694,1,0.949,1
"Mxra7",0.000252769455525919,-0.976346414518622,0.385,0.835,1
"Sept4",0.000257294567452412,-0.993739587172257,0.538,0.827,1
"Ly6d",0.00026223447440693,0.376375878909739,0.308,0.063,1
"Acer2",0.000266176045488716,-0.99398771019484,0.923,0.969,1
"Il1rn",0.000267755673572156,0.795324346182998,0.923,0.59,1
"Mgl2",0.000296958505543919,0.331684388625593,0.385,0.09,1
"Dcaf8",0.000303503707815242,0.436305036357214,0.462,0.129,1
"Tifa",0.000327388652803944,0.587706330386599,0.846,0.366,1
"Rbbp8",0.000335218052953498,0.340034031846018,0.385,0.093,1
"Trac",0.000335340344162903,0.745316963599129,0.769,0.381,1
"H2-Aa",0.00034106140810879,0.794124657814888,1,0.972,1
"Rad52",0.000344412590176144,0.293300458329833,0.308,0.063,1
"Ikzf2",0.000349802437226416,0.337046465980521,0.385,0.093,1
"Sptbn1",0.000358679413595434,-0.81519536568134,0.923,0.984,1
"Jup",0.000359886024108804,-0.797892077191517,1,0.964,1
"Fyttd1",0.000363519375358311,0.294527239901109,0.308,0.063,1
"Fmo2",0.00036666412193639,-0.996633057179617,0.846,0.957,1
"Arhgap30",0.000371167467209878,0.331684388625593,0.385,0.093,1
"H2-Ab1",0.000373958436441128,0.588921510054385,1,0.997,1
"Hsd11b1",0.000374020444352772,-0.995205441769938,0.385,0.778,1
"Fam160b1",0.000383452730050742,0.436976570450944,0.769,0.293,1
"Plekhg1",0.00038365035090839,0.445594663093199,0.615,0.208,1
"Muc5b",0.000388739752047434,0.336638121982507,0.462,0.123,1
"Klri1",0.00038952524858272,0.293913718717766,0.308,0.063,1
"Srsf7",0.000394782189795165,0.362304454913437,0.462,0.127,1
"Med26",0.000404854883940945,0.492948852971867,0.462,0.137,1
"Gm2a",0.000409484013909136,0.660513533728333,0.923,0.743,1
"Il33",0.000414014546317481,0.531326256405126,0.692,0.279,1
"Washc3",0.000417000611565225,0.292074719053985,0.308,0.064,1
"Rasal3",0.000423685630623186,0.799465650483316,0.692,0.366,1
"Tmem173",0.00042810575830835,0.63510545300059,0.692,0.308,1
"Ptprb",0.000440643111160595,-0.974783423555396,0.231,0.714,1
"Clec4d",0.000441352128912225,0.401385303297128,0.385,0.097,1
"Smoc1",0.000445265379755053,0.328120710302518,0.385,0.094,1
"Itprid1",0.000453007317351702,0.290850020303963,0.308,0.064,1
"Uqcrc2",0.000454586037759201,0.492948852971867,0.462,0.139,1
"Prex2",0.000457157280218557,-0.994531547616359,0.385,0.769,1
"Igflr1",0.000464908713816023,0.361153980338204,0.462,0.129,1
"Ighj4",0.000471091955047863,1.35428684079887,0.846,0.906,1
"Ankrd33b",0.000484431914597347,-0.921990672529865,0.231,0.685,1
"Bicdl2",0.000485735311429695,0.330495517490421,0.385,0.095,1
"Bcl2l14",0.000489756518507131,0.721304484750568,0.462,0.145,1
"Cryab",0.000494294868887091,-0.76792640051434,1,0.988,1
"Ctss",0.000500928324790024,0.611081118270107,1,1,1
"Mxd1",0.000504455569006364,0.370254974348946,0.308,0.067,1
"Actr3",0.00050839315084964,0.589877991135273,0.923,0.875,1
"Capn2",0.000515047237426423,-0.824137442365996,0.769,0.924,1
"Cd52",0.00051957537726391,0.722722250853585,1,0.926,1
"Fgfbp1",0.000520681879463842,0.289626360314668,0.308,0.065,1
"Tor1b",0.000522043026242895,0.384283965808411,0.615,0.205,1
"Clcn5",0.000542787012560116,0.290238060574368,0.308,0.066,1
"Leng9",0.000563559918972344,0.357708051054487,0.462,0.131,1
"Ptafr",0.000571424903057291,0.495230696137776,0.846,0.358,1
"Rin2",0.000571680174710722,-0.810622635891515,0.615,0.881,1
"Ubfd1",0.000572934816322877,0.402568325127164,0.385,0.1,1
"Junb",0.000577437455968163,0.666230126074515,0.923,0.82,1
"Guca1a",0.00060025104252483,0.404344678777672,0.385,0.101,1
"Rtn4ip1",0.000602326885516065,0.29146223972367,0.308,0.067,1
"Micu1",0.000615056664176993,-0.785347309419786,0.538,0.884,1
"Spsb1",0.000628395351760473,0.346849926606567,0.462,0.131,1
"Itpkb",0.000633671325826213,-0.891251638224534,0.462,0.794,1
"Tmem11",0.000634219493803995,0.43649687134731,0.538,0.178,1
"Ddx10",0.000650505812824922,0.371599346969399,0.538,0.171,1
"Socs1",0.000670189090449944,0.80390432237178,1,0.678,1
"Fermt3",0.000671338026102464,0.52173462519012,0.846,0.38,1
"Nol7",0.000673726710764895,0.416870657137798,0.462,0.137,1
"Cd300lb",0.000678795475421935,0.353698175419157,0.462,0.133,1
"Stc1",0.000696996418914187,0.288403737325488,0.308,0.068,1
"Clec12a",0.000699524373375828,0.471449470181734,0.692,0.27,1
"Ncstn",0.000700491057722508,0.551932383338584,0.538,0.188,1
"Il21r",0.000705199916262798,0.506230352820092,0.923,0.449,1
"Ehd4",0.000709219663349976,-0.816165314601226,0.692,0.928,1
"Polr2k",0.000712915356951438,0.512761011539919,0.692,0.292,1
"Ifng",0.00071791921385571,0.285351705214342,0.308,0.068,1
"Ighg3",0.000721946965729771,0.792712908413867,0.692,0.307,1
"Ncf4",0.000757667973107737,0.524458602983446,0.692,0.278,1
"Ccl7",0.000763883300941071,0.488691466913686,0.692,0.282,1
"Ddx18",0.000769754925128698,0.382698876792461,0.615,0.215,1
"Zbp1",0.000773575665251549,0.53130082303787,1,0.797,1
"Urb1",0.000779098702295553,0.351983063220857,0.462,0.135,1
"Srp19",0.000783324513375622,0.42788945080821,0.769,0.317,1
"Ltk",0.00080051305186592,0.323974180949919,0.385,0.1,1
"Myo1c",0.000812424609816984,-0.691280029856374,0.923,0.996,1
"Clec9a",0.000813024520009433,0.322791643964949,0.385,0.1,1
"Dpysl2",0.000821155614908968,-0.829813789174134,0.615,0.922,1
"Mettl3",0.000822902084255085,0.325157688022762,0.385,0.101,1
"Ace",0.000849544472424365,-0.952253258024448,0.769,0.891,1
"Nudt17",0.000853211072541513,0.364768276264095,0.308,0.071,1
"Podxl2",0.000860040585618705,0.355186257078565,0.538,0.172,1
"Tti1",0.00086750940110335,0.424487989712358,0.538,0.181,1
"Zfp719",0.000897082054979881,0.362275681864885,0.538,0.174,1
"Hist1h1a",0.000897319639091935,0.37570688050179,0.692,0.257,1
"C1qtnf4",0.000903139064815226,0.283523580313899,0.308,0.069,1
"Abhd8",0.000932078460565897,0.376535902762256,0.769,0.298,1
"C4b",0.000947114466958131,0.500034346660827,0.923,0.425,1
"Traj38",0.000949679463346695,0.28413269792518,0.308,0.07,1
"Cyp4b1",0.000950617545974473,-0.851009749786504,0.769,0.932,1
"Ep300",0.000958630800412067,0.466544007989098,0.692,0.284,1
"Tec",0.000974392950789556,0.31748218985617,0.385,0.102,1
"Plekhm1",0.00100574237960927,0.60643686097254,0.846,0.459,1
"Nfkbie",0.0010207214473071,0.496230138533749,0.846,0.391,1
"Pecam1",0.00102475257869416,-0.871357919187347,0.462,0.843,1
"Otud6b",0.00104078108829413,0.284742072819515,0.308,0.071,1
"Psmb8",0.00104242644949809,0.492782161595496,1,0.985,1
"Slc39a9",0.00105214998713648,0.40988514109999,0.769,0.313,1
"Cavin1",0.00106314277830685,-0.853956216395127,0.538,0.8,1
"Pdia4",0.00106333164676748,0.621404496689216,0.923,0.578,1
"Gbp2b",0.00107571612679637,0.668862024194149,1,0.975,1
"Blnk",0.001095236953673,0.40759410947374,0.692,0.266,1
"Ascc1",0.00109683583749615,0.474022063897993,0.769,0.345,1
"Efnb2",0.00109916987230832,-0.856960617134863,0.231,0.713,1
"Rnase4",0.00110388396571077,-0.709245615516433,0.769,0.937,1
"Timp2",0.00110976162182062,-0.720258608238851,0.923,0.972,1
"Gatm",0.00111664503824552,0.795455542463724,1,0.776,1
"Atn1",0.00112020810509359,0.414971124222317,0.692,0.271,1
"Ripor2",0.00112955061079208,0.354642356962457,0.538,0.177,1
"Mcee",0.00114266950324327,0.359544855683461,0.538,0.179,1
"Ift172",0.00115643316980583,0.362944004104196,0.308,0.074,1
"Pafah1b3",0.00115932919892256,0.504753470256283,0.615,0.249,1
"Cfd",0.00116210200405573,0.529197058592128,0.538,0.186,1
"Spock2",0.00116981833652937,-0.902112370299032,0.769,0.932,1
"Vrk2",0.00117118550466494,0.356274672853229,0.538,0.179,1
"Cox4i2",0.00119699354037504,-0.880306191362185,0.231,0.697,1
"Cab39l",0.00121157553676135,0.279266942753364,0.308,0.072,1
"Rhod",0.00121234053037324,0.369033903568571,0.615,0.222,1
"Dusp3",0.00121391466319806,-0.803678242021718,0.615,0.893,1
"Tomm22",0.00123855408582265,0.341167780463021,0.462,0.141,1
"Ntpcr",0.00124569079251178,0.357363910383935,0.538,0.181,1
"Bcl2l11",0.00125145695625157,0.412284206930465,0.615,0.229,1
"Cd37",0.00126310122010296,0.742154659065051,0.846,0.68,1
"Calr",0.00129252261830302,0.518454606632791,0.923,0.537,1
"Cacfd1",0.00129470322161486,0.415890302464896,0.615,0.233,1
"Nicn1",0.00130421108431628,0.415816618507635,0.538,0.19,1
"Cd4",0.00130784398132542,0.407197055655109,0.538,0.187,1
"Gm45902",0.00131211424765762,0.281089678360182,0.308,0.073,1
"Rbms1",0.00131261865017706,-0.752940786506755,0.538,0.88,1
"Acod1",0.00131822811341454,0.46137630639781,0.462,0.153,1
"Nfatc2",0.00131872293233142,0.415890302464896,0.615,0.232,1
"Eng",0.00132849566177125,-0.779055622244592,1,0.96,1
"Zfp709",0.00134118487530867,0.386093651344537,0.385,0.109,1
"Ppp1cb",0.0013531351825954,0.565659988434248,0.769,0.424,1
"Calhm6",0.00135830007580101,0.685731526070558,0.615,0.302,1
"Kank3",0.00135856253056465,-0.807284818554547,0.154,0.634,1
"Rnf144a",0.00136085018073438,-0.909958614647884,0.308,0.68,1
"Parp9",0.00139064428342443,0.359129183263705,0.615,0.223,1
"Cyp26b1",0.00140216278254123,0.278053063808474,0.308,0.073,1
"Cdc45",0.00142640894171201,0.315128690083198,0.385,0.107,1
"Xbp1",0.00148829491042643,0.349291999707115,0.615,0.22,1
"Atxn7",0.00150306874138723,0.327621248625073,0.462,0.142,1
"S100a6",0.00154934832779036,-0.585705009765281,1,0.995,1
"B2m",0.00156527527816661,0.400970481290221,1,1,1
"Ankrd54",0.00158071977283965,0.463075668726124,0.538,0.202,1
"Map4k1",0.0015839571213255,0.312192204150021,0.385,0.107,1
"Inpp5d",0.00158760307600646,0.507579969408792,0.692,0.321,1
"Igha",0.00159356898671683,1.50174035380137,1,1,1
"Pml",0.00159792151083584,0.481119214743273,0.923,0.49,1
"Cxcl17",0.00160963603579362,0.383755409275336,0.462,0.148,1
"Klhl6",0.00162158928952771,0.439858119426659,0.692,0.291,1
"Kdr",0.00163912562837932,-0.850085466223596,0.692,0.824,1
"Eef1d",0.00166180484787642,0.413075982945558,0.846,0.385,1
"Mff",0.00167068869860663,0.312192204150021,0.385,0.108,1
"Gzma",0.00167798025376361,-0.86127415533802,0.538,0.819,1
"Cyp1b1",0.00168821298004779,0.514573172829758,0.692,0.302,1
"Rogdi",0.00169521188010526,0.521551006118867,1,0.607,1
"Dop1a",0.00169727289242293,0.337769204001156,0.462,0.146,1
"Uba5",0.00169782495467498,0.278053063808474,0.308,0.075,1
"Arhgap8",0.00173453445025721,0.404075393654932,0.615,0.237,1
"Fn1",0.00175611925530023,-0.779318605363274,0.692,0.932,1
"Ccr5",0.00176896699428449,0.5239896891192,0.615,0.239,1
"Acap2",0.0017694397846944,0.505658895854705,0.846,0.463,1
"Aig1",0.00181710535612261,0.455062719792144,0.769,0.362,1
"Ell2",0.00182197124040133,0.587008586783713,0.923,0.55,1
"Hmgn3",0.00184633105008786,0.421989627762812,0.769,0.338,1
"Tle5",0.00186196803515792,-0.581732907585756,1,0.984,1
"Zswim9",0.00189905338808685,0.275022827363859,0.308,0.076,1
"Igfbp7",0.00191534576342478,-0.386627784307541,1,1,1
"Phf3",0.00191779695835719,0.308676292480829,0.385,0.11,1
"Chpf2",0.00191996843808733,0.500234846284649,0.615,0.271,1
"Tgfb1i1",0.00193455562819337,-0.748204924087503,0.692,0.926,1
"Bst2",0.00195315444627175,0.618220662912359,1,0.941,1
"Jchain",0.00198828944065695,1.56095215172867,0.923,0.983,1
"Rnaseh2b",0.00199213797269592,0.45358996113956,0.462,0.16,1
"Bcl3",0.00204675947075968,0.403442130580879,0.538,0.198,1
"Fam174b",0.00206915201862506,-0.573152406371042,1,0.966,1
"Macf1",0.00207218609506514,-0.723650423804513,0.846,0.959,1
"Treml2",0.0020744340687352,0.306921544596685,0.385,0.111,1
"Grhl2",0.00207661184592276,0.399162720573584,0.538,0.196,1
"Emp2",0.0020790651335381,-0.734280534870695,0.846,0.961,1
"Hist1h2bc",0.00208219299032232,-0.68444552981437,0.769,0.908,1
"Usp16",0.0020858826979734,0.354461102481298,0.308,0.079,1
"Efhd2",0.00208855449987155,0.602597485392363,0.846,0.858,1
"Oxsm",0.00212906686478227,0.391544757380899,0.462,0.155,1
"Bckdk",0.00213566399669497,0.526818458367172,0.846,0.513,1
"Cd3d",0.00217106720261765,0.519690806873708,0.769,0.397,1
"Tarbp2",0.00222133171462756,0.272603212472354,0.308,0.077,1
"Birc2",0.00223777374919467,0.448229723261169,0.538,0.207,1
"Mmp28",0.00224051973436152,0.275022827363859,0.308,0.078,1
"Fam160b2",0.00225058556013295,0.399696953144358,0.538,0.199,1
"C1qa",0.00225571316822962,0.682028278874069,1,0.943,1
"Fgd2",0.0022647611411324,0.661577664361781,0.846,0.476,1
"Tbl3",0.00233064828724702,0.341649893550375,0.538,0.192,1
"Adgre5",0.00235154130946309,-0.684619332789118,0.923,0.958,1
"Ints11",0.00235173218502887,0.495230696137776,0.769,0.377,1
"Casp3",0.00240524163196139,0.772263048193325,0.846,0.572,1
"Rffl",0.00242010725665353,0.412448860553206,0.769,0.346,1
"Pcdh1",0.00245934223097157,-0.790929611979248,0.154,0.571,1
"Adam8",0.00247415062609215,0.825030268044286,0.692,0.358,1
"Nfib",0.00250186024531856,-0.717998089525397,0.308,0.739,1
"Scaf8",0.00250673651158179,0.342086229974263,0.615,0.234,1
"Slco2a1",0.00252073484085941,-0.828322598348892,0.385,0.875,1
"Smg9",0.00252756919735834,0.425507586240618,0.692,0.305,1
"Fndc3a",0.00253341082267953,0.399696953144358,0.538,0.203,1
"Npnt",0.00253460229780362,-0.843582834665914,0.231,0.616,1
"Ctsc",0.00254478899198267,0.555780088136452,1,0.93,1
"Becn1",0.00255919731117311,0.50990727277022,1,0.808,1
"Lysmd4",0.00257155375599175,0.304001699356165,0.385,0.114,1
"Mki67",0.00260131702932331,0.478345260221449,0.615,0.271,1
"Ccnd1",0.00262140868590519,-0.696534909059948,0.615,0.859,1
"Lyrm1",0.00263746803835838,0.271394925097798,0.308,0.079,1
"Trim16",0.00265219949605173,-0.818146486273328,0.308,0.688,1
"Mdfi",0.00268311206805689,0.390429415198645,0.462,0.16,1
"Emc7",0.00268606323478508,-0.728303097917135,0.462,0.798,1
"Tuba1a",0.00269451928649562,-0.648463703835768,0.846,0.952,1
"Dab2ip",0.00272105052846382,-0.738216368944049,0.231,0.624,1
"Hsp90b1",0.0027409302944612,0.362685751991542,1,1,1
"Scara3",0.00275704710897335,0.383200633248162,0.462,0.159,1
"Fzr1",0.00278295489542309,0.458034154229257,0.462,0.161,1
"Hsdl1",0.00278567196458382,0.397027766368374,0.538,0.205,1
"Ighg2b",0.00280095205303015,0.91233677347147,0.769,0.506,1
"Igkc",0.00281423289103355,1.34890099011734,1,1,1
"Senp1",0.00284862222623606,0.369804985917706,0.385,0.119,1
"Igf1",0.00287907749628086,0.364007882507553,0.769,0.333,1
"Lcp1",0.00288077685874352,0.589221623953392,0.923,0.596,1
"Krt7",0.00293041448590653,-0.622671993743591,0.923,0.991,1
"Galnt18",0.00293264884556211,-0.769029352552611,0.462,0.795,1
"Glb1l2",0.00293528996291388,-0.709477847547083,0.077,0.501,1
"Atp9b",0.00298092044344237,0.320336309653407,0.462,0.154,1
"Smim10l1",0.00301211031578792,-0.727018990096811,0.462,0.761,1
"Eif4e2",0.00301254040412688,0.385269520004716,0.615,0.249,1
"Lrrk2",0.00301266251234428,0.37385994353047,0.385,0.121,1
"Tmem126b",0.0030339596441219,0.302252624531839,0.385,0.116,1
"Klf2",0.00305307754799789,-0.76547059949914,0.538,0.828,1
"Cetn2",0.00305610956822814,0.366338356197927,0.385,0.12,1
"Ighm",0.00305925421139667,1.50266149352833,1,0.981,1
"Tmem120a",0.00308203565723655,0.368648516885128,0.385,0.12,1
"Mok",0.00314987934757105,0.318660381053451,0.538,0.195,1
"Tcf7",0.0031695199548949,0.370962382723375,0.385,0.121,1
"Gusb",0.00317460584369522,0.466362644135931,1,0.964,1
"Kif1b",0.003182803286018,-0.733158844972263,0.385,0.727,1
