"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tubb4b",1.40274178961333e-05,1.20604866243338,1,0.7,0.228604829453285
"Itgb3bp",1.50129759657385e-05,0.365505332370818,0.364,0.057,0.24466646931364
"Ydjc",1.51172768352929e-05,0.41781836251245,0.455,0.085,0.246366260584768
"Pdlim3",1.5119366362996e-05,0.602320495814402,0.545,0.125,0.246400313617746
"Ager",1.56746566758541e-05,-1.37808414687745,0.727,0.997,0.255449879846394
"Mast4",1.5675520893478e-05,0.299711141411239,0.273,0.034,0.255463964001011
"Gsta4",1.58874687811262e-05,1.45985044993497,0.909,0.404,0.258918078726014
"Ttc6",1.60908405762616e-05,0.501084705775332,0.455,0.088,0.262232428871335
"Ankzf1",1.65036829003074e-05,0.4586147367623,0.545,0.118,0.26896052022631
"Ttll3",1.6614719918626e-05,1.1335552306573,0.636,0.174,0.270770090513848
"Reg3g",1.69018152023635e-05,2.68774705731185,0.909,0.578,0.275448882352919
"Prr29",1.69847763740803e-05,0.574595265122777,0.455,0.091,0.276800900568387
"Myc",1.69943033091318e-05,0.41781836251245,0.455,0.086,0.27695616102892
"Timp3",1.76004485308073e-05,-1.21582424473854,0.818,0.998,0.286834509706567
"Wnt7b",1.77994961067846e-05,0.498094663169521,0.455,0.088,0.290078388052269
"Coq8b",1.85518485146669e-05,0.972823661646958,0.818,0.333,0.302339475243526
"Cd24a",1.8658590422876e-05,1.84208845322684,0.909,0.552,0.304079048121609
"Zfp933",1.89164678087382e-05,0.297184529485442,0.273,0.034,0.308281675879006
"Id1",1.95285878582938e-05,-1.42887715023871,0.364,0.874,0.318257396326615
"Celsr1",1.96902810254563e-05,1.1557849246234,0.909,0.45,0.320892509871861
"Hpn",1.99807940562533e-05,0.77499518312694,0.727,0.239,0.32562700073476
"Myb",1.99831788030163e-05,0.722778896013958,0.545,0.138,0.325665864952756
"Nphp4",2.01890329565379e-05,0.538071138880459,0.364,0.061,0.329020670092698
"Slc9a3r1",2.08608518712811e-05,0.798504584845874,0.909,0.449,0.339969302946268
"Rp1",2.08965711788827e-05,1.15051865244147,0.545,0.154,0.340551420502251
"Aldh1a7",2.19019485692959e-05,1.15535365328219,0.909,0.4,0.356936055833815
"Cdc20b",2.30650165138581e-05,0.394828143695149,0.273,0.035,0.375890574126346
"Tmem204",2.31554529008388e-05,-1.41081502209477,0.364,0.85,0.37736441592497
"Ier3",2.35626840638394e-05,-1.39390408415137,0.364,0.873,0.384001062188391
"Ttc16",2.4546716450474e-05,0.717110810748525,0.455,0.097,0.400037837993375
"Sdsl",2.46192567047804e-05,0.3611886523877,0.364,0.059,0.401220026517807
"Fmo3",2.49767080258082e-05,1.12696971854654,0.636,0.198,0.407045410696596
"Alas1",2.50283582783812e-05,1.54385351589588,0.909,0.827,0.407887154862778
"Egfl7",2.50321222775251e-05,-1.33637787865127,0.727,0.951,0.407948496756827
"Fdft1",2.51539894901009e-05,0.411229334887295,0.455,0.088,0.409934566720174
"Cfap43",2.52225066978223e-05,1.70064481210633,0.727,0.299,0.411051191654411
"Zyx",2.56553722714557e-05,-1.04011248565597,0.818,0.983,0.418105601907914
"H2-Aa",2.62578885217488e-05,0.810001128592123,1,0.972,0.42792480923894
"Hdac11",2.71417456743923e-05,0.410034556317238,0.455,0.088,0.442329029255571
"Cyb5d1",2.76088331246945e-05,0.492822130883888,0.727,0.2,0.449941153433146
"Mgp",2.81789622623038e-05,-0.7072493842379,1,1,0.459232547988766
"Zmynd15",2.83957212995441e-05,0.363037076780068,0.364,0.06,0.46276507001867
"Rad9b",2.96256292902713e-05,0.295292470144234,0.273,0.035,0.482808880543551
"1700001O22Rik",3.05006327587852e-05,0.293402888943016,0.273,0.035,0.497068812069922
"Fam83f",3.07157156838868e-05,0.448189757343207,0.545,0.123,0.500574018500302
"Dpysl2",3.21228794593579e-05,-1.29561770427441,0.364,0.923,0.523506566549156
"Arhgap39",3.22516565827244e-05,0.664631329144903,0.636,0.184,0.52560524732866
"Tspan7",3.29098837791052e-05,-1.50890763972053,0.273,0.836,0.536332375948077
"Myo1c",3.34320745202658e-05,-0.931583672111559,1,0.995,0.544842518456771
"Morn5",3.35088420990684e-05,0.295922880921532,0.273,0.036,0.546093599688518
"Zfp446",3.38322335517434e-05,0.295292470144234,0.273,0.036,0.551363910192763
"Cdhr3",3.38322335517434e-05,0.295292470144234,0.273,0.036,0.551363910192763
"Cfap157",3.43014338312014e-05,0.568065879178297,0.455,0.093,0.559010467147089
"Ccdc157",3.44799270846776e-05,0.52144809020534,0.545,0.129,0.561919371698991
"Lrrc51",3.48220546759029e-05,1.45083459005759,0.636,0.222,0.567495025053189
"Myl12a",3.56608876387205e-05,-0.943083050928418,0.909,0.997,0.581165485848227
"Vegfa",3.6078727221358e-05,-1.34965063278285,0.818,0.964,0.587975017526471
"Por",3.67348262376317e-05,1.73671194550606,1,0.893,0.598667463194685
"Pcolce2",4.032540008116e-05,-1.52425138247505,0.364,0.888,0.657183045122665
"Tbx1",4.07465680746697e-05,0.783015317329182,0.727,0.26,0.664046819912892
"Slc25a10",4.14248880296797e-05,0.774916310697602,1,0.629,0.67510140021969
"Car4",4.15062849924854e-05,-1.48580365056617,0.182,0.809,0.676427926522534
"Pde4b",4.66704962729959e-05,-1.27956652635377,0.182,0.781,0.760589077761014
"Morn1",4.78886768945644e-05,1.09549579108188,0.545,0.169,0.780441767350715
"Rnf128",4.95346919550666e-05,0.770806575594873,0.545,0.15,0.807266874791721
"Mbtd1",5.07214318939285e-05,0.392309251670042,0.273,0.038,0.826607175575352
"Lrrc41",5.08632345054571e-05,0.292773578119127,0.273,0.037,0.828918132735434
"Vtcn1",5.0886340922455e-05,0.445703252392149,0.364,0.064,0.829294698013249
"Itprid1",5.10060211697237e-05,0.445091292662554,0.364,0.064,0.831245127002988
"Tyro3",5.13354806564931e-05,0.292773578119127,0.273,0.037,0.836614328258868
"Pomt1",5.30937311373238e-05,0.486788684178928,0.455,0.097,0.865268536344966
"Fhdc1",5.38252237205932e-05,0.351370188011373,0.364,0.063,0.877189670974507
"Tab1",5.39387428396278e-05,0.440133202472148,0.545,0.128,0.879039692057414
"Depp1",5.40341414666965e-05,0.584915809294679,0.727,0.223,0.880594403482753
"Prkaa1",5.43067435027335e-05,0.40586060619097,0.455,0.094,0.885036998864049
"Iqck",5.46039271097092e-05,0.355657546414471,0.364,0.063,0.889880200106931
"Cfap54",5.47172761207673e-05,0.701825390229556,0.455,0.103,0.891727448940144
"Pigr",5.61603476556031e-05,1.54177458135937,0.727,0.3,0.915245185743363
"Nup54",5.73805946112877e-05,0.293402888943016,0.273,0.038,0.935131550380155
"Lrrc46",5.73805946112877e-05,0.293402888943016,0.273,0.038,0.935131550380155
"Fn1",5.74729171661016e-05,-1.27594907300792,0.273,0.933,0.936636131055958
"Ehd4",5.7797204414681e-05,-1.13728561044375,0.636,0.928,0.941921040346056
"Ptpru",5.89541479831484e-05,0.838403281861801,0.636,0.193,0.960775749681369
"Gpr161",5.89738545946702e-05,0.291515779398751,0.273,0.038,0.961096908329341
"Clic5",5.98988117167983e-05,-1.10470029512927,0.818,0.996,0.976170934548663
"Fgfbp1",5.99958029733843e-05,0.443868151393113,0.364,0.065,0.977751601057244
"Cryab",6.06928755806238e-05,-1.11223688671111,0.818,0.989,0.989111793337426
"Pcbd1",6.08967815034335e-05,0.566881886464417,0.455,0.098,0.992434848161455
"Lca5",6.21467229925215e-05,0.351981888271073,0.364,0.063,1
"Pacrg",6.2238376058515e-05,0.562155608557242,0.455,0.101,1
"Aspg",6.51770281317501e-05,0.818716560556258,0.636,0.192,1
"Ccdc62",6.65953170688694e-05,0.389166808604722,0.273,0.039,1
"Fhl1",6.77005439663315e-05,-1.27077457841633,0.364,0.864,1
"Spint1",6.77628718103159e-05,0.575566260204265,0.545,0.14,1
"Klf2",7.27567298751541e-05,-1.20310154964943,0.364,0.828,1
"Rin3",7.3142048377608e-05,-1.20268506724444,0.273,0.832,1
"Elof1",7.31878489698696e-05,1.3399024056602,0.909,0.435,1
"Hmgcs2",7.4407766802703e-05,0.648439295642317,0.545,0.142,1
"Morn3",7.88211812998291e-05,0.692498844352838,0.455,0.111,1
"Ywhab",7.93569473872259e-05,-1.10561307188661,0.091,0.72,1
"Hmgxb4",8.1143787767622e-05,0.352593848000668,0.364,0.065,1
"Adora2b",8.19055582634609e-05,0.351370188011373,0.364,0.065,1
"Ccpg1os",8.19949193623403e-05,0.480873567073927,0.455,0.1,1
"4930404N11Rik",8.26736826219097e-05,0.351370188011373,0.364,0.065,1
"Itga1",8.30809440127153e-05,-1.22925776963134,0.182,0.764,1
"Rd3",8.47408909239575e-05,0.290259076321997,0.273,0.039,1
"Plekhg6",8.8374790974457e-05,0.351370188011373,0.364,0.066,1
"2010300C02Rik",8.89115768264641e-05,0.983650164531864,0.545,0.168,1
"Thbd",9.12762880124874e-05,-1.23503711951196,0,0.658,1
"Nudt11",9.37523721013059e-05,0.290887291024233,0.273,0.039,1
"Adam8",9.41353270269917e-05,1.10841891685213,0.727,0.358,1
"Tlk1",9.43866768989615e-05,0.350758747001632,0.364,0.066,1
"Gm49322",9.54568380193383e-05,0.399325842928589,0.455,0.098,1
"Spire2",9.89043018460137e-05,0.477336103002723,0.455,0.101,1
"Pon1",9.98413781726855e-05,0.554097646006472,0.636,0.185,1
"Wdr63",0.000105350982624986,0.524622189410648,0.364,0.071,1
"Foxa1",0.000108242204484307,0.417924314485537,0.545,0.133,1
"Fam131a",0.000108764273686039,0.70113443158789,0.636,0.204,1
"Stmnd1",0.00010898143236305,0.287748949475831,0.273,0.04,1
"Srcin1",0.000115615295063858,0.574297832889811,0.636,0.192,1
"Cd93",0.000117189399681109,-1.21264761035308,0.273,0.785,1
"Sftpc",0.000120334940043647,-0.908174315984059,1,1,1
"Itpka",0.000126072111369162,0.813899544258482,0.545,0.164,1
"A2ml1",0.000126307786583003,0.823046814054991,0.455,0.107,1
"Rpgr",0.000128718302697579,0.474982603229751,0.455,0.104,1
"Cldn10",0.00013140988444896,0.624903781181528,0.455,0.108,1
"Smim22",0.000138633719383368,1.01643552795601,0.818,0.367,1
"Cops5",0.000141403422998369,0.716013607926661,0.909,0.42,1
"Cdo1",0.000141408346182002,-1.24777665389125,0.182,0.742,1
"Tmem100",0.000141789403935332,-1.26270298297665,0.091,0.696,1
"Vpreb3",0.000144267459050312,0.830583514149257,0.455,0.114,1
"Rtl5",0.000147026120129268,0.288376071868183,0.273,0.041,1
"Mycbp",0.000147333606541138,0.655316302389719,0.727,0.274,1
"Phf7",0.000147780462128383,0.346485900516221,0.364,0.069,1
"Bbs9",0.00014825477615823,0.287748949475831,0.273,0.041,1
"Bap1",0.000150563063105599,0.391640909562927,0.455,0.102,1
"Misp",0.000154649556731804,0.475570618335054,0.455,0.106,1
"Pxdc1",0.000155588105646859,-1.106841043839,0.545,0.847,1
"Cchcr1",0.000157862462433629,0.725912068992899,0.818,0.338,1
"Sptbn1",0.000158764901067987,-0.971378073283932,0.909,0.984,1
"Txn1",0.000159899688874367,0.514540362480335,1,1,1
"Enkd1",0.000160992237463938,0.472046117296574,0.455,0.106,1
"Jun",0.000161947506002763,-0.991805640580029,0.727,0.952,1
"Prr18",0.000162051653324235,0.912375667770503,0.545,0.177,1
"Traf3ip2",0.000164930545377177,0.28712209956769,0.273,0.042,1
"Ppp1r14a",0.000165365770729928,-1.26589760923067,0.636,0.946,1
"Tchh",0.000166292244239806,0.286495521907075,0.273,0.042,1
"Ltf",0.000167708797072731,1.12163654067654,0.545,0.158,1
"Strbp",0.000170282484584403,0.67324268664289,0.636,0.222,1
"Ly6m",0.000176138131449012,0.384153093599064,0.273,0.043,1
"Afap1l1",0.000181226272702115,-1.1680110823507,0.091,0.686,1
"Lratd1",0.000183546291242273,0.51915627869735,0.364,0.075,1
"Hp",0.00018536868559753,1.32959341321564,0.909,0.758,1
"Xdh",0.000188585681476668,-0.874647386142275,0.909,0.976,1
"Armc9",0.000189862773229864,0.434727497536644,0.364,0.073,1
"Lsm10",0.000190573273376808,0.62254472503909,0.727,0.251,1
"Ccdc57",0.000192781312535983,0.384153093599064,0.273,0.043,1
"Krt7",0.000194091938016211,-0.870689635862608,1,0.99,1
"Slc9a3r2",0.000194855534506204,-1.13292041788234,0.727,0.947,1
"Ramp2",0.00019489178697588,-1.19221760156612,0.182,0.731,1
"Gnai2",0.000197198264822191,-0.644145278800016,1,1,1
"Epcam",0.000199018452489952,1.01443930161261,0.909,0.629,1
"Hepacam2",0.000202830957596661,0.543403824944027,0.455,0.113,1
"Creb3l2",0.000203776221726516,-1.03338474433143,0.091,0.681,1
"Pla2g4f",0.000204669897572608,0.343441596704832,0.364,0.071,1
"Myo5c",0.000209771109695106,0.624320284695964,0.455,0.114,1
"Muc5b",0.000212140064694963,1.24414923119748,0.455,0.124,1
"Plvap",0.000214044721633434,-1.10063620618691,0.818,0.981,1
"Tsku",0.000223917181132957,0.340403703308401,0.364,0.072,1
"Myh9",0.000223931603538982,-0.748522190953867,1,0.995,1
"Slc24a3",0.000228262668309297,0.384583276046234,0.455,0.106,1
"Togaram2",0.000229521960731656,0.966094896766307,0.636,0.217,1
"Dnah1",0.000233358080833037,0.382902382605353,0.273,0.044,1
"Sec11c",0.000234954109643485,0.653940798701803,1,0.943,1
"Rasd1",0.000236584128976703,0.381652754947416,0.455,0.106,1
"Zbp1",0.000240606553288195,0.748313988121096,1,0.797,1
"Kctd21",0.000240769792181485,0.380404208750157,0.273,0.044,1
"Icam2",0.000243841923264793,-1.16903637913246,0.182,0.722,1
"Col4a1",0.00025916972025121,-0.975929714876208,0.636,0.973,1
"Tmem53",0.000266064834015598,0.484091011777438,0.545,0.152,1
"App",0.000270224823239725,-0.657199258017821,1,1,1
"Lynx1",0.000271472421862508,0.649910182812266,0.727,0.27,1
"Slc39a4",0.000272895377298569,0.954712029149201,0.727,0.296,1
"Kdm6b",0.000276644140218268,0.485208946774012,0.545,0.154,1
"Peli3",0.000278058479977943,0.341618093145163,0.364,0.073,1
"Tjp3",0.000278833025990977,1.07448511909775,0.818,0.41,1
"Esrp1",0.000283245222409405,0.96521071714366,0.727,0.318,1
"Steap4",0.000283474725856573,0.493887636870938,0.636,0.197,1
"Rnf186",0.000289429765884359,0.513710998436324,0.364,0.079,1
"Cds1",0.000290728875170084,0.768856046029534,0.636,0.234,1
"Pla2g6",0.000294974090577132,0.602679634259634,0.818,0.35,1
"C3",0.000297410884417624,0.597057579127234,1,0.997,1
"Itpk1",0.000298963279376295,0.494420685109365,0.636,0.2,1
"Plch1",0.000299355130623563,0.283366709054438,0.273,0.044,1
"Cfap100",0.000306584457512988,1.49000993303783,0.636,0.273,1
"Mycbpap",0.000310255632834796,0.428060967947089,0.364,0.077,1
"Prx",0.000316357092106323,-1.12991166801,0.091,0.662,1
"Ring1",0.000321542452920992,0.33858403305553,0.364,0.074,1
"Abcb6",0.000333469323149945,0.280868535199242,0.273,0.045,1
"Ccdc65",0.000333469323149945,0.280868535199242,0.273,0.045,1
"Phf3",0.000336705593275895,0.379897295342194,0.455,0.11,1
"Eva1b",0.000337299526507136,-1.02523351293599,0.364,0.841,1
"Tff2",0.000339464593105294,0.853458441996606,0.455,0.124,1
"Ahnak",0.000350275304055328,-0.784390553460213,1,0.996,1
"Lpcat4",0.000351741924255295,0.409472649770353,0.545,0.15,1
"Utp4",0.000359680218132769,0.282117081396501,0.273,0.045,1
"Fndc7",0.000370690944620211,0.279621068592431,0.273,0.045,1
"Kif21a",0.000378884314264171,0.86993357917281,0.455,0.125,1
"Nek1",0.000380210880382852,0.337372193386721,0.364,0.076,1
"Ptpn6",0.000383679067591248,0.480185047184518,0.545,0.158,1
"Ints14",0.000386335070661134,0.336161370788674,0.364,0.076,1
"Fam131c",0.000390308796148696,0.282117081396501,0.273,0.046,1
"Smim5",0.000391360059850483,0.45571134467575,0.455,0.115,1
"H2-DMb2",0.000395928829391073,0.79393049242155,1,0.959,1
"Adora2a",0.000399422338643345,0.337372193386721,0.364,0.076,1
"Hsd11b1",0.000400567485271654,-1.09482432242426,0.364,0.778,1
"Ift88",0.000415420794811479,0.657052425947025,0.545,0.182,1
"Gpx3",0.000420962848533456,-1.03029982026138,0.818,0.979,1
"Sept4",0.000429099740086503,-1.05709145411006,0.455,0.827,1
"Chia1",0.00043239993434075,0.28024466706373,0.273,0.046,1
"Bcl9",0.000435840515250492,0.375809510665947,0.455,0.112,1
"Lmna",0.000437448551667177,-0.82265524052056,0.818,0.958,1
"Fam149b",0.000442749467274005,0.484538081827774,0.727,0.256,1
"Pdp2",0.000443549234413465,0.336766655060564,0.364,0.077,1
"Bmp6",0.000451213497567205,-1.12881601954961,0.091,0.647,1
"Alkbh6",0.000451839501290805,0.580011484084205,0.818,0.325,1
"Nxph3",0.000457695183653519,0.334347040169059,0.364,0.077,1
"Coq6",0.000460915419553048,0.28149267323229,0.273,0.047,1
"Zc3h12d",0.000464308636932993,0.280868535199242,0.273,0.047,1
"4933427D14Rik",0.000464308636932993,0.280868535199242,0.273,0.047,1
"Coa3",0.000470765389076978,0.43029034768965,0.727,0.245,1
"Igtp",0.000472705200155536,0.65752494275023,1,0.827,1
"Akap9",0.000476734861813713,0.667043263670168,0.818,0.349,1
"Tmem212",0.000479360573753582,1.26394986299058,0.545,0.202,1
"Rasip1",0.000489099403816374,-1.0314805828761,0.727,0.911,1
"Kcnj10",0.000510838132875375,0.332534988382724,0.364,0.078,1
"Eps8l2",0.000511087201989175,0.692874853298109,1,0.576,1
"AU041133",0.000525680292016449,0.453972109937213,0.455,0.12,1
"Ppargc1a",0.000527638052009728,0.276507113053917,0.273,0.047,1
"Mal",0.00053253394020387,0.627519729388539,0.727,0.288,1
"Cldn23",0.00054049709635253,0.377910353261599,0.273,0.049,1
"Gm45871",0.00054324043232581,0.481681573278687,0.636,0.21,1
"Pex7",0.000544013051434301,0.373478823501715,0.455,0.115,1
"Mpz",0.000554908443571629,0.264118071347493,0.273,0.047,1
"Nanos1",0.000556814332726133,0.278374679710684,0.273,0.048,1
"Aqp1",0.0005582334305136,-1.09731141194903,0.727,0.943,1
"Ezr",0.000562855109783486,0.984119003307876,1,0.927,1
"Ace",0.000577557252753264,-1.12607325248607,0.455,0.893,1
"Zdhhc1",0.000591330668406476,0.799715407443922,0.909,0.436,1
"Npas2",0.000591468562303361,0.523743548193002,0.455,0.126,1
"Baiap2l1",0.000612268280507192,0.638072580084057,0.818,0.392,1
"Hopx",0.00061246535208303,-0.924042313083594,0.818,0.932,1
"Tmem35b",0.000615415048588694,0.37115189551196,0.455,0.116,1
"Gzma",0.000618137604708128,-1.05627809536215,0.455,0.819,1
"Pias2",0.000623016668285802,0.47201678260008,0.727,0.259,1
"Drc3",0.000626519485349202,0.980145216582319,0.364,0.093,1
"Pdzd2",0.000628502320110545,-1.03204581612313,0.182,0.728,1
"Hspg2",0.00063049382068496,-0.941597296392451,0.364,0.831,1
"Usp2",0.000642195862927981,0.502881710418159,0.364,0.086,1
"Ift27",0.000648185692152828,0.414819618882615,0.636,0.204,1
"Ints2",0.000649553261293075,0.277751888835099,0.273,0.048,1
"Hnrnpa2b1",0.000652794633674829,0.525352544661256,1,0.986,1
"Jade1",0.000662726030106391,0.566984803787965,0.818,0.337,1
"Apol9a",0.000665308719278115,0.330122454307334,0.364,0.08,1
"2610301B20Rik",0.000684687214403031,0.331328217052731,0.364,0.081,1
"Fam189a2",0.000692022811752018,-0.983776978576533,0.636,0.939,1
"Gsta3",0.000693614284692847,0.590329893121186,0.727,0.303,1
"Eya1",0.000702587552339094,0.277129366693449,0.273,0.049,1
"Prkar1a",0.000704771821087779,-0.623670052757101,1,1,1
"Ctxn1",0.000710825692804398,1.29919059475544,0.545,0.213,1
"Cfap61",0.000714195171551259,0.57995955775955,0.364,0.087,1
"Map7",0.000715874617516687,0.879052223783733,0.818,0.443,1
"C2cd3",0.000716043375714916,0.327112448957401,0.364,0.081,1
"Ak7",0.000731601246560397,0.41541886916782,0.364,0.084,1
"Adcyap1r1",0.000732529490115656,0.273399864295392,0.273,0.049,1
"Tspan18",0.000732985705926612,-1.01511880857496,0.091,0.624,1
"Kcnq1",0.000736541050622846,0.32891769846205,0.364,0.081,1
"Fkbp1a",0.000740786956679378,-0.876428857915321,0.636,0.96,1
"Col4a2",0.000741137636754164,-0.93218165789361,0.636,0.987,1
"H2-Oa",0.000753684919343077,0.277129366693449,0.273,0.049,1
"2610028H24Rik",0.000765237594958978,0.835192534896621,0.545,0.201,1
"Dnah3",0.000769433972462147,0.502881710418159,0.364,0.085,1
"Trmo",0.000784288649732125,0.329519950627293,0.364,0.082,1
"Chd1l",0.000788754929054105,0.498094663169521,0.364,0.088,1
"Ttc39a",0.000794124205121201,0.956760388739718,0.545,0.232,1
"Uqcr10",0.000799746227101436,0.521906889713385,1,0.917,1
"Klhl5",0.000810475666323489,-0.962973844881617,0.545,0.855,1
"Rab15",0.000824543061293039,0.797294777612808,0.818,0.418,1
"Proser3",0.000835059283856212,0.443580504090617,0.455,0.125,1
"Fzd3",0.000835614421624531,0.272779216817165,0.273,0.05,1
"Aox3",0.000836150647544642,0.943224018553152,0.636,0.279,1
"Mtrr",0.000842118731397975,0.328315697601703,0.364,0.082,1
"Wdr78",0.000844195372627337,0.495707082912731,0.364,0.088,1
"Sit1",0.000858697769205312,0.270299293489055,0.273,0.05,1
"Ltbp4",0.000862857209052036,-0.911300392888167,0.727,0.939,1
"Ighm",0.000865110692148705,0.583129461640564,1,0.981,1
"Cep290",0.000866692513200748,0.36592998940148,0.455,0.121,1
"Tgfbr1",0.00087488164312042,0.507913807459795,0.727,0.283,1
"Cyyr1",0.000883736425950913,-0.931733603674144,0,0.542,1
"6430531B16Rik",0.000900056119988059,0.273399864295392,0.273,0.05,1
"Lsmem2",0.000912297007794387,0.272158836226702,0.273,0.05,1
"H2afx",0.000912463268359579,0.454777050560052,0.545,0.17,1
"Chil1",0.000918479213679036,0.573844488609275,1,0.998,1
"Ldb3",0.000967259935441631,0.381652754947415,0.545,0.163,1
"Lpl",0.00101356729956967,-0.984036666281472,0.182,0.711,1
"Msantd3",0.00101959544689149,0.325910203020419,0.364,0.084,1
"Tacc1",0.00102309231695594,-0.905189998274048,0.273,0.794,1
"Sh3bp5",0.00102654369891978,-0.885214892988035,0.091,0.609,1
"Slco2a1",0.0010358505477799,-0.985711708748295,0.636,0.874,1
"Ptp4a1",0.00103865287872079,0.636764762261399,1,0.831,1
"Cyp2j6",0.00104690186299793,0.440133202472148,0.455,0.128,1
"BC028528",0.00104815731297632,-0.976127723032598,0.364,0.775,1
"D1Ertd622e",0.00105314947693479,0.326511200754955,0.364,0.085,1
"Cilp",0.00105420521075018,0.270918874791637,0.273,0.051,1
"Gpr35",0.00105515058441715,0.356117662840278,0.455,0.122,1
"Tox3",0.00105861892351559,0.396825390236352,0.636,0.213,1
"Galnt6",0.00106074672810139,0.51629662455811,0.455,0.135,1
"Cdc42ep1",0.00106293448100631,-0.91585678734673,0.182,0.667,1
"Il4i1",0.00107256703423365,0.499708516469128,0.636,0.228,1
"Lrrc49",0.00109069039237035,0.400511782198731,0.636,0.215,1
"Gprc5c",0.0011084168522754,0.354392982370817,0.455,0.123,1
"Mapk13",0.00110866444812748,0.883346619158971,0.727,0.364,1
"Epb41l2",0.00111331504420534,-0.874469117916141,0.545,0.926,1
"Pmp22",0.00112918736801512,-0.971658314181172,0.273,0.741,1
"Pecam1",0.00114190784714314,-0.967045149855735,0.455,0.842,1
"Stmn2",0.00114267994363285,-0.952402818744985,0.091,0.603,1
"Cxcl5",0.00115591210373259,0.708592989770647,0.545,0.184,1
"Ift57",0.00115726386372156,0.934979131855625,0.818,0.466,1
"Prr7",0.00115824803189557,0.274020778891113,0.273,0.052,1
"Shank3",0.00115950107896511,-0.979094588830475,0.273,0.706,1
"Tspan15",0.00116001212522626,-0.924734489044169,0.273,0.768,1
"Plekha7",0.00117909424700145,0.323508712593431,0.364,0.086,1
"Socs2",0.00117909480444822,0.322908964074759,0.364,0.086,1
"Efna1",0.00118282656934937,-0.927730086620833,0.273,0.745,1
"Gtf3c6",0.00120080131792401,0.518297787127305,0.909,0.408,1
"Mlph",0.00120351055614854,0.558957286755325,0.636,0.25,1
"Ptgr1",0.00121040617155277,0.571623698591486,0.545,0.194,1
"B4galnt1",0.00121159087290117,0.740008181958016,0.909,0.63,1
"Qk",0.00121216674703852,-0.850409910889408,0.727,0.962,1
"Hmgn3",0.0012123861452902,0.478514294200004,0.818,0.338,1
"Oit1",0.00124468262155817,0.366123056653811,0.273,0.054,1
"Ccn5",0.00125660222545681,-0.92394513899937,0.364,0.744,1
"Akr7a5",0.00126377804568345,0.479425374142433,0.818,0.348,1
"Fbxo36",0.00126481296175135,0.270918874791637,0.273,0.053,1
"Arap3",0.00126872090273192,-0.966270548472891,0.182,0.656,1
"Elp1",0.00127185104685824,0.398140877735985,0.818,0.312,1
"Macf1",0.00133041818877808,-0.874877616670432,0.727,0.96,1
"Fam151b",0.00135086414971716,0.408244241662392,0.364,0.09,1
"Rph3al",0.00136694307663045,0.320512460133511,0.364,0.087,1
"Akip1",0.00137029843761207,0.269679978158278,0.273,0.053,1
"Traj40",0.0013702988464337,0.269060928571054,0.273,0.053,1
"H2-K1",0.00137513182989067,0.578382259338039,1,0.974,1
"Ctla4",0.0013790907933825,0.269060928571054,0.273,0.053,1
"Ganab",0.00138363274318126,0.600536390506725,0.909,0.483,1
"Hexdc",0.00138586230543334,0.318717691035084,0.364,0.087,1
"Rassf9",0.00139154421998782,0.31513483727091,0.364,0.087,1
"Cp",0.0014079133384057,1.12906513654874,0.818,0.528,1
"Spata24",0.00141167254941073,0.352670361221809,0.455,0.126,1
"Clip4",0.00141347575122835,0.959818093314807,0.727,0.398,1
"Zfp956",0.00144586997577766,0.408244241662392,0.364,0.091,1
"Lcorl",0.00144816479338875,0.367977818050339,0.273,0.055,1
"Bcl2l14",0.00145901451356574,0.638890568670059,0.455,0.145,1
"C2",0.00146542754044667,0.40705193164338,0.364,0.091,1
"Tst",0.00146835111935864,0.560446149280001,0.545,0.197,1
"Bcl7a",0.0014702687308415,0.509426563761592,0.545,0.189,1
"Myct1",0.0014820324322095,-0.94746367090948,0.182,0.65,1
"Ankrd65",0.00149412617581991,0.36488787246801,0.273,0.055,1
"Slc15a2",0.00150059010872227,0.581273868625205,0.545,0.19,1
"Nes",0.00150065775716676,-0.931891756347194,0.182,0.651,1
"E330009J07Rik",0.00151920678411571,0.453423313237174,0.636,0.232,1
"Ccdc17",0.00154021213115211,0.984947078440829,0.545,0.204,1
"Dtx3",0.00154214659547321,0.706315817556017,0.818,0.479,1
"Ccdc171",0.00157769662197752,0.3175224175277,0.364,0.088,1
"Esyt3",0.00157769662197752,0.3175224175277,0.364,0.088,1
"Tmco6",0.00158032867775419,0.595130451476116,0.636,0.278,1
"Sec14l3",0.0016142500965992,1.19781964477338,1,0.991,1
"Ubxn11",0.00161729933807932,0.796169895323994,0.545,0.217,1
"Iqce",0.00164423893379276,0.566822712327665,0.545,0.203,1
"Zbtb49",0.00164492620042349,0.269060928571054,0.273,0.054,1
"Bcam",0.00165265807131701,-0.896944927949454,0.455,0.902,1
"Pdgfrb",0.00165391497860783,-0.87723208434898,0.182,0.648,1
"Fip1l1",0.00165514993642047,0.73222807205732,0.727,0.375,1
"Smco4",0.00165706238679461,0.316328133485253,0.364,0.089,1
"Rsph9",0.0016662954631412,0.496999865045183,0.455,0.14,1
"Dnajc12",0.00167168217377872,0.548402773261207,0.636,0.26,1
"Lcn2",0.00167262708716319,0.825351447320116,0.909,0.725,1
"Trim8",0.0016750482690021,-0.858222486201437,0.273,0.697,1
