"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mprip",2.07989152184082e-18,-0.407892951724302,0.746,0.862,3.38959921314398e-14
"Cav2",2.14286110855567e-18,-0.448858824385209,0.448,0.64,3.49222074861318e-14
"Casp3",2.38119982856666e-18,0.356850619126553,0.757,0.538,3.88064136061509e-14
"Cotl1",2.43605666928035e-18,0.329894925189094,0.97,0.923,3.97004155392618e-14
"Myo10",2.52148967282841e-18,-0.418787382387339,0.635,0.781,4.10927171980847e-14
"Lap3",2.68107452041325e-18,0.358592308187914,0.682,0.476,4.36934714591747e-14
"Hif1a",2.80872310414093e-18,0.260732158855267,0.37,0.17,4.57737604281848e-14
"Ogn",3.21328805862102e-18,-0.489513279354186,0.414,0.62,5.23669554913468e-14
"Jcad",3.45291925243488e-18,-0.417127005883937,0.354,0.57,5.62722250569313e-14
"Mt1",3.71060654235199e-18,0.406548730066669,0.804,0.631,6.04717548207103e-14
"Col4a1",4.1269003101937e-18,-0.341813790170909,0.936,0.978,6.72560943552268e-14
"F830016B08Rik",4.80474071121849e-18,0.285741340732386,0.577,0.331,7.83028593707277e-14
"Slc16a9",5.16270241308503e-18,-0.447100800108335,0.453,0.642,8.41365612260467e-14
"Hist1h1a",5.89952722091313e-18,0.283550820266659,0.439,0.224,9.61445951192213e-14
"Ubl3",6.49507727199239e-18,-0.377586247113377,0.84,0.915,1.0585027430166e-13
"Tspo",7.23730986336202e-18,0.29831204458535,0.997,0.987,1.17946438843211e-13
"Shisa5",1.0231814587099e-17,0.325663874526395,0.961,0.947,1.66747882325953e-13
"Ccl4",1.31399336361499e-17,0.263356883292267,0.268,0.106,2.14141498468335e-13
"Rbm47",1.41701905955539e-17,0.332130711804785,0.613,0.398,2.30931596135742e-13
"H2-T23",1.41940297935441e-17,0.290021324853265,0.992,0.971,2.31320103545389e-13
"Pllp",1.47732948673266e-17,-0.417947519585198,0.29,0.512,2.40760386452822e-13
"Cd3g",1.50980482348144e-17,0.279035739728654,0.348,0.16,2.4605289208277e-13
"Parvb",1.55342901455472e-17,-0.423265022200635,0.514,0.702,2.53162326501983e-13
"Col13a1",1.65289346907989e-17,-0.411384315086351,0.193,0.415,2.6937204865595e-13
"Soga1",1.86405791751333e-17,-0.433332885617747,0.459,0.651,3.03785518817148e-13
"Ighd",1.94694284996065e-17,0.33490992585721,0.539,0.316,3.17293276258086e-13
"Trp53inp1",2.04358199489941e-17,0.364683893873305,0.707,0.502,3.33042557708758e-13
"Fam174b",3.19201641564061e-17,-0.339479762449422,0.923,0.975,5.20202915256951e-13
"Lims2",3.62177633861335e-17,-0.418455979531693,0.392,0.611,5.90240889903818e-13
"Pdia4",4.27158505816784e-17,0.350225347709603,0.749,0.547,6.96140216929613e-13
"Neurl3",4.67161288995705e-17,0.335295131686255,0.619,0.402,7.613327526763e-13
"H2-DMb1",4.73517528627171e-17,0.328490499487243,0.936,0.861,7.716915164037e-13
"Ezr",6.01925145018538e-17,0.302150498267195,0.967,0.92,9.80957408836712e-13
"Gpihbp1",6.42057418039046e-17,-0.384468561997801,0.293,0.517,1.04636097417823e-12
"Nfkb2",6.61834688711452e-17,0.308763179393821,0.691,0.463,1.07859199219305e-12
"Rassf8",6.7959299083735e-17,-0.41722586485885,0.583,0.756,1.10753269716763e-12
