"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rack1",1.07050346995146e-08,0.525146797726102,1,1,0.00017445995049799
"Ighg2b",1.27003426425782e-08,1.22062008206177,0.871,0.503,0.000206977484046097
"Rin3",1.28577037349989e-08,-0.966309601789005,0.387,0.836,0.000209541997769276
"Baz1a",1.4902835848707e-08,0.516563470445617,0.677,0.246,0.000242871515826378
"Ctss",1.53745988549413e-08,0.612958523749938,1,1,0.000250559837538978
"Ikzf4",1.70096341094724e-08,0.369125090618231,0.452,0.116,0.000277206007082071
"Acap1",1.71311302640913e-08,0.746485584875945,0.806,0.379,0.000279186029913896
"Ier3",1.7229568871852e-08,-1.01178662144877,0.548,0.875,0.000280790283904572
"Ptpn18",1.80011174184338e-08,0.765587390820678,1,0.912,0.000293364210568215
"Ptms",1.82136646966857e-08,-0.504501300075725,1,1,0.000296828093561887
"Gimap1",2.29362166285898e-08,0.656194633390112,1,0.88,0.000373791522396127
"Fam129c",2.41063281465302e-08,0.321920050171812,0.29,0.055,0.000392860829804003
"S100a6",2.54251045014305e-08,-0.696278926203657,0.968,0.996,0.000414352928059814
"Trbc2",2.65081993005767e-08,0.748924960251492,0.903,0.542,0.000432004124001499
"Cenpb",2.68830678141344e-08,-0.801007050747511,0.806,0.971,0.000438113356166948
"Creld2",2.76024418453535e-08,0.693199629290541,0.935,0.74,0.000449836994753726
"Slco2a1",3.0558416483488e-08,-0.992227998061996,0.645,0.876,0.000498010513431404
"Limd2",3.10349499312158e-08,0.657383506148657,1,0.939,0.000505776579029024
"Lrp8",3.13605316735188e-08,0.341598512419814,0.387,0.091,0.000511082584683336
"Traf3ip3",3.38608969439952e-08,0.598383016483478,0.677,0.267,0.000551831037496289
"Cd93",3.42565024476277e-08,-0.997229602076956,0.452,0.787,0.000558278220388989
"Ikzf1",3.6550198461699e-08,0.622575258012412,0.806,0.4,0.000595658584330308
"St6galnac4",3.99628945987994e-08,0.671971891136995,0.903,0.571,0.000651275293276634
"Ccn2",4.22940035504907e-08,-0.954750325550511,0.484,0.823,0.000689265375862347
"Prx",5.1831297787125e-08,-1.00645740993159,0.194,0.666,0.000844694660036776
"Cfb",5.45942396521768e-08,0.658567007372832,0.968,0.672,0.000889722323611525
"Ero1lb",5.51273309872199e-08,0.426015297042626,0.516,0.155,0.000898410113098723
"Eln",5.62614511489126e-08,-0.912472851943572,0.613,0.907,0.000916892869373829
"Cdca3",5.83182384223835e-08,0.383912358501324,0.452,0.123,0.000950412331569584
"Ccl8",6.05681021391195e-08,0.752936925505486,1,0.647,0.00098707836056123
"Itga3",6.78447916903871e-08,-0.906193063151752,0.581,0.854,0.00110566657017824
"Apoc1",6.93052271178384e-08,0.744345958003969,0.935,0.62,0.00112946728633941
"Sh2b2",7.42672908491291e-08,0.47629905693775,0.548,0.18,0.00121033403896826
"Nsg2",8.32967989444646e-08,0.332573012215681,0.323,0.07,0.00135748793239794
"Ighg3",8.63574488118445e-08,0.836100526502697,0.742,0.303,0.00140736734328663
"Mxra7",9.29485857523331e-08,-0.899722675552509,0.548,0.836,0.00151478310200577
"Cdc42bpg",9.34117320651751e-08,-0.919457361766406,0.71,0.874,0.00152233099746616
"Gng11",9.43002927451871e-08,-0.936274402389613,0.323,0.737,0.00153681187086831
"Macf1",9.97836863833898e-08,-0.851843028391286,0.774,0.961,0.0016261747369901
"Mapk3",1.0816845979252e-07,-0.792138730772669,0.774,0.932,0.00176282138923869
"Dpysl2",1.16014646702693e-07,-0.853269627931983,0.677,0.924,0.00189069069731378
"Igkv8-27",1.22733758725352e-07,0.566602759555947,0.387,0.101,0.00200019206594706
"Nbl1",1.23994464318035e-07,-0.655581330059312,0.968,0.989,0.00202073778499102
"Runx3",1.24139186661904e-07,0.638857088971849,0.839,0.435,0.00202309632502905
"Myl12a",1.24207430320155e-07,-0.617015494278235,1,0.996,0.00202420849192756
"Pik3cd",1.26821645537477e-07,0.668321432681112,0.968,0.594,0.00206681235732427
"Emp2",1.3055153165757e-07,-0.837059720060601,0.839,0.963,0.00212759831142342
"Naa40",1.32442615752743e-07,0.398512520481557,0.516,0.16,0.00215841730892245
"Tnk1",1.39689440824841e-07,0.314295381249708,0.355,0.084,0.00227651881712244
"Acod1",1.42756884604622e-07,0.463596835554306,0.484,0.15,0.00232650894840153
"Ramp2",1.55146011135465e-07,-0.96701044007005,0.323,0.734,0.00252841454347468
"Acp5",1.55677414193285e-07,0.634146097053334,0.71,0.322,0.00253707481910796
"Cd3d",1.56853123806969e-07,0.563644392681906,0.806,0.394,0.00255623535868218
"Cdo1",1.62425469445647e-07,-0.989444262470094,0.387,0.744,0.00264704787555571
"Myh14",1.65607840470079e-07,-0.891006045141632,0.452,0.784,0.00269891097614087
"C1qc",1.66134573904423e-07,0.692916400203361,0.968,0.731,0.00270749515092038
"Selenop",1.70025989848395e-07,-0.67963776775397,0.968,0.997,0.0027709135565593
"Mycbp2",1.8113330258349e-07,0.675160309692734,0.968,0.732,0.00295192943220314
"Hist1h1a",1.83697019416717e-07,0.526846975396746,0.645,0.254,0.00299371032543424
"Irf8",2.08401710653788e-07,0.666140712703306,0.935,0.804,0.00339632267852479
"Klf2",2.11063933143191e-07,-0.882035992874663,0.452,0.831,0.00343970891843459
"Tmem100",2.31724678445621e-07,-0.990751147178035,0.29,0.699,0.00377641708462828
"Traj22",2.49548459544216e-07,0.371781517916192,0.452,0.13,0.00406689124519208
"Fn1",2.61234452269175e-07,-0.827805604068691,0.677,0.934,0.00425733786863075
"Ctnna1",2.76102162599485e-07,-0.795209155429451,0.613,0.938,0.00449963694388381
"St6gal1",2.80274428555036e-07,0.495860843172627,0.871,0.445,0.00456763236216143
"Cyba",2.87216626744791e-07,0.490102055627126,1,0.993,0.00468076936605985
"Hmgn2",2.9176275088679e-07,0.415401035891802,0.516,0.168,0.00475485755120201
"Hopx",2.95298415400357e-07,-0.820853547950595,0.742,0.935,0.00481247827577961
"Myct1",2.97177741020236e-07,-0.900685645618552,0.194,0.654,0.00484310564540678
"Pla1a",3.00197036542636e-07,0.383873686052464,0.387,0.103,0.00489231110453534
"Hsd11b1",3.31007007499939e-07,-0.917224948386625,0.484,0.78,0.0053944212012265
"Trpm2",3.32962398151263e-07,0.372356869884292,0.355,0.09,0.00542628820267113
"Rgs12",3.45219300562449e-07,-0.883637343475835,0.452,0.795,0.00562603894126623
"Cd4",3.59560192769923e-07,0.408814871945436,0.548,0.184,0.00585975246157143
"Sparc",3.61571920565556e-07,-0.806608675412624,0.419,0.779,0.00589253758945686
"Basp1",3.80790437521857e-07,0.707581787385112,0.903,0.63,0.00620574176029371
"Tap2",3.99379776322573e-07,0.44255880131945,1,1,0.00650869221472897
"Lck",4.33213199332263e-07,0.695609145719036,0.839,0.582,0.0070600755095179
"Cyp1b1",4.62957246832552e-07,0.58926182019635,0.677,0.299,0.00754481425163009
"Ptpn7",4.68571044741857e-07,0.628853338892497,0.581,0.232,0.00763630231615804
"Slc35d2",4.74234847204647e-07,0.342375444058275,0.452,0.133,0.00772860530489413
"Tnfsf13b",4.82613502889561e-07,0.350859360584787,0.387,0.104,0.00786515225659118
"Hist1h3d",4.87040502951716e-07,0.739990128709549,0.903,0.599,0.00793729907660412
"Sept4",4.9650951752798e-07,-0.863347197759576,0.516,0.83,0.00809161560715349
"Pml",5.20932676121233e-07,0.656434130582184,0.839,0.487,0.00848963982274773
"Shisa5",5.52924753064785e-07,0.592972770661353,1,0.948,0.00901101470069681
"Mxra8",5.53095011416159e-07,-0.807518589923705,0.581,0.859,0.00901378940104914
"Cpxm1",5.6716490441236e-07,0.499999913709509,0.71,0.304,0.00924308644720823
"Efnb2",5.85346121401365e-07,-0.93826124386857,0.323,0.716,0.00953938574047804
"Afap1l1",6.42761972104606e-07,-0.895565392175472,0.29,0.689,0.0104750918593888
"Map3k1",6.84946995832855e-07,0.563299652595687,1,0.773,0.011162581191088
"Myo1c",7.53419419549817e-07,-0.648903529538619,0.935,0.996,0.0122784762804034
"Ccn1",7.60349951185381e-07,-0.855117258153553,0.484,0.803,0.0123914231544682
"Cotl1",7.69460237964431e-07,0.649363201311054,1,0.93,0.0125398934981063
"Ung",7.87882175261855e-07,0.33618501623345,0.355,0.092,0.0128401158102425
"Dusp3",7.91972306820074e-07,-0.782174368108983,0.71,0.894,0.0129067726842467
"Gucy1a1",8.15402686560766e-07,-0.850597577399086,0.161,0.617,0.0132886175828808
"Syngr2",8.2647832002227e-07,0.514711187265155,1,0.968,0.0134691171814029
"Fam111a",8.38359666438677e-07,0.471096628627963,0.677,0.28,0.0136627474839511
"A530032D15Rik",9.29930731082492e-07,0.344944243479786,0.387,0.107,0.0151550811244514
"Cnp",9.40795683277881e-07,0.644441511877773,0.903,0.609,0.0153321472503796
"Scarf2",9.7734010177458e-07,-0.784907277674671,0.581,0.844,0.0159277116386203
"Wwc1",1.01005257868407e-06,-0.779468039211,0.581,0.809,0.0164608268748143
"Ptprb",1.01417293787732e-06,-0.861506633987641,0.323,0.717,0.0165279763685867
"Trbc1",1.05465708750888e-06,0.466059999059479,0.613,0.245,0.0171877465551322
"Lhfp",1.05477098015527e-06,-0.808956085316137,0.613,0.865,0.0171896026635905
"Plcg2",1.05798622136859e-06,0.716228402157702,0.806,0.485,0.0172420014496439
"Rrs1",1.0718263300044e-06,0.441129403204787,0.613,0.237,0.0174675537000817
"Atp8b2",1.07330871751094e-06,0.317692496649588,0.387,0.107,0.0174917121692757
"H2-Q4",1.09971892912211e-06,0.380911880370681,0.387,0.109,0.017922119387903
"H2-DMa",1.13272281361181e-06,0.66192664465818,0.968,0.859,0.0184599836934316
"Cd83",1.13356231653971e-06,0.494710062701435,0.871,0.458,0.0184736650726477
"Cxcl16",1.14841563577437e-06,0.567462109179919,1,0.871,0.018715729616215
"Dennd1b",1.33576460201341e-06,0.555996200827909,0.806,0.419,0.0217689557190125
"Cd14",1.439231438216e-06,0.47564952537513,0.774,0.361,0.0234551547486061
"Arhgdib",1.46292750035743e-06,0.584725039599578,1,0.914,0.0238413294733251
"Pla2g2d",1.52139666232418e-06,0.377545389110274,0.419,0.128,0.0247942014058972
"Klhl6",1.54881146199599e-06,0.608672419483664,0.645,0.289,0.0252409803961487
"Bcl3",1.64312028150296e-06,0.375331221129888,0.548,0.195,0.0267779312276537
"Hist2h2bb",1.67726401439644e-06,0.580108955265224,1,0.901,0.0273343716426188
"Mapt",1.68410642869961e-06,-0.811992066503013,0.129,0.565,0.0274458824685175
"Sla2",1.68698224404079e-06,0.28629614044109,0.258,0.056,0.0274927496311328
"Unc93b1",1.71173507750461e-06,0.547682326055864,1,0.936,0.0278961465580927
"Cd3g",1.83998046443468e-06,0.435213741610493,0.516,0.186,0.029986161628892
"Capn2",1.85069598228187e-06,-0.684961074106645,0.871,0.924,0.0301607924232477
"Slc2a1",1.86042566649837e-06,0.580342933933403,0.742,0.392,0.030319357086924
"Mgp",1.87040522321257e-06,-0.416641150215664,1,1,0.0304819939226952
"Jun",1.95011625494411e-06,-0.72546492631729,0.742,0.953,0.0317810446068241
"Kctd10",1.98199151112094e-06,-0.697402047229809,0.806,0.915,0.0323005156567379
"Cst7",2.02543234707263e-06,0.511184574581608,0.742,0.338,0.0330084709602427
"Fmo1",2.16223213459209e-06,-0.824088472059377,0.387,0.766,0.0352378970974472
"Gzma",2.21591146695298e-06,-0.83632974370743,0.548,0.821,0.0361127091769326
"Tgfb1i1",2.22527489131458e-06,-0.674883157372272,0.774,0.926,0.0362653049037537
"Coro1a",2.28338211103619e-06,0.574194372107409,0.806,0.484,0.0372122782635567
"Prex2",2.30979286416761e-06,-0.857202831398414,0.516,0.77,0.0376426943073395
"Itgb7",2.37376428683553e-06,0.456334503376479,0.613,0.257,0.0386852365825586
"Gbp2b",2.41069413725742e-06,0.538329057642238,1,0.974,0.0392870823548841
"Ltk",2.46764027988322e-06,0.329595988608295,0.355,0.098,0.0402151336412568
"Cxcl17",2.46840326826621e-06,0.365894304605055,0.452,0.146,0.0402275680629344
"BC035044",2.48999360427234e-06,0.548325309928741,0.677,0.304,0.0405794257688264
"Hnrnpa2b1",2.50196281738779e-06,0.474910552517452,1,0.985,0.0407744880349687
"Tpm1",2.56277838969721e-06,-0.686268453295528,1,1,0.0417655994168954
"Gatb",2.61188783165569e-06,0.31118719952372,0.387,0.112,0.0425659359924928
"Ptpn22",2.63555895440305e-06,0.453786021807779,0.613,0.249,0.0429517042799065
"Irf1",2.85160121026354e-06,0.505108335391658,1,0.966,0.0464725449236649
"Ctsh",2.9980625848124e-06,0.638625668413791,0.968,0.737,0.0488594259446876
"C1qb",3.0022565644646e-06,0.594824071318768,0.935,0.651,0.0489277752310796
"Dock2",3.42406343947566e-06,0.605539693744274,0.742,0.381,0.0558019618731348
"Slc28a2",3.49761998819212e-06,0.367365348532733,0.387,0.118,0.0570007129475669
"Cd84",3.77744888322613e-06,0.429262244158661,0.516,0.194,0.0615610844499363
"Iigp1",3.80184678580932e-06,0.580649394244708,0.903,0.649,0.0619586970683345
"Pmp22",3.91257413821107e-06,-0.79339529739494,0.355,0.744,0.0637632207304258
"Gimap9",3.96899848816979e-06,0.598130268446039,0.774,0.499,0.064682768361703
"Vars",4.01491780822624e-06,0.597595328413625,0.871,0.578,0.065431115520663
"Clu",4.13489089314856e-06,0.69326377630855,0.903,0.771,0.0673863168856421
"C1qtnf1",4.26797350981211e-06,0.410400354833435,0.484,0.171,0.069555164289408
"Sdf2l1",4.34085116238318e-06,0.591402357714326,0.806,0.481,0.0707428513933587
"Pdia4",4.82194195221845e-06,0.611874757370829,0.903,0.575,0.078583187995304
"Cd38",4.9402402551095e-06,0.262796944712216,0.29,0.072,0.0805110954375196
"Cd36",4.98098528546476e-06,-0.700131839985381,0.645,0.856,0.0811751171972191
"Cdk2",5.15262433187247e-06,0.443573668426931,0.387,0.126,0.0839723187365256
"Ppt1",5.20168469066685e-06,0.486263199399982,1,0.984,0.0847718554037977
"Ncf4",5.92368894598492e-06,0.539141804129388,0.613,0.276,0.0965383587527162
"Tuba1a",6.15102043641495e-06,-0.652756195004598,0.742,0.955,0.100243180052254
"Kdr",6.47410782514471e-06,-0.786644163165148,0.516,0.828,0.105508535226383
"Msh3",6.52186632251489e-06,0.427395292170958,0.484,0.176,0.106286855458025
"Jak3",6.680091266479e-06,0.536385128706751,0.774,0.412,0.108865447369808
"Malt1",6.76463408048984e-06,0.343866705476582,0.452,0.153,0.110243241609743
"Cxcl5",7.331937274175e-06,0.429262244158661,0.484,0.181,0.11948858175723
"Vnn1",7.4066780646836e-06,0.521775985849324,0.581,0.25,0.120706632420149
"Ctsz",7.50142678695719e-06,0.51989554690038,1,0.953,0.122250752347041
"Arhgap45",7.52963229160243e-06,0.535299129904377,0.806,0.495,0.122710417456245
"Sema3g",7.84847563793215e-06,-0.817088533461775,0.387,0.69,0.12790660747138
"Blvrb",7.8868770118787e-06,0.613817638484491,0.935,0.675,0.128532434662587
"Itga1",8.3446355038172e-06,-0.756177039912346,0.452,0.765,0.135992524805709
"Haao",8.60028645881319e-06,0.257898145299377,0.29,0.074,0.140158868419279
"Igf1",8.72333292340124e-06,0.436868286344696,0.71,0.331,0.14216415665267
"Serp1",8.84267212061095e-06,0.617305972846546,0.839,0.604,0.144109027549597
"Sema3c",8.992791302244e-06,-0.813913640059453,0.323,0.69,0.14655551985267
"Pecam1",9.08466106700606e-06,-0.76032561331953,0.71,0.842,0.148052721408998
"Pus10",9.43023957282587e-06,0.31046619610353,0.452,0.153,0.153684614318343
"Tapbp",9.65822281389002e-06,0.464467646637452,1,0.999,0.157400057197966
"Cd3e",1.03819299318883e-05,0.512707897037976,0.71,0.385,0.169194312099984
"Trac",1.07474517943934e-05,0.580699806692926,0.71,0.379,0.175151221893229
"Arhgap30",1.10323079254966e-05,0.302838181734344,0.323,0.091,0.179793522261818
"Hk3",1.12795225520673e-05,0.538609955267312,0.871,0.495,0.183822379031041
"Tspan8",1.12968855682599e-05,-0.735975751903782,0.419,0.736,0.184105344105931
"Kat5",1.15448565371895e-05,0.331469800014592,0.419,0.14,0.188146526986577
"Lat",1.15919499631457e-05,0.47533449911981,0.548,0.233,0.188914008549386
