"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Vnn1",3.93963950804706e-10,0.514308453927664,0.56,0.292,5.57222612018176e-06
"Ifit1",7.98517480880293e-10,0.359234330006549,0.53,0.247,1.12942312495709e-05
"Pcx",8.23195257219681e-10,0.359115054652763,0.58,0.291,1.16432737181152e-05
"Pip5k1b",9.33617008603532e-10,0.297675806860455,0.44,0.184,1.32050789696884e-05
"Rbm47",1.29662368425754e-09,0.38504279866509,0.72,0.426,1.83394453901386e-05
"Epas1",1.3041937956145e-09,-0.848295150873158,0.8,0.89,1.84465170451715e-05
"Mapk13",1.3231035823525e-09,0.410249412967752,0.67,0.384,1.87139770687937e-05
"Cldn7",2.38365053646284e-09,0.486281987273164,0.74,0.475,3.37143531877304e-05
"Car4",2.3945272972718e-09,-0.705584256082011,0.16,0.459,3.38681940926123e-05
"Macf1",2.41824693945143e-09,-0.541434014081928,0.67,0.861,3.4203684711601e-05
"Faah",2.42205076105745e-09,0.342813242323663,0.51,0.247,3.42574859643966e-05
"Ltf",2.58093007626026e-09,1.18640597834885,0.38,0.162,3.65046749986252e-05
"C77080",2.66531596667607e-09,0.34118221296465,0.62,0.323,3.76982290326663e-05
"Atp1b1",2.7240385365263e-09,0.451889843470232,0.96,0.887,3.8528801060628e-05
"Pon3",2.760080501347e-09,0.406733074885503,0.96,0.812,3.9038578611052e-05
"Cfap69",2.84061648582249e-09,0.409155737152359,0.41,0.18,4.01776795754733e-05
"Vegfa",3.70704603844414e-09,-0.673143507897338,0.8,0.901,5.24324591677539e-05
"Eln",4.51730411460299e-09,-0.703451413341528,0.43,0.664,6.38927493969448e-05
"Pakap.1",4.51840992562111e-09,-0.685394716238149,0.92,0.903,6.39083899879849e-05
"Tmem176b",4.68122227959128e-09,0.364312669590224,0.98,0.923,6.6211207922539e-05
"Slc26a4",5.38248823355565e-09,0.461765226253851,0.7,0.398,7.61299135754111e-05
"Txn1",6.29411744578907e-09,0.276121889800663,0.99,1,8.90239971532406e-05
"Pcolce2",6.79673595957364e-09,-0.648969000666312,0.2,0.479,9.61330334122096e-05
"Ccl20",6.89565922590338e-09,0.314126967624413,0.26,0.087,9.75322040911775e-05
"Gabrp",7.94149375925242e-09,1.13308554376603,0.49,0.296,0.000112324487730866
"Cxcl15",7.96910875759164e-09,0.470101028500598,1,0.979,0.000112715074267376
"Vill",8.08268555323624e-09,0.268040959850045,0.28,0.099,0.000114321504464973
"Tmcc2",8.46282095105949e-09,-0.748008659968423,0.32,0.577,0.000119698139531785
"Mal",9.32632046697249e-09,0.34996497422027,0.58,0.305,0.000131911476684859
"Selenbp1",9.49020842357496e-09,0.359356489686527,0.48,0.235,0.000134229507943044
"Kcnj15",9.74361491208146e-09,0.278866325543809,0.46,0.208,0.00013781368931648
"Igtp",1.10284702420026e-08,0.442066558074163,0.92,0.887,0.000155986683102885
"Tjp3",1.23590535130087e-08,0.442138101927893,0.71,0.429,0.000174806452887996
"Cd93",1.34499067603871e-08,-0.622107738316608,0.35,0.586,0.000190235481218915
"Timp3",1.62005626816417e-08,-0.638401985108807,0.92,0.942,0.00022914075856914
"Elf3",1.95335937917526e-08,0.336821975237778,0.5,0.251,0.000276283150590548
"Selenop",2.0397965800935e-08,-0.513824852253185,0.89,0.95,0.000288508828288424
"H2-K1",2.19143721266367e-08,0.325156494176247,1,0.997,0.00030995687935915
"H2-Ab1",2.20441839631259e-08,0.297785508357176,1,1,0.000311792937974452
"Epcam",2.30967597609026e-08,0.420864118473303,0.87,0.634,0.000326680570058207
"Cd14",2.38804877467591e-08,0.437647327184606,0.76,0.458,0.000337765618690161
"Cavin2",2.67297474977255e-08,-0.740514688277827,0.34,0.55,0.000378065548607829
"Cdh1",2.71090114921446e-08,0.377389226121655,0.62,0.338,0.000383429858544893
"Smim22",2.8125135526183e-08,0.339101265056886,0.54,0.283,0.000397801916882333
"Krt8",2.84685819231091e-08,0.481526594892444,0.68,0.436,0.000402659622720455
"Mmp15",2.99740175444923e-08,0.44093444582502,0.7,0.443,0.000423952504149299
"Ahnak",3.01851531224224e-08,-0.461398330760399,0.87,0.946,0.000426938805763543
"Mfap4",3.22986013323157e-08,-0.631972954476121,0.64,0.782,0.000456831417244273
"Slc39a4",4.3453209331952e-08,0.430008204809065,0.49,0.256,0.000614602192791129
"Cdcp1",4.68278537838781e-08,0.368221465717003,0.55,0.304,0.000662333163919172
"Lap3",4.86256129988573e-08,0.369215212123474,0.72,0.435,0.000687760670255838
"Zbp1",4.94782244524475e-08,0.407975204584736,0.98,0.937,0.000699820006655418
"Togaram2",5.38534957851265e-08,0.34735534119029,0.49,0.252,0.000761703844384829
"Plvap",5.43486760347053e-08,-0.52816198331278,0.74,0.885,0.000768707673834872
"Rsrp1",7.38540020770282e-08,-0.287796894806161,1,1,0.00104459100537749
"Tspan7",7.84557130246972e-08,-0.676744529533711,0.27,0.517,0.00110967760502132
"Inhbb",7.96254924571143e-08,0.388758040200852,0.6,0.354,0.00112622296531342
"Wnt7b",8.11368447081937e-08,0.28555331581036,0.29,0.114,0.00114759953155269
"Asap3",1.0612708838367e-07,0.28307762133109,0.38,0.172,0.00150106153809863
"Iigp1",1.17802830459069e-07,0.415549613527451,0.79,0.544,0.00166620323401307
"Me1",1.22271067552714e-07,0.268288502293907,0.33,0.139,0.00172940197946559
"Sftpa1",1.28713888062236e-07,0.524793644457553,0.98,0.943,0.00182052923275227
"Gsn",1.29942227274094e-07,-0.536819345739477,0.75,0.884,0.00183790286256479
"Msn",1.31906348170286e-07,-0.37212782260518,0.93,0.985,0.00186568338852052
"Syngap1",1.38282774009556e-07,0.372154022819731,0.4,0.189,0.00195587155559116
"Rgs11",1.38611118842481e-07,0.261310269180965,0.33,0.138,0.00196051566490804
"Wnt4",1.51920249112111e-07,0.26103210002521,0.32,0.134,0.0021487600034417
"Aox3",2.03680288902462e-07,0.367516702149901,0.52,0.287,0.00288085400623643
"Ltbp4",2.11083004709476e-07,-0.663668340991524,0.48,0.653,0.00298555801861083
"Ift57",2.13256390410683e-07,0.401829877209123,0.61,0.372,0.0030162983859687
"Icam2",2.25475372353843e-07,-0.604991275748054,0.27,0.487,0.00318912366657276
"Sdc1",2.35942060535652e-07,0.329296076161455,0.94,0.877,0.00333716450421627
"Sptbn1",2.47098830123796e-07,-0.487829441843758,0.81,0.898,0.00349496585327097
"Gbp2b",2.48112423167961e-07,0.381206885057702,0.99,0.993,0.00350930211328764
"Rnasek",2.67466822816261e-07,0.335139781802423,0.6,0.356,0.00378305074191319
"Pdzk1ip1",2.68911307173816e-07,0.41196310274236,0.57,0.341,0.00380348152866645
"Fam161a",2.69188747104566e-07,0.373519050541424,0.25,0.094,0.00380740563904698
"Depp1",2.7495450127575e-07,0.288832490251453,0.33,0.143,0.00388895646604421
"Bex3",2.78188729005941e-07,0.334391253107783,0.95,0.735,0.00393470138306003
"H3f3b",2.86381475169777e-07,0.302771423781263,1,0.989,0.00405057958480132
"Tacstd2",2.90017310810909e-07,0.442461490104348,0.87,0.718,0.00410200484410949
"Fhl1",3.12919159061312e-07,-0.532153971007721,0.3,0.524,0.00442592858576319
"Ubxn10",4.00287166869146e-07,0.360451502215577,0.3,0.127,0.0056616616881972
"Irf7",4.55543566461307e-07,0.380898011898794,0.93,0.865,0.00644320820402872
"Fmo2",4.84061423357504e-07,-0.686437097161644,0.62,0.753,0.00684656477196854
"Oasl2",5.17003119244239e-07,0.341570149346845,0.97,0.877,0.00731249211859051
"Sprr1a",5.70435687147555e-07,0.280043483661565,0.32,0.14,0.00806824235901502
"App",6.30318300940667e-07,-0.315526545568966,1,1,0.00891522204850479
"Shank3",6.43417710198882e-07,-0.539778319585996,0.26,0.488,0.00910050009305299
"Krt80",6.80678825518504e-07,-0.524926951878566,0.21,0.448,0.00962752130813372
"Chil1",6.85163170477423e-07,0.373309568670436,1,0.986,0.00969094788323266
"Cldn4",6.93771618497008e-07,0.25640233722623,0.39,0.184,0.00981270577202169
"Hpn",7.06333058516615e-07,0.273254317998925,0.49,0.262,0.00999037477965901
"Plaat3",7.30758187420418e-07,0.354863858447144,0.94,0.956,0.0103358438028744
"Bphl",7.69816422332675e-07,0.447573688790231,0.53,0.307,0.0108882834774734
"Rsph1",9.85461543977789e-07,0.568809002719553,0.3,0.138,0.0139383680780219
"Emb",1.03945962845998e-06,0.356294111356218,0.94,0.823,0.014702116984938
"Pecam1",1.17666447585821e-06,-0.50722219859176,0.35,0.581,0.0166427423465386
"Ctxn1",1.25350732622115e-06,0.307536267395833,0.31,0.138,0.017729607622072
"Arf4",1.29099596677368e-06,0.258033740959705,0.97,0.974,0.0182598469540469
"Wbp2",1.38522157549058e-06,0.284578980889543,0.46,0.245,0.0195925739637387
"Wdyhv1",1.38762508340682e-06,0.250258753125371,0.34,0.158,0.0196265691797061
"Arhgef3",1.41185521282297e-06,-0.468416830109628,0.54,0.668,0.0199692801301681
"Psmb8",1.4575247471345e-06,0.264800506060508,1,0.998,0.0206152300234704
"Scp2",1.7326702422365e-06,0.28018361236265,0.94,0.916,0.0245068879061931
"Wasf2",1.79347200469334e-06,-0.362800100530175,0.79,0.913,0.0253668680343826
"Hes1",1.91645760060057e-06,0.351314552149919,0.7,0.482,0.0271063763028944
"Atpif1",2.74496916427889e-06,0.327499540015613,0.68,0.443,0.0388248438595607
"Susd2",2.78005958691599e-06,0.302598128971828,0.46,0.251,0.0393211627973398
"B9d1",2.78272465668582e-06,0.286831988372016,0.32,0.15,0.0393588575441643
"Nbl1",2.9440154371327e-06,-0.403707233808761,0.85,0.934,0.0416401543428049
"Xdh",2.95643101774283e-06,-0.383093531501499,0.93,0.953,0.0418157603149546
"Cp",2.99294469149988e-06,0.548458769504908,0.43,0.257,0.0423322097165743
"Epb41l2",3.36657860252516e-06,-0.379703032712341,0.62,0.818,0.0476168877541159
"Rasip1",3.52056810793518e-06,-0.534491212010063,0.56,0.708,0.0497949153186352
"Golm1",3.55066321013808e-06,0.277862007951069,0.57,0.338,0.0502205804441929
"Ndst1",3.57899626254954e-06,-0.47420388624054,0.74,0.89,0.0506213231375007
"F830016B08Rik",3.58246738803664e-06,0.25441767598607,0.46,0.245,0.0506704187363903
"H2afz",3.69672120643385e-06,0.314081673296175,1,0.968,0.0522864247438004
"Trf",3.96574058562919e-06,0.992844754185885,0.77,0.798,0.0560914348431392
"Gsto1",3.9959819041181e-06,0.352605945779209,0.46,0.257,0.0565191680518464
"Aldoa",4.20659852932607e-06,0.252234155287165,1,0.992,0.0594981295987879
"Lgals3bp",4.50695845904956e-06,0.333244593056663,0.92,0.906,0.063746420444797
"Ccdc85b",4.58933218403661e-06,-0.452651307259885,0.6,0.707,0.0649115144110138
"Ctsc",4.83884198293594e-06,0.344626535053895,0.98,0.995,0.0684405810066459
"Gpr137",5.29579187449092e-06,0.307425158378034,0.54,0.324,0.0749036802727995
"Cst3",5.89745144482253e-06,-0.253006799438655,1,1,0.0834135532355698
"Prkcz",6.35363799020164e-06,0.312900499669941,0.43,0.236,0.089865855733412
"Akap9",6.5310070676246e-06,0.253794003993108,0.47,0.259,0.0923745639644823
"Tmem176a",7.16311375142705e-06,0.263392151013513,0.72,0.468,0.101315080900184
"Klf2",7.26759827958824e-06,-0.489601173799966,0.47,0.603,0.102792910066496
"Plet1",7.62053308414342e-06,0.276374623644827,0.32,0.154,0.107784819942124
"Tbx1",8.25533749775421e-06,0.26915270780865,0.35,0.174,0.116763493568236
"Foxa2",9.06269134365514e-06,0.285201848374255,0.52,0.315,0.128182706364658
"Plxnb1",9.22204444771378e-06,0.296401100349612,0.54,0.328,0.130436596668464
"Psmb9",9.79389623257106e-06,0.290221608417215,0.98,0.971,0.138524868313485
"Cfap126",1.05546363220994e-05,0.31999863403935,0.25,0.11,0.149284776139774
"Tst",1.06129852428021e-05,0.272905612314198,0.32,0.157,0.150110063274193
"Arhgef1",1.06542901810054e-05,-0.375758160552203,0.72,0.837,0.150694280320141
"Tmem204",1.07971682066073e-05,-0.485831170729605,0.33,0.507,0.152715147114254
"Cd44",1.09927388092547e-05,0.283180336592252,1,0.995,0.155481297718098
"Prx",1.14534502416343e-05,-0.501167257027371,0.18,0.375,0.161997600217675
"Rtp4",1.28192516739509e-05,0.330626497693068,0.59,0.381,0.181315495676362
"Kcnj2",1.39169595762856e-05,0.318658613855871,0.57,0.358,0.196841476246984
"Prr18",1.45974237859683e-05,0.298848024190501,0.25,0.112,0.206465962028735
"Gsr",1.59416346368275e-05,0.310997849251592,0.7,0.462,0.225478480303288
"Mgp",1.73714903758245e-05,-0.282854025577695,1,0.991,0.245702359875661
"Tubb4b",1.77529699779795e-05,0.354669149621571,0.68,0.492,0.251098007368542
"Hnrnpa1",1.83786129826175e-05,0.251616276653124,0.58,0.358,0.259947102026141
"Morf4l2",1.88951832380735e-05,0.269403773609407,0.55,0.341,0.267253471719311
"St14",1.90033543016815e-05,0.322025735917543,0.41,0.235,0.268783443242982
"Abca1",1.90533120431155e-05,0.265315750650994,0.63,0.406,0.269490045537826
"Mydgf",1.92240004677042e-05,0.254024137268679,0.53,0.313,0.271904262615209
"Lama5",1.92498804635193e-05,0.28952478246769,0.69,0.457,0.272270309276017
"Prss8",2.02347885906562e-05,0.363302163643767,0.73,0.532,0.286200849826241
"Cdk4",2.07915413309772e-05,0.273930067780267,0.68,0.437,0.294075560585342
"Nme5",2.13034530380515e-05,0.367989993331457,0.29,0.145,0.3013160397702
"Rab27a",2.17810776070965e-05,0.332378443943102,0.9,0.849,0.308071561674773
"Epn3",2.24187633155286e-05,0.324468911845872,0.7,0.463,0.317090988334836
"Cryab",2.24785438422141e-05,-0.355441504691774,0.74,0.887,0.317936524104276
"Rab11fip1",2.47049368663715e-05,0.276724184291263,0.66,0.415,0.349426627037958
"Grb7",2.55123700844585e-05,0.25208975916148,0.51,0.305,0.36084696247458
"Eppk1",2.57469165339376e-05,0.286063302602535,0.49,0.303,0.364164387456014
"Psme3",2.66484928427349e-05,0.258779705320115,0.52,0.316,0.376916282767642
"Ager",2.79552498625207e-05,-0.339370407684269,0.96,0.964,0.395399054055493
"Cgn",2.83211099787373e-05,0.265278668617837,0.42,0.236,0.400573779539261
"Pik3cd",2.88415793312026e-05,-0.390504340323848,0.49,0.654,0.40793529806053
"Dnah10",2.89731386246291e-05,0.44274913199641,0.28,0.141,0.409796072706753
"Myo1f",3.12045700871544e-05,-0.335828490442745,0.78,0.88,0.441357439312711
"Rnf144a",3.15272618245678e-05,-0.487604391373156,0.29,0.465,0.445921591246687
"Serping1",3.21184137272044e-05,0.328152298346987,0.95,0.917,0.454282843757579
"Jun",3.33007186193479e-05,-0.353176433846848,0.74,0.871,0.471005364152057
"Il18bp",3.42280245513152e-05,0.330734095439751,0.83,0.677,0.484121179253802
"Myh9",3.45600182650317e-05,-0.263649478780777,0.99,0.996,0.488816898340609
"Pfn2",3.49573384270045e-05,0.274168908398919,0.37,0.202,0.494436594711551
"Arfip2",3.57644030260468e-05,0.253938838835988,0.59,0.371,0.505851716400407
"Lamb3",3.69713928644117e-05,0.275016025709517,0.51,0.317,0.522923380674238
"Sdc4",4.04957633680924e-05,0.269377949833556,0.98,0.929,0.572772077078299
"Pfdn1",4.37930770817315e-05,0.258028929538449,0.99,0.95,0.61940928224401
"Anxa1",4.49929579810906e-05,0.27894470596878,0.52,0.324,0.636380397684545
"Sema3g",4.83254887089864e-05,-0.43240963830312,0.18,0.362,0.683515712299903
"Plxnb2",4.90754716475049e-05,0.262781395040491,0.96,0.919,0.694123470982309
"Ccn2",5.04138610261501e-05,-0.513091011754809,0.39,0.517,0.713053650353868
"Ezr",5.18431649603773e-05,0.288020911993668,0.95,0.953,0.733269725199576
"Sod2",5.28302469755848e-05,0.271843461540769,0.98,0.986,0.747231013222672
"Ccdc120",5.31505650730627e-05,0.262253515400174,0.48,0.297,0.751761592393399
"Sfta2",5.35941759502501e-05,0.338859452040278,0.65,0.455,0.758036024640338
"Yipf6",5.4895078073867e-05,0.260074217340928,0.62,0.396,0.776435984276775
"BC028528",5.58570152924004e-05,-0.430070222643702,0.42,0.568,0.790041624295711
"Psmd10",5.63878589941244e-05,0.266274033675857,0.5,0.309,0.797549877612896
"Sh3bgrl2",5.71994961302837e-05,0.293025864194991,0.41,0.243,0.809029673266733
"H2-T22",6.10528451185959e-05,0.302096213219632,0.89,0.737,0.863531441357421
"Mok",6.29870278124942e-05,0.321457370599714,0.28,0.14,0.890888521379918
"Ankrd13a",6.53711294411853e-05,-0.30244313685542,0.72,0.811,0.924609254816125
"Ankrd33b",7.29018976882682e-05,-0.426063635633342,0.29,0.47,1
"Foxf1",7.54527635817068e-05,-0.409358340771932,0.17,0.342,1
"Ggt5",7.7293172828046e-05,0.278755655756098,0.47,0.295,1
"Ptprc",7.82221823459144e-05,-0.348628364307201,0.96,0.993,1
"Lrrc51",7.86142932500303e-05,0.305537613128974,0.28,0.143,1
"Dennd5a",8.36944346566818e-05,-0.336619579690142,0.66,0.756,1
"H2-M2",8.40788727342964e-05,0.256422811876447,0.56,0.36,1
"Tmem37",8.51128428998819e-05,0.282652512597627,0.55,0.354,1
"Gngt2",8.61315005024685e-05,-0.308286945713587,0.81,0.886,1
"Gm17018",8.68109496594656e-05,0.32986682734772,0.48,0.306,1
"Notch4",8.8087080366462e-05,-0.422045019344713,0.36,0.511,1
"Nkx2-1",8.80893593517093e-05,0.281639939857469,0.94,0.858,1
"Tspan18",9.21727246641431e-05,-0.343322856385172,0.1,0.272,1
"Fgd5",9.50555585872451e-05,-0.400018380950907,0.37,0.525,1
"Efnb2",9.60248643841896e-05,-0.464684618478437,0.3,0.454,1
"Isg20",0.000100631005485094,0.264173570147519,0.47,0.298,1
"Slc2a1",0.000101452105482592,0.302578710961741,0.71,0.531,1
"Tgfb1i1",0.000103986250139707,-0.35807497075212,0.61,0.725,1
"Ttll3",0.000104299016263443,0.252590243118796,0.31,0.165,1
"Ptp4a3",0.00010482642164296,-0.34491665015136,0.81,0.908,1
"Sco2",0.00011141189864347,0.31000238639178,0.3,0.16,1
"Tm4sf1",0.000116391597533207,-0.371973973176774,0.5,0.666,1
"Prex2",0.000124057453629669,-0.338570551851631,0.17,0.349,1
"P2rx6",0.000132459355500499,0.358053859282453,0.27,0.142,1
"Serpinb9",0.00014910868858944,0.334572870389972,0.66,0.478,1
"Ptprf",0.000168194416623707,0.265831129403358,0.93,0.875,1
"Dennd3",0.00017556575892207,-0.334011928579918,0.63,0.755,1
"Ehd4",0.000176343270253448,-0.356588535758207,0.66,0.779,1
"St3gal4",0.000192343837569677,0.36104164524518,0.76,0.618,1
"Eml2",0.000194569233809787,0.335119573583785,0.61,0.443,1
"Elof1",0.000205766861097218,0.347772368144831,0.49,0.315,1
"Ighg2b",0.000208996682247752,0.452011593674491,0.53,0.357,1
"Cgnl1",0.000216189059773037,0.268014767367389,0.57,0.392,1
"Resf1",0.00022354917978936,0.268899754576608,0.77,0.567,1
"Cox4i2",0.00023182324434054,-0.341220162018515,0.17,0.334,1
"Tceal9",0.000233526084104953,0.300221365599195,0.56,0.397,1
"Pxdc1",0.000236126279086665,-0.453335058737516,0.49,0.582,1
"Plekha1",0.000238539535032675,-0.276888378651309,0.76,0.879,1
"Gys1",0.00026130181411797,0.264227106735163,0.58,0.397,1
"Ramp2",0.000262888762448373,-0.418090256725137,0.3,0.449,1
"Dnaja4",0.00026325551557471,0.270409314302601,0.55,0.359,1
"Ifitm1",0.000265345042477931,0.787718056884734,0.76,0.711,1
"Nupr1",0.00026802674402431,0.30919616929107,0.77,0.572,1
"Ndnf",0.000270766224010607,0.325065436576674,0.68,0.509,1
"Bmp6",0.0002784772730507,-0.341985086956437,0.11,0.266,1
"Bsg",0.000291413588372735,0.345831547728844,0.96,0.953,1
"Ccdc153",0.000296135273210561,0.67130907310588,0.27,0.158,1
"Lims2",0.000305110251333311,-0.339715410626672,0.14,0.297,1
"Cfap43",0.000314266052955646,0.396499654517509,0.26,0.14,1
"Slc25a10",0.000329868685916874,0.292935011520702,0.75,0.538,1
"Dpysl2",0.000335948741122844,-0.298376099863023,0.66,0.785,1
"Plekhn1",0.000360214753660834,0.251234514440021,0.46,0.306,1
"Traf3ip1",0.00036594647809548,0.312374488132191,0.29,0.167,1
"Lgals1",0.000379099546522209,-0.276843251339485,0.85,0.91,1
"Trp53inp1",0.000386486536619454,0.263561291625899,0.66,0.484,1
"Gm12216",0.000391429885179843,0.250151144191502,0.55,0.387,1
"Jchain",0.000391847073490404,0.401106487420687,0.99,0.97,1
"Stmn2",0.000393762912875277,-0.357151546845607,0.16,0.313,1
"Mxra7",0.000394671042212196,-0.33224830141791,0.34,0.511,1
"Scarf2",0.00039731928218254,-0.332213645095705,0.53,0.655,1
"Rarres2",0.00040022656931171,-0.333347341305619,0.89,0.929,1
"Fam183b",0.000406572296739905,0.520985994620853,0.31,0.187,1
"Cxcl10",0.000432755692213975,0.264478180514688,0.79,0.632,1
"Etfa",0.000473291127821012,0.284954608945884,0.55,0.386,1
"Fbxw17",0.000482281661466915,0.252445641029781,0.61,0.44,1
"Clic5",0.00048359732383438,-0.298787282593403,0.94,0.942,1
"Atp1a1",0.000484132165330617,0.264952930809508,0.78,0.638,1
"Elk4",0.000550153163737427,-0.283807049598305,0.66,0.729,1
"Fam117a",0.000599436749125888,0.259984234490471,0.6,0.439,1
"Arap3",0.000605205061714594,-0.342392284072539,0.24,0.387,1
"Chmp2b",0.000639968238555465,0.265635107606562,0.84,0.716,1
"Ptprb",0.000652903035901947,-0.396995588780146,0.26,0.399,1
"Psma5",0.000657681964891959,0.262488718244087,0.73,0.547,1
"Pkn1",0.000674667099412395,-0.292435526911962,0.57,0.669,1
"Ogn",0.000694863343472516,-0.332046849900318,0.15,0.296,1
"Slpi",0.000696563508971362,0.306427083026755,0.95,0.971,1
"Endog",0.000701253715433672,0.298232812505741,0.27,0.153,1
"Hsd11b1",0.000723110005371802,-0.351855330980498,0.34,0.481,1
"1810010H24Rik",0.000765379650624459,0.346896826971814,0.42,0.273,1
"S100g",0.000820825289556972,0.265011488025394,0.46,0.309,1
"Alas1",0.000889359315781073,0.457046305247029,0.88,0.874,1
"Rtl8b",0.000897247685944358,-0.33993576762575,0.38,0.515,1
"Cfap65",0.000900718474903437,0.436593807330481,0.28,0.166,1
"Clic6",0.000994362957753861,0.560253283271465,0.31,0.198,1
"Atp11a",0.00103208882161873,0.274844093016456,0.9,0.886,1
"Mns1",0.00112349800123381,0.347484617572266,0.25,0.144,1
"Map3k3",0.00115037795266784,-0.250834129540422,0.83,0.885,1
"S1pr1",0.00118805337419008,-0.285010520808654,0.18,0.323,1
"Meis1",0.00131408238861162,-0.310415709129552,0.22,0.361,1
"Pmp22",0.00141024243367147,-0.302945730499552,0.23,0.371,1
"Ets1",0.00142602697258312,-0.324110340497594,0.39,0.497,1
"Mbd2",0.0014372454853685,-0.255297357229479,0.66,0.771,1
"Id3",0.00154991578887905,-0.282067000823636,0.65,0.798,1
"Ptgis",0.00156365409804099,-0.387708678019121,0.39,0.497,1
"Sema3c",0.00159786785408431,-0.417064419766216,0.23,0.349,1
