"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Arhgef3",5.09155640392884e-26,0.332611448714739,0.876,0.748,8.29770947148283e-22
"Acvrl1",5.25285544134001e-26,0.358896070770886,0.737,0.556,8.56057851275181e-22
"Fn1",6.76222313943044e-26,0.293213114207585,0.961,0.908,1.10203950503298e-21
"Afap1l1",7.0953174981954e-26,0.365439954593094,0.786,0.608,1.1563238926809e-21
"Pcdh1",8.33414286484721e-26,0.332610052097589,0.692,0.478,1.35821526268415e-21
"Car3",1.24097997701632e-25,-1.42893474228238,0.289,0.473,2.02242506854349e-21
"Itga1",1.63169818674594e-25,0.354936355803741,0.843,0.701,2.65917853493986e-21
"Gucy1a1",2.00953805066278e-25,0.370913299865774,0.713,0.534,3.27494416116513e-21
"Tspan18",2.15884241375904e-25,0.366833734490517,0.726,0.545,3.5182654817031e-21
"Rin3",2.68600964277623e-25,0.333873788675991,0.911,0.77,4.37738991483243e-21
"Reg3g",2.70799391927986e-25,-0.851531599833195,0.49,0.645,4.41321769025039e-21
"Ccdc85b",4.59011671327885e-25,0.331218173521051,0.909,0.796,7.48051320763054e-21
"Gbp2b",1.16459520591136e-24,-0.415499849427537,0.967,0.98,1.89794080707375e-20
"Iglc1",1.29162513336337e-24,-0.690754841909327,0.574,0.714,2.10496147984229e-20
"Cdo1",1.2924139211226e-24,0.328534868903813,0.83,0.672,2.1062469672535e-20
"Tek",1.30860465945407e-24,0.325608355041039,0.536,0.334,2.1326330135123e-20
"Impdh1",1.79449506399344e-24,0.343610241713667,0.696,0.512,2.9244886057901e-20
"Galnt18",2.03169271407531e-24,0.337856576511814,0.863,0.741,3.31104961612854e-20
"Ifitm1",2.47328606970881e-24,-0.53341566551026,0.717,0.825,4.03071430780444e-20
"Fgl2",2.82437055161132e-24,-0.398320840163646,0.484,0.658,4.60287668796097e-20
"Capn2",3.27732596048907e-24,0.309739821109904,0.956,0.898,5.34105811780903e-20
"Notch4",3.49310520288971e-24,0.331024653722376,0.814,0.658,5.69271354914937e-20
"Foxf1",5.60542459794169e-24,0.359985117017179,0.723,0.569,9.13516046726558e-20
"Dcn",7.52338699132275e-24,-0.296736404053125,0.128,0.308,1.22608637797587e-19
"Eva1b",9.00319548491226e-24,0.320425142038507,0.911,0.785,1.46725076817615e-19
"Cxcl10",1.24899640412898e-23,-0.436121264974687,0.378,0.57,2.03548943980901e-19
"Fmo1",2.96038083804658e-23,0.327310055833916,0.842,0.701,4.8245326517645e-19
"Ndufa4l2",3.24425248939743e-23,0.326276725825954,0.68,0.495,5.28715828197099e-19
"Col1a2",5.71315379626065e-23,-0.304775673077675,0.982,0.987,9.31072674176598e-19
"H2-DMa",5.78872901861331e-23,-0.335388583421885,0.81,0.897,9.43389168163412e-19
"Tmem252",7.09194448405816e-23,0.340426414962986,0.652,0.475,1.15577419256696e-18
"Mapt",7.59878834014507e-23,0.332138547172247,0.67,0.477,1.23837453579344e-18
"Cyyr1",8.38874444075793e-23,0.31950378442312,0.65,0.458,1.36711368151032e-18
"Ptpn18",1.22544362535373e-22,-0.320671392179523,0.882,0.937,1.99710547623897e-18
"Mxra8",1.38738798523915e-22,0.295783627111061,0.919,0.807,2.26102619954424e-18
"Cyp1b1",1.64190783208971e-22,-0.307793663011668,0.199,0.383,2.67581719395661e-18
"Bcam",1.77554740000605e-22,0.283634530496345,0.949,0.863,2.89360959778986e-18
"Serping1",2.04263336688063e-22,-0.358236742240702,0.764,0.869,3.32887959800536e-18
"Smad6",3.14776796008185e-22,0.33596300343694,0.738,0.568,5.12991744454539e-18
"Clu",4.78217876345355e-22,-0.448108645317207,0.708,0.821,7.79351673080026e-18
"Ptp4a3",4.85199423422884e-22,0.278182344780994,0.964,0.918,7.90729500352274e-18
"Cds2",5.8344559409171e-22,0.306212728930683,0.901,0.805,9.5084128469126e-18
"Il21r",6.09849358499843e-22,-0.341964050269276,0.344,0.532,9.93871499547194e-18
"Ankrd33b",6.18405443917623e-22,0.335976107707773,0.769,0.619,1.00781535195255e-17
"Anxa3",7.3346364119367e-22,0.265744924428977,0.987,0.935,1.19532569605332e-17
"Iigp1",8.04136597578507e-22,-0.350666530654202,0.575,0.709,1.31050141307369e-17
"Sox7",9.93487367793897e-22,0.349194503615053,0.653,0.483,1.61908636329371e-17
"Ehd4",1.08890638624169e-21,0.275200809119139,0.956,0.904,1.77459073765809e-17
"Car2",1.48629897937832e-21,0.302049945682402,0.883,0.774,2.42222144669284e-17
"Tm4sf1",2.39024254455882e-21,0.283128308786043,0.972,0.908,3.8953782748675e-17
"Gm4951",3.23310622958138e-21,-0.367579913590548,0.667,0.777,5.26899322234878e-17
"Pxdc1",3.58909547706843e-21,0.305674494904831,0.901,0.804,5.84914889897842e-17
"Wfdc2",4.66028871075619e-21,-0.444131296673977,0.794,0.883,7.59487251191936e-17
"Pdgfb",4.85255227040877e-21,0.295744640339167,0.68,0.508,7.90820443508517e-17
"Basp1",5.39988515947204e-21,-0.395794701486672,0.553,0.694,8.80019284439158e-17
"Blnk",5.52631353750454e-21,-0.267034746787042,0.168,0.343,9.00623317207116e-17
"Pde4b",5.62448346562581e-21,0.322716528074448,0.842,0.73,9.16622070393038e-17
"F830016B08Rik",8.31277916098693e-21,-0.400610737377949,0.263,0.451,1.35473361986604e-16
"Ablim3",8.67386070566775e-21,0.313297786008499,0.734,0.58,1.41357907920267e-16
"Cfd",9.48501924881895e-21,-0.70770818763034,0.102,0.252,1.54577358698002e-16
"Adam8",9.65089811893284e-21,-0.335154187986019,0.256,0.437,1.57280686644249e-16
"Ccl7",9.72041689067367e-21,-0.296359145343546,0.184,0.358,1.58413634067309e-16
"Gng11",1.17272489941281e-20,0.321583087142447,0.813,0.671,1.91118976857305e-16
"Mxra7",1.23691409517277e-20,0.296093681119456,0.896,0.785,2.01579890090306e-16
"Tspan15",1.42408834509404e-20,0.300776612173008,0.82,0.725,2.32083677599976e-16
"Prelp",1.56185877790698e-20,0.307872823754541,0.782,0.651,2.54536125035501e-16
"Npnt",1.67892002698414e-20,0.332666279762189,0.708,0.545,2.73613596797605e-16
"Ushbp1",1.6807441954601e-20,0.291818058598048,0.667,0.495,2.73910881534133e-16
"Igf1",2.60238779228487e-20,-0.276245390059864,0.23,0.414,4.24111138508664e-16
"Zbp1",2.71873878683971e-20,-0.371672548803913,0.744,0.839,4.43072860091268e-16
"Gpm6a",2.98837533842186e-20,0.279567280235354,0.492,0.307,4.8701552890261e-16
"Cygb",3.1631792148821e-20,-0.294790759738156,0.223,0.4,5.15503316649335e-16
"Nes",3.5790545558258e-20,0.324993554916594,0.726,0.591,5.83278520962931e-16
"S1pr1",3.96542903458992e-20,0.316626185092964,0.643,0.487,6.4624596976712e-16
"Gm19935",4.54102400975098e-20,-0.544892644416078,0.381,0.536,7.40050682869118e-16
"Ifi27l2a",6.17304482557745e-20,-0.500959582881802,0.6,0.73,1.00602111522436e-15
"Gap43",7.4415686812968e-20,0.318483414120402,0.6,0.429,1.21275244799094e-15
"Ccn1",7.47444097287395e-20,0.283230388972826,0.87,0.745,1.21810964534927e-15
"Mapk3",8.60862767411596e-20,0.26851053710562,0.961,0.907,1.40294805205068e-15
"Itpkb",9.57893950013669e-20,0.295089192036004,0.849,0.75,1.56107977033728e-15
"Cfp",1.49773922308093e-19,-0.367161053573378,0.421,0.574,2.44086561185499e-15
"Pltp",1.83452107541671e-19,0.299313067429083,0.831,0.717,2.98971899660661e-15
"Stat1",2.43666404111246e-19,-0.327117675083363,0.642,0.768,3.97103138780098e-15
"Cd83",2.55305315926771e-19,-0.29913623001412,0.364,0.537,4.16071073365858e-15
"Irf7",2.63475129759762e-19,-0.380214320301236,0.672,0.784,4.29385418969485e-15
"Irf8",2.67585893181884e-19,-0.325979463784104,0.747,0.85,4.36084730118516e-15
"Plk2",4.24975214960594e-19,0.290630946732714,0.766,0.623,6.92582107821281e-15
"Cldn3",4.34767143045981e-19,-0.345089569027398,0.685,0.797,7.08540013022036e-15
"Cst7",4.441876017264e-19,-0.326674271953141,0.245,0.417,7.23892534533514e-15
"Ccm2l",5.24831825939692e-19,0.292008919210471,0.58,0.4,8.55318426733916e-15
"Plxna1",5.25552260476684e-19,0.284647838915243,0.852,0.747,8.56492518898851e-15
"Kank3",7.83773251735205e-19,0.303909316165268,0.711,0.572,1.27731526835286e-14
"Dennd3",9.17616587088154e-19,0.27768803672242,0.897,0.791,1.49543975197757e-14
"Foxj1",9.21941591868189e-19,-0.297558651900785,0.138,0.293,1.50248821226759e-14
"C130074G19Rik",9.36631575039689e-19,0.283654852860709,0.808,0.677,1.52642847784218e-14
"Pou2af1",1.10898243437417e-18,-0.395169141386525,0.456,0.609,1.80730867329958e-14
"Scnn1a",1.15199200130654e-18,0.270764016849014,0.911,0.821,1.87740136452927e-14
"Ptgfrn",1.16184379611179e-18,0.308425472921021,0.857,0.744,1.89345683452339e-14
"Hist2h2bb",1.33593818253594e-18,-0.275833023118525,0.87,0.926,2.17717845607883e-14
"Apoc1",1.49416185067562e-18,-0.412340685409716,0.539,0.687,2.43503556804606e-14
"Id3",2.58983300105079e-18,0.262417247598265,0.946,0.882,4.22065084181248e-14
"Esam",3.76590817920515e-18,0.286740484767975,0.717,0.56,6.13730055965064e-14
"Klf2",4.35264782323812e-18,0.287273636914417,0.867,0.795,7.09351015753116e-14
"Blvrb",4.71897883108254e-18,-0.300635134087537,0.605,0.734,7.69051980101521e-14
"Dnaaf3",4.90826279022337e-18,-0.260611028258032,0.228,0.401,7.99899586922703e-14
"Igfbp5",6.57746831872385e-18,-0.384943383684391,0.544,0.669,1.07193001190243e-13
"Cd36",6.70986036801296e-18,0.271685102324298,0.897,0.82,1.09350594417507e-13
"Sox18",9.83870618023557e-18,0.297530437597287,0.702,0.56,1.60341394619299e-13
"Clec1a",1.08072958957429e-17,0.274602955517873,0.522,0.359,1.76126501212921e-13
"Nos2",1.10845550708457e-17,-0.411386456062667,0.38,0.539,1.80644993989573e-13
"Tnni3",1.24634925813409e-17,-0.815447369436058,0.238,0.393,2.03117538598113e-13
"Tspan13",1.2919003959969e-17,0.303617578518761,0.676,0.54,2.10541007535615e-13
"Psmb9",1.41044684887682e-17,-0.257078704229755,0.891,0.951,2.29860522961456e-13
"Ly6e",1.524133192066e-17,-0.254916839373476,0.995,0.998,2.48387986310997e-13
"Apoe",2.29228687285275e-17,-0.306814597309528,0.769,0.86,3.73573991668813e-13
"Gprc5a",2.58412185725922e-17,0.283565208847213,0.796,0.669,4.21134339077535e-13
"Ctss",2.69679032075009e-17,-0.295497027155738,1,1,4.39495918572642e-13
"Ctsc",2.72587361675749e-17,-0.309475209628224,0.919,0.939,4.44235623322969e-13
"Trac",3.16722490013808e-17,-0.265461957825339,0.289,0.454,5.16162641975503e-13
"Cd14",3.58476575085586e-17,-0.274323536203658,0.273,0.436,5.8420927441698e-13
"Sema6a",3.73450456836448e-17,0.274714659299674,0.701,0.534,6.0861220950636e-13
"Trbc2",3.9392045223846e-17,-0.315967253240397,0.455,0.614,6.41972161013019e-13
"Nckap5",4.08537716916361e-17,0.286405782681444,0.712,0.584,6.65793917258594e-13
"Marcksl1",4.27905950018024e-17,-0.339388075500222,0.439,0.589,6.97358326744374e-13
"Hist1h3b",4.76630541362085e-17,-0.261378709876611,0.271,0.439,7.7676479325779e-13
"Gja4",5.08291411638599e-17,0.281930808414157,0.769,0.629,8.28362513547424e-13
"Adgrg6",5.30276701838852e-17,0.285898443349733,0.643,0.501,8.64191940986778e-13
"Mfge8",1.07287554057632e-16,0.251822787495757,0.959,0.918,1.74846526847724e-12
"Soga1",1.73556918960282e-16,0.281962403697269,0.702,0.559,2.82845710829572e-12
"Paqr7",1.77146492149711e-16,0.294215639825621,0.786,0.683,2.88695638256384e-12
"Mt1",2.01336496042812e-16,-0.333161503131324,0.592,0.708,3.28118087600971e-12
"Hk3",2.41654894375746e-16,-0.293964244643091,0.41,0.567,3.93824981364154e-12
"Cdc42ep1",2.79834154515086e-16,0.27156313621739,0.737,0.611,4.56045721613236e-12
"Clic6",4.11181787958149e-16,-0.382279281451748,0.27,0.42,6.70102959835395e-12
"Ltb",4.28630433575943e-16,-0.265341180170429,0.238,0.395,6.98539017598715e-12
"Cp",4.49029329753876e-16,-0.296002539943468,0.437,0.597,7.31783098699892e-12
"Tbx2",4.63959609617564e-16,0.275850811493242,0.727,0.606,7.56114975793744e-12
"Bpifb1",5.44874908000322e-16,-0.334632178855947,0.146,0.284,8.87982637568125e-12
"Prickle2",6.39445733050666e-16,0.280976647740375,0.678,0.549,1.04210471115267e-11
"Mprip",6.80542167044129e-16,0.251806259148136,0.881,0.815,1.10907956963182e-11
"Calcrl",7.13252145856015e-16,0.255626032931337,0.581,0.418,1.16238702210155e-11
"Hk2",7.26104306778485e-16,-0.262157317388992,0.247,0.404,1.1833321887569e-11
"Dcxr",7.44657175599851e-16,-0.289192358740013,0.964,0.982,1.21356779907508e-11
"Adrb1",1.07262540219869e-15,0.284246100734289,0.57,0.424,1.7480576179632e-11
"Tmcc3",1.27291723992599e-15,0.292038707572197,0.7,0.593,2.07447322590738e-11
"Gpihbp1",1.78437401484869e-15,0.262124148631403,0.57,0.415,2.90799433199891e-11
"Myl7",1.95460544589899e-15,-1.44358414763385,0.659,0.74,3.18542049518158e-11
"Mdh1",2.13558864552644e-15,-0.369696868840931,0.744,0.85,3.48036881561444e-11
"Sptan1",2.34220781134545e-15,0.258950148657045,0.839,0.748,3.81709607014968e-11
"Gbp3",3.0790745433189e-15,-0.287298665829617,0.839,0.901,5.0179677832468e-11
"Myl4",3.36566863880125e-15,-1.57651064072117,0.74,0.789,5.4850301806544e-11
"Tent5c",3.60653841678093e-15,-0.264909470078594,0.264,0.418,5.87757565782788e-11
"Lypd2",3.91083914571843e-15,-0.508558276622111,0.398,0.531,6.37349455577732e-11
"Tmbim1",3.92775527927021e-15,0.274408613277344,0.77,0.678,6.40106277862665e-11
"Arhgap31",4.14716062999755e-15,0.260042244936803,0.731,0.6,6.75862767870702e-11
"Oasl2",4.71740282883174e-15,-0.302691309689888,0.791,0.858,7.68795139014709e-11
"Pllp",4.78207038229844e-15,0.266143904845337,0.562,0.413,7.79334010203177e-11
"Pigr",5.03058561390371e-15,-0.288873112254441,0.22,0.362,8.19834537497888e-11
"Hyal2",7.81122544601624e-15,0.267101994185425,0.7,0.571,1.27299541093727e-10
"Slpi",1.15882770497652e-14,-0.56784617313257,0.959,0.955,1.88854151080024e-10
"Gpd1",1.18443935574334e-14,-0.343808387797143,0.145,0.279,1.93028081805493e-10
"Jcad",1.40438112474572e-14,0.256222557662138,0.619,0.472,2.2887199189981e-10
"Fam183b",1.48100684571954e-14,-0.328860000152383,0.245,0.39,2.41359685646913e-10
"Parvb",1.59268640424356e-14,0.269970354344399,0.736,0.624,2.59560103299573e-10
"Cyfip2",1.72382724895557e-14,-0.25289326032709,0.443,0.592,2.80932126762289e-10
"Gimap7",1.82294001684764e-14,-0.272664018652929,0.352,0.493,2.9708453454566e-10
"Sox13",2.0301453777099e-14,0.258494739793069,0.53,0.379,3.30852792205382e-10
"Cox6a2",3.95952245788503e-14,-0.758082702158193,0.322,0.462,6.45283374961524e-10
"Tgfbi",4.97214358019583e-14,-0.256793717224399,0.472,0.613,8.10310239264515e-10
"H2-Ob",5.19997093810814e-14,-0.328174170205556,0.566,0.672,8.47439263783484e-10
"Tcap",5.96504319111781e-14,-1.0238894905771,0.366,0.498,9.7212308885647e-10
"Ttn",6.89350729834079e-14,-0.673156003266322,0.173,0.3,1.1234348844106e-09
"Flt1",7.71182279756276e-14,0.251469904624129,0.749,0.641,1.2567957613188e-09
"Myh6",8.79070198820093e-14,-1.46019730990656,0.613,0.68,1.43262070301711e-09
"Bst2",1.03497552881342e-13,-0.295059931816158,0.933,0.947,1.68669961930723e-09
"Scn3b",1.1597078547568e-13,0.25652273567899,0.621,0.487,1.88997589089716e-09
"Mzb1",1.26964704257405e-13,-0.476637251817461,0.501,0.605,2.06914378528293e-09
"Wwtr1",1.43723355578874e-13,0.250956296378934,0.798,0.702,2.34225952586891e-09
