"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gzma",1.91538632499644e-12,0.365003198869108,0.573,0.454,2.70912241807497e-08
"Gpr146",2.31931729039892e-12,0.339879979669248,0.628,0.555,3.28044237554023e-08
"Cd83",2.37889818560634e-12,-0.314790344857686,0.386,0.58,3.36471359372161e-08
"Scnn1g",3.09191298691342e-12,0.32537746683019,0.542,0.418,4.37320172869034e-08
"Ikzf3",3.60913831678426e-12,-0.420676354466031,0.5,0.665,5.10476523525966e-08
"Ptgfrn",4.38548345476186e-12,0.328918958422381,0.597,0.504,6.20282779841517e-08
"Fn1",4.43163998940439e-12,0.27084159127377,0.791,0.713,6.26811160101356e-08
"H2-T22",5.19197022665365e-12,-0.253962261829034,0.626,0.795,7.34352268857893e-08
"Scarf2",5.35574597243e-12,0.303069289094327,0.702,0.625,7.57516710340499e-08
"Cenpb",5.66219390008531e-12,0.27126191332341,0.907,0.852,8.00860705228066e-08
"Neurl3",5.7738480210259e-12,-0.262345563848741,0.317,0.502,8.16653064093903e-08
"Cd68",8.63159175833689e-12,-0.299346396185502,0.927,0.916,1.22085233829917e-07
"Hopx",9.26024528082134e-12,0.303541205345136,0.739,0.661,1.30976909251937e-07
"Bhlhe40",9.38497390479406e-12,-0.294031914212666,0.73,0.814,1.32741070909407e-07
"Col1a1",9.40255257518331e-12,-0.301172886750205,0.656,0.787,1.32989703623393e-07
"Blvrb",9.88640390507289e-12,-0.272334860391829,0.592,0.761,1.39833296833351e-07
"Cd72",1.06193876459029e-11,-0.367885635665596,0.299,0.47,1.50200618863651e-07
"Txndc5",1.06527813571147e-11,-0.258213991793913,0.448,0.656,1.5067293951503e-07
"Ccm2l",1.3566991732615e-11,0.303623995184622,0.393,0.261,1.91891531066106e-07
"Prickle2",1.42361355940268e-11,0.287623960058666,0.424,0.286,2.01355901841916e-07
"Rogdi",1.85591871721537e-11,-0.270059666033318,0.465,0.658,2.62501143362942e-07
"Sema6a",2.10265534725067e-11,0.307113412913872,0.465,0.336,2.97399572315134e-07
"Pmp22",2.27161794074245e-11,0.327670094847515,0.45,0.328,3.21297641538611e-07
"Rasal3",2.44443369270653e-11,-0.276777924018831,0.343,0.512,3.45740701496411e-07
"Ptpn12",2.46216912126406e-11,0.265805052788471,0.855,0.792,3.48249200511589e-07
"Cyyr1",2.6358935870453e-11,0.287991849825328,0.332,0.207,3.72820788951688e-07
"Npm1",2.81319864085645e-11,-0.267905077036044,0.715,0.845,3.97898815762737e-07
"Pde4b",2.97556969892352e-11,0.315962058771066,0.587,0.499,4.20864578215743e-07
"Impdh1",3.04484620877625e-11,0.30729815968249,0.448,0.321,4.30663047769313e-07
"Il18bp",3.50337613552457e-11,-0.268468952179568,0.561,0.737,4.95517520608595e-07
"Sdhd",3.74287165456029e-11,-0.252444777362278,0.472,0.668,5.29391766821007e-07
"Meis1",5.10397191244058e-11,0.315106633383602,0.441,0.317,7.21905787295596e-07
"Lcp2",7.82731720190653e-11,-0.260119619213805,0.479,0.675,1.10709574503766e-06
"Cox4i2",8.50490678877555e-11,0.29182609795535,0.412,0.289,1.20293401620441e-06
"Gns",9.18780244549814e-11,-0.254637625516657,0.739,0.833,1.29952277789126e-06
"Hist4h4",1.02868033157494e-10,-0.260974943498275,0.528,0.704,1.4549654609796e-06
"Lcp1",1.15541789267962e-10,-0.251113331885496,0.398,0.573,1.63422306740605e-06
"Grk5",1.22978418573436e-10,0.299690481343508,0.54,0.44,1.73940675230267e-06
"Kctd12",1.31179870291087e-10,-0.256141509909109,0.343,0.506,1.85540808539713e-06
"Oasl2",1.31595589396705e-10,-0.260359749777107,0.86,0.891,1.861288016427e-06
"Slc26a4",1.53687102023812e-10,-0.272228760709644,0.301,0.462,2.1737503710248e-06
"Cd79b",1.54722879592757e-10,-0.50688373396927,0.372,0.527,2.18840040895995e-06
"Serpinb9",1.56602794409008e-10,-0.273582166678349,0.369,0.537,2.21498992412101e-06
"Rtl8b",1.72540841564655e-10,0.284359250277941,0.576,0.48,2.44041766309049e-06
"Myh14",1.74755805429334e-10,0.297148314347774,0.644,0.579,2.47174611199251e-06
"Slc7a2",1.84959425785679e-10,-0.312865283024825,0.408,0.568,2.61606611831264e-06
"Ccn1",2.72464792383025e-10,0.367459041089942,0.516,0.424,3.8537420234655e-06
"Ifitm1",2.81127836811727e-10,-0.435901450359687,0.633,0.747,3.97627212386507e-06
"Mxra7",3.69533662112033e-10,0.318099540792448,0.561,0.477,5.22668411691259e-06
"Ccr6",4.14711717800396e-10,-0.336714022152161,0.239,0.389,5.8656825365688e-06
"Gm19935",4.17507709752909e-10,-0.45601763558794,0.18,0.314,5.90522904674514e-06
"Snrk",4.50445105817251e-10,0.307677673242379,0.583,0.506,6.37109557667919e-06
"Ripor1",4.86351587902733e-10,0.289388259898592,0.581,0.5,6.87895685929625e-06
"Dennd5a",6.26030812287537e-10,0.250754277352647,0.78,0.738,8.85457980899492e-06
"Sftpd",7.24745445041036e-10,-0.303459773112491,0.995,0.951,1.02507995746604e-05
"Tspan15",7.45513294976914e-10,0.302111877984666,0.623,0.554,1.05445400441535e-05
"Hist1h2bj",1.13506508316126e-09,-0.267616671086127,0.389,0.56,1.60543605362329e-05
"Cd36",1.201305047489e-09,0.266120026026469,0.621,0.547,1.69912585916844e-05
"Cd82",1.34141467981935e-09,-0.252160295070644,0.614,0.758,1.89729692313649e-05
"Cd37",1.57780262099972e-09,-0.520181246974726,0.685,0.769,2.23164402714201e-05
"Ccn5",1.73079432490891e-09,0.260424069707853,0.502,0.385,2.44803549315117e-05
"Cnp",1.87006357590949e-09,-0.28078038172358,0.529,0.688,2.64501792176638e-05
"Tmtc1",1.88739449568984e-09,0.26654565405279,0.453,0.346,2.66953077470371e-05
"Bank1",1.99204786799658e-09,-0.259145923863163,0.131,0.251,2.81755250449436e-05
"Paqr7",2.0431204708461e-09,0.276729631096933,0.555,0.476,2.88978959396472e-05
"Man1a",2.27456598596182e-09,-0.27269041042395,0.516,0.676,3.2171461305444e-05
"Naaa",2.84445602517959e-09,-0.279983174585444,0.865,0.877,4.02319860201402e-05
