"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tmsb4x",6.53995421963540e-09,-0.324168586526239,1,1,9.2501112482523e-05
"Bgn",9.53628185941428e-09,0.536929804299354,0.893,0.78,0.000134881170619556
"Cyp4b1",1.38731549897739e-08,0.4932685481217,0.973,0.684,0.000196221904175362
"H2-Ab1",1.46042407232824e-08,-0.401407782988078,1,1,0.000206562380790106
"Bst1",4.30407225600375e-08,-0.506946245560375,0.053,0.373,0.00060876797988917
"Cyp2f2",5.00175771909034e-08,1.19090165197129,1,0.886,0.000707448611788138
"Trac",5.45235247372473e-08,-0.583250766678789,0.133,0.466,0.000771180733883626
"Ctsc",5.48934307905956e-08,-0.501957794617859,0.987,0.995,0.000776412685102185
"Gbp2b",5.75309579319608e-08,-0.631965913707904,0.973,0.994,0.000813717868989654
"Cd52",6.16647487266766e-08,-0.608043256520084,0.973,0.988,0.000872186205990115
"Tnxb",7.6042067453577e-08,0.535006967798847,0.413,0.185,0.00107553900206339
"Bst2",8.91054461482077e-08,-0.517142000472084,0.987,0.984,0.00126030743032025
"Ace",1.28407778910647e-07,0.519655560343028,0.893,0.691,0.00181619962491219
"Sod2",1.62823549985871e-07,-0.48873160702189,1,0.985,0.00230297629100016
"Ndnf",1.72375415525657e-07,-0.552302251885285,0.187,0.531,0.00243807787719489
"Cxcl16",2.25270837635579e-07,-0.484326359694791,0.973,0.966,0.00318623072751763
"Cd68",2.96885866474068e-07,-0.52897402084369,0.88,0.921,0.00419915369540922
"St6galnac4",3.2406174890716e-07,-0.494332620078127,0.227,0.567,0.00458352937654287
"Pde7a",3.46242234204393e-07,-0.484297903890672,0.16,0.493,0.00489725016058694
"Tpm1",4.45427854274573e-07,0.393324996594899,1,0.992,0.00630013157085956
"Aebp2",4.78468284036441e-07,-0.463713758650926,0.213,0.571,0.00676745540941142
"Hvcn1",5.03984756658565e-07,-0.548785183016626,0.307,0.62,0.00712836039817875
"Selenop",5.50310286761765e-07,0.403251113158447,1,0.944,0.00778358869595841
"Col1a2",6.44891624053775e-07,0.484590295785794,1,0.973,0.0091213471306166
"Cd3d",7.18582459099002e-07,-0.522813319110849,0.2,0.51,0.0101636303014963
"Ctsz",7.19002450650325e-07,-0.450929656125199,0.987,0.99,0.0101695706619982
"Sftpd",7.51340841724022e-07,-0.549213750660436,1,0.963,0.0106269648653446
"Vamp8",7.56528540582401e-07,-0.386612576408113,1,0.998,0.0107003396779975
"Cd300lf",8.86888945479381e-07,-0.520573569865988,0.533,0.749,0.0125441572448604
"Cmtm6",1.04616995717394e-06,-0.486987341157858,0.253,0.584,0.0147970278742682
"Pcolce2",1.07594518335247e-06,0.496645051327688,0.693,0.456,0.0152181686733373
"Tm4sf1",1.21196979615733e-06,0.582852034828501,0.813,0.652,0.0171421007968493
"Hist1h2bj",1.24206749461301e-06,-0.536526525502899,0.213,0.521,0.0175678026438064
"Timp2",1.58685381904471e-06,0.408055898867745,1,0.92,0.0224444604165684
"Polr2g",1.63223584477723e-06,-0.454889622327024,0.187,0.497,0.0230863437885291
"Epas1",1.74946245262498e-06,0.470726491517857,1,0.881,0.0247443969299278
"Gys1",1.94868963018617e-06,-0.444485803573786,0.133,0.418,0.0275622661293532
"Plpp3",1.99739393919344e-06,0.407910322293867,0.933,0.838,0.0282511398759521
"Smim3",2.10960606888967e-06,-0.404928400711977,0.08,0.356,0.0298382682383755
"Nfkbil1",2.28917060947119e-06,-0.42187935105411,0.133,0.417,0.0323780291003605
"Lgals3",2.54599722469096e-06,-0.520221949083345,0.987,0.985,0.036010584746029
"Ptprcap",2.7923907096541e-06,-0.471516635399112,0.12,0.41,0.0394955741973475
"Cybb",2.91842143311185e-06,-0.460458813441025,0.973,0.979,0.041278152749934
"Slc25a45",3.34931447842638e-06,-0.336625823368709,0.013,0.252,0.0473727039828627
"Epn3",3.45026325669378e-06,-0.430988570635431,0.187,0.487,0.0488005235026768
"Slc7a2",3.50430547520471e-06,-0.522484398103935,0.227,0.533,0.0495648966412954
"Calhm6",3.89842391075067e-06,-0.398035894211881,0.12,0.404,0.0551393077936575
"Mgp",3.90890034086725e-06,0.428458821545233,1,0.991,0.0552874864212265
"Irf1",4.6246449517012e-06,-0.39359356517704,0.987,0.993,0.0654109781968617
"Tns3",4.66400759856593e-06,-0.445916812162816,0.48,0.708,0.0659677234741165
"Il21r",4.98770387673832e-06,-0.50877068772964,0.253,0.535,0.0705460836325867
"Fdx1",5.81022262346941e-06,-0.324108569292765,0.093,0.364,0.0821797887863514
"Cotl1",5.87510853645549e-06,-0.405506736616653,0.96,0.964,0.0830975351396264
"Serbp1",6.72862892451044e-06,-0.454756109211609,0.507,0.706,0.0951697275082756
"Rnf149",6.98352325728266e-06,-0.444520340230251,0.6,0.783,0.098774952951006
"Trbc2",7.15720411401453e-06,-0.515520144370981,0.587,0.754,0.101231494988622
"Hmox1",7.20240709846152e-06,-0.477395043635984,0.147,0.412,0.10187084600064
"Clec4d",7.29147479863811e-06,-0.389121107159418,0.053,0.294,0.103130619551937
"Des",8.01979194097512e-06,0.695274215505039,0.587,0.42,0.113431937213152
"Cldn18",8.37520420089051e-06,-0.438394362876809,1,0.969,0.118458888217395
"Mreg",8.66739898138381e-06,-0.42793907123376,0.173,0.45,0.122591691192693
"Mapre2",8.70830439020779e-06,-0.340966544183635,0.067,0.319,0.123170257295099
"Txn1",8.76145422586498e-06,-0.291187100833903,1,0.999,0.123922008570634
"Tns1",8.85675893131102e-06,0.424510456251555,1,0.893,0.125269998324463
"Wdr82",9.0727626485885e-06,-0.39110842317797,0.12,0.374,0.128325154901636
"Snrnp25",9.2033529480375e-06,-0.41619960496472,0.133,0.39,0.130172224097042
"Rasl12",9.31132775394958e-06,0.526456893725312,0.427,0.237,0.131699419751863
"Shroom3",9.35668457323687e-06,-0.449969846484691,0.293,0.582,0.132340946603862
"Cldn5",9.55122892282735e-06,0.471161351031194,0.96,0.76,0.13509258188447
"Psme2b",9.59564579681109e-06,-0.420738249166819,0.213,0.5,0.135720814150096
"Ell2",9.84159987290583e-06,-0.430438318359254,0.267,0.577,0.13919958860238
"Tpm2",9.93124190090309e-06,0.595954652365015,0.387,0.214,0.140467485446373
"Acer2",1.00715872892016e-05,0.423600091765022,0.987,0.835,0.142452530618468
"Cd44",1.01649074920263e-05,-0.372488187529664,1,0.995,0.143772451567219
"Synpo2",1.22562759629946e-05,0.53383221178727,0.32,0.157,0.173352767220596
"Sod3",1.42961388747094e-05,0.403794213821635,0.933,0.864,0.20220458824389
"Psmb8",1.44248565332934e-05,-0.333133408002347,1,0.998,0.204025170806902
"Clec4e",1.45312836325388e-05,-0.329997524863248,0.04,0.267,0.205530475698628
"Sf3b6",1.50275663071835e-05,-0.36765866180863,0.093,0.332,0.212549897848803
"H2afz",1.53373591125664e-05,-0.368069507933499,0.987,0.969,0.216931607288139
"Alg14",1.56219413584798e-05,-0.327511772091791,0.053,0.288,0.220956738574339
"Psma5",1.60184963961251e-05,-0.380632067977624,0.253,0.568,0.226565613026794
"Ik",1.78092031858883e-05,-0.330482196731422,0.067,0.308,0.251893369861205
"Trbc1",1.81110444190195e-05,-0.366038566140468,0.08,0.317,0.256162612262612
"Apoc1",1.83379898167833e-05,-0.644937427208898,0.747,0.826,0.259372527968583
"Il4i1",1.93405157029614e-05,-0.357494413151204,0.12,0.389,0.273552254102687
"Plcg2",1.96295956686602e-05,-0.423409412753246,0.187,0.444,0.27764100113753
"Psd4",2.03314366003207e-05,-0.369148571708713,0.107,0.342,0.287567839274935
"Ap1s1",2.08065351414275e-05,-0.361072768220569,0.12,0.362,0.294287633040351
"Igfbp2",2.38363309550399e-05,0.28809749627926,1,0.691,0.337141065028085
"Aqp1",2.53195305390764e-05,0.37881121728261,0.88,0.694,0.358119439944697
"Spsb3",2.55756411064114e-05,-0.3289233622955,0.12,0.377,0.361741867809083
"Cxcl5",2.59152204253637e-05,-0.328847508827153,0.04,0.261,0.366544877696344
"Gadd45a",2.70442421739166e-05,-0.268273897559667,0.04,0.267,0.382513761307877
"Itgb2",2.70904289023527e-05,-0.408239459538173,0.947,0.968,0.383167026394877
"Ifngr2",2.71419065639295e-05,-0.366671723302546,0.147,0.41,0.383895126440219
"Srsf4",2.78598292158747e-05,-0.322358172410562,0.093,0.334,0.394049424429331
"F10",2.91534919149398e-05,-0.358990588006589,0.08,0.314,0.412346989644908
"Lst1",2.98292872969962e-05,-0.339151670139604,0.107,0.352,0.421905439528715
"Nup210",3.24800207285568e-05,-0.361490159421842,0.133,0.378,0.459397413184708
"H2-DMa",3.25533901228216e-05,-0.351775845853386,0.853,0.911,0.460435149897188
"Mnt",3.25823232293467e-05,-0.340929056817418,0.12,0.361,0.46084437975588
"Snrpe",3.27462643986882e-05,-0.377117815177512,0.187,0.446,0.463163163655046
"Usp39",3.41828386758872e-05,-0.345370494058565,0.147,0.389,0.483482070231749
"Gm4951",3.49803736204627e-05,-0.39697704271582,0.84,0.892,0.494762404487824
"Phb2",3.56632127104286e-05,-0.366882592983057,0.24,0.535,0.504420480576302
"Trp53rka",3.56828442558815e-05,-0.299130197587753,0.067,0.297,0.504698149155188
"Slirp",3.59020813811809e-05,-0.321404525641591,0.187,0.474,0.507799039055423
"Mapk9",3.68120315102883e-05,-0.322830061181755,0.067,0.291,0.520669373681518
"Snx5",3.71564334695988e-05,-0.354692052116277,0.107,0.332,0.525540594994006
"Spib",3.77821812452545e-05,-0.458732414152858,0.12,0.361,0.534391171532879
"Icam1",3.78587862802096e-05,-0.358984276024453,0.107,0.337,0.535474673147285
"Bhlhe40",3.8557064337763e-05,-0.423179684243065,0.68,0.793,0.54535111799332
"Rest",3.8721314275176e-05,-0.378987978826008,0.24,0.528,0.54767426910809
"Klhl6",3.91786713648902e-05,-0.3137197365306,0.093,0.328,0.554143127785007
"Parp11",3.94805299824971e-05,-0.326640745789868,0.147,0.419,0.558412616072439
"Mfap4",3.95198546731511e-05,0.43185049895261,0.92,0.769,0.558968824497049
"Cyba",3.9573432777643e-05,-0.310578222956047,1,0.998,0.559726633206982
"Tgif1",4.01156418396709e-05,-0.365774657360873,0.133,0.36,0.567395638180305
"Itga7",4.05597263599558e-05,0.311770072377476,0.32,0.155,0.573676769635214
"Hspd1",4.25087264220374e-05,-0.357993854486669,0.2,0.462,0.601243426513296
"Tjp3",4.30198630348742e-05,-0.349498665677996,0.173,0.455,0.608472942765261
"Naglu",4.3575000530592e-05,-0.326434974751762,0.093,0.321,0.616324807504694
"Lcp2",4.38407029214956e-05,-0.409826072633502,0.373,0.627,0.620082902121634
"Slc26a4",4.48363158923204e-05,-0.38849279729386,0.16,0.424,0.634164851980979
"Iglc3",4.86086831315878e-05,-0.396224368400291,0.08,0.312,0.687521214213178
"Psma7",4.9034687368878e-05,-0.371510123737923,0.64,0.821,0.693546618145411
"Pak1",5.01494464567753e-05,-0.314272806352345,0.093,0.329,0.70931377068463
"Tnfaip8l2",5.14096590476628e-05,-0.292004128709134,0.067,0.295,0.727138217570142
"Pla2g2d",5.25754175137757e-05,-0.39896913065119,0.053,0.256,0.743626705314843
"Dlst",5.49457218531823e-05,-0.332900787110832,0.133,0.372,0.777152289891411
"Cs",5.60415882593393e-05,-0.316617624316595,0.08,0.296,0.792652224340095
"Cd274",5.61246649417431e-05,-0.434556949998268,0.907,0.935,0.793827260936014
"Col1a1",5.92540939920265e-05,0.518954964433582,0.813,0.746,0.838089905423222
"H2-M2",5.9380135651959e-05,-0.371139230543592,0.133,0.379,0.839872638661308
"Ptpn3",6.05158117749273e-05,-0.320561259123456,0.12,0.351,0.855935641744572
"Fst",6.12159354202569e-05,-0.318314580059262,0.053,0.269,0.865838190584113
"Cspg4",6.20997817863798e-05,0.375941540929777,0.267,0.12,0.878339313586556
"Psenen",6.33177197864659e-05,-0.334802702847831,0.293,0.598,0.895565828659773
"Gnptab",6.54110452844596e-05,-0.360800198524865,0.187,0.435,0.925173824503397
"Ly6e",6.61286063098452e-05,-0.300858853133933,1,1,0.93532300764645
"Mcm2",6.69532636524821e-05,-0.355799517466499,0.12,0.337,0.946986961100707
"Krt80",6.87752542385236e-05,0.385252617797801,0.627,0.428,0.972757195949678
"Ptpn7",6.9204617036351e-05,-0.31873177926802,0.093,0.313,0.978830103362149
"Snx10",7.09308066434476e-05,-0.346755692135991,0.133,0.364,1
"Hes6",7.35014094099353e-05,-0.311500723437024,0.067,0.275,1
"Itpr3",7.42953514443208e-05,-0.281975241065116,0.12,0.362,1
"Ap3m1",7.50429682675817e-05,-0.290373361012517,0.053,0.257,1
"Rbm38",7.5424046244916e-05,-0.304482960427953,0.053,0.257,1
"Lat2",7.54508428080939e-05,-0.300435230989357,0.107,0.343,1
"Tk1",7.72750418706142e-05,-0.291816777882186,0.053,0.261,1
"Isg20",7.77926941762963e-05,-0.312102665031289,0.093,0.316,1
"Resf1",7.84550609789196e-05,-0.349108847934497,0.307,0.589,1
"Cish",8.15049682372925e-05,-0.342420789539636,0.093,0.3,1
"Vdac2",8.33993845064886e-05,-0.361103549326426,0.307,0.581,1
"Ltb",8.60615192363424e-05,-0.441378085282012,0.213,0.459,1
"Slc11a1",8.64087902438039e-05,-0.340404803455777,0.16,0.396,1
"Itgb6",8.68919073053261e-05,-0.347402814975665,0.107,0.326,1
"Larp1b",8.7042349623088e-05,-0.330227418105849,0.2,0.459,1
"S100a4",8.75097556257647e-05,-0.33791319247164,0.107,0.319,1
"Scaf4",8.96834089606023e-05,-0.30083365123962,0.107,0.33,1
"Dnajc9",8.96934560238852e-05,-0.348126128661516,0.147,0.384,1
"Slc2a1",9.1363214466919e-05,-0.430438318359254,0.307,0.549,1
"Nudt19",9.17098805906348e-05,-0.311044610526051,0.107,0.333,1
"Sftpa1",9.44908568604196e-05,-0.474355780980071,0.987,0.943,1
"Card19",9.80693426261064e-05,-0.352857474403565,0.253,0.525,1
"Farsb",9.82477267594914e-05,-0.334386210950646,0.12,0.332,1
"Slc7a7",9.97214064266285e-05,-0.332835592743667,0.133,0.351,1
"Trim28",0.000101831130696946,-0.307470042193671,0.333,0.61,1
"Thy1",0.000102856409887986,-0.298868033479706,0.147,0.389,1
"Bax",0.000102957409126268,-0.284940046596232,0.253,0.537,1
"Stx17",0.000103366457430303,-0.318115041776163,0.107,0.322,1
"Grk6",0.000108754141225103,-0.424733704200994,0.307,0.546,1
"Tnfrsf13c",0.000110441880704454,-0.447935979799468,0.08,0.287,1
"Hist1h3b",0.000110589363472068,-0.31106286682683,0.107,0.334,1
"Gpc1",0.00011093682511804,-0.265820624945011,0.16,0.415,1
"Gramd1b",0.000112701386447153,-0.332723695819058,0.213,0.449,1
"Hist1h1c",0.000116132517853889,-0.364252126136233,0.813,0.881,1
"Atp5l",0.000116408359750188,-0.368221747161297,0.293,0.555,1
"Snx30",0.000118662314858944,-0.284339030541852,0.067,0.276,1
"Cdk5rap2",0.000120588882346932,-0.29380533097564,0.107,0.33,1
"Chp1",0.000122630094421468,-0.321928094887363,0.107,0.318,1
"Plec",0.000124775921060575,0.38061385257056,0.867,0.823,1
"Pdia3",0.000125630567933509,-0.258293818071335,1,0.987,1
"Ampd2",0.000127835460660311,-0.3036509848072,0.093,0.299,1
"Eif4enif1",0.000128683566680901,-0.293263270085968,0.107,0.329,1
"Pim1",0.000129370978998666,-0.377819295779407,0.613,0.743,1
"Alg2",0.000133229798737031,-0.304682714471496,0.08,0.281,1
"Abca8a",0.000134028549871787,0.384985562136358,0.267,0.128,1
"Crip1",0.000135594019512897,0.331474291889948,1,0.894,1
"Cd4",0.000135938068228088,-0.289768040460213,0.067,0.269,1
"Sesn3",0.000135992688834235,-0.297997783839746,0.08,0.285,1
"Bak1",0.000138223579209756,-0.302705094024922,0.227,0.486,1
"Agfg1",0.000139026083416774,-0.278871557456716,0.12,0.358,1
"Traf3ip3",0.000139334728056787,-0.320218204095987,0.133,0.369,1
"Rab15",0.00014050544706328,-0.37996786557277,0.227,0.471,1
"Psmc6",0.000142875687335904,-0.294728373302089,0.067,0.263,1
"Ppp1r15b",0.000143107565191029,-0.314422089984918,0.213,0.474,1
"Git1",0.000147668346455631,-0.257585143062887,0.093,0.308,1
"Slc36a1",0.000150195201100684,-0.285652954559147,0.107,0.322,1
"Nudt21",0.000151681919820225,-0.32698363231338,0.107,0.31,1
"Pmpcb",0.000151955042705272,-0.332021515811285,0.24,0.486,1
"Nfkbie",0.000156049413546901,-0.393914965500922,0.253,0.501,1
"Cers6",0.000157969786429682,-0.309644665543732,0.147,0.382,1
"Ehd4",0.000158804110260791,0.307554279378146,0.92,0.767,1
"Pnkd",0.000160106419246443,-0.258067400822069,0.2,0.47,1
"Tmbim4",0.000160352534890738,-0.358107127530378,0.373,0.634,1
"Marveld1",0.000160357256630035,0.415429648051154,0.693,0.643,1
"Ms4a4b",0.000160785646964954,-0.298416388126644,0.133,0.369,1
"Nabp1",0.000160977636265484,-0.272595707063673,0.093,0.309,1
"Foxa2",0.000164171178367316,-0.309973169674065,0.12,0.333,1
"Mat2b",0.000164264558047885,-0.272948490684331,0.067,0.266,1
"Gpn2",0.000164696130159569,-0.310146036544743,0.16,0.387,1
"Skiv2l",0.000168758542809252,-0.335965188207019,0.213,0.441,1
"Ogt",0.000171358967478497,-0.314175329053295,0.307,0.576,1
"Nars",0.000174787512125177,-0.308857278068046,0.12,0.328,1
"Tmem147",0.000175812454545103,-0.300002216321205,0.107,0.313,1
"Slc25a37",0.00017799185796874,-0.344121679905112,0.2,0.431,1
"Lsm12",0.000180502655641891,-0.340546893174525,0.267,0.533,1
"Kdm5b",0.00018067934488395,-0.291938776532708,0.107,0.317,1
"1600014C10Rik",0.000182911849920746,-0.265890938442272,0.107,0.324,1
"Cdk1",0.000183896159523745,-0.281659092563989,0.093,0.298,1
"Fabp4",0.000185046921533479,0.669080285282042,0.347,0.202,1
"Rusc2",0.000187593647229902,-0.322038186462134,0.107,0.306,1
"Rhog",0.000189326025051986,-0.275136068930843,0.133,0.373,1
"Banf1",0.000191312897715974,-0.369233809665719,0.64,0.758,1
"Snn",0.000192164817896964,-0.398974041109276,0.267,0.519,1
"Fcgr3",0.000193302264037446,-0.381878316423807,0.253,0.482,1
"Slc25a25",0.000193713381694007,-0.288356334954869,0.107,0.312,1
"Hint1",0.000196544500527064,-0.339060952769908,0.267,0.525,1
"Cd40",0.000199036096020021,-0.312650281299352,0.187,0.435,1
"Tnfrsf18",0.000213184929278968,-0.315485210568587,0.093,0.284,1
"Pik3ip1",0.000216885586199772,-0.284345528451051,0.12,0.331,1
"Tppp3",0.000217592952146372,0.317848841347105,1,0.903,1
"Pfkl",0.000219276149955338,-0.332458762379532,0.253,0.519,1
"Dazap2",0.000220641839972757,-0.276399755029991,0.96,0.962,1
"Ttc37",0.000221271206840589,-0.30083365123962,0.12,0.328,1
"Plekhb2",0.000228407176200853,-0.289469525628069,0.107,0.309,1
"Map11",0.000231682486149388,-0.272274206864668,0.133,0.346,1
"Pik3ap1",0.000232950738526816,-0.30954437043153,0.147,0.361,1
"Grb14",0.00024503381735726,-0.273518497966695,0.107,0.317,1
"Fhl1",0.000252465548692838,0.444499684646122,0.64,0.507,1
"Tnrc6a",0.000256379573035018,-0.279932102744041,0.08,0.27,1
"Tgfb1i1",0.000259061074907839,0.386288973845449,0.827,0.715,1
"Jak3",0.00026154323139057,-0.308489058221511,0.253,0.507,1
"Mrc2",0.000261906055021376,-0.313445592808406,0.267,0.518,1
"Chil1",0.000261969985174314,-0.338088951148094,1,0.987,1
"Angel2",0.000263414933551637,-0.269660785270389,0.12,0.332,1
"Nfkbib",0.000264025388386433,-0.353395681089448,0.347,0.605,1
"Lmcd1",0.00026544319134846,0.51084233744293,0.413,0.258,1
"Baiap2",0.000268652602836437,-0.308413288412881,0.293,0.576,1
"Ak2",0.000268717330139597,-0.33755020466223,0.373,0.614,1
"Tap1",0.000268788281097724,-0.310805992085722,0.213,0.447,1
"Psmb6",0.000279465768431867,-0.303531966020293,0.36,0.597,1
"Insl3",0.000280406072981699,-0.303758450126223,0.107,0.3,1
"Nans",0.000281980306516022,-0.315556012474762,0.267,0.52,1
"Marcksl1",0.000285442834505066,-0.391279247290524,0.44,0.633,1
"Atpif1",0.000287136276347352,-0.286260146174331,0.213,0.465,1
"Atg3",0.000288741933137769,-0.312650281299352,0.227,0.464,1
"Cebpg",0.000289915940841949,-0.277183234556396,0.12,0.33,1
"Serpina3g",0.000290546254474028,-0.317635520750317,1,0.998,1
"Tmem127",0.000292174632118927,-0.286350424641297,0.2,0.435,1
"Anxa4",0.000299426449475509,-0.26888225301149,1,0.989,1
"Tagap",0.000306201625151722,-0.270254480644801,0.107,0.317,1
"Hp1bp3",0.0003089545227511,-0.284551235787085,0.173,0.405,1
"Ccdc124",0.000311035317256596,-0.331617785940161,0.307,0.558,1
"Sem1",0.000318103717534326,-0.313457082536273,0.747,0.831,1
"Ralgds",0.000322691082770448,-0.345921022186094,0.267,0.509,1
"Ccr6",0.000323503463818159,-0.430917898213568,0.147,0.352,1
"Nenf",0.000328416359347493,0.361183539113746,0.827,0.757,1
"Zfp655",0.000340876013611255,-0.274930615350193,0.227,0.461,1
"Cd2",0.000345596436867427,-0.280228803606974,0.133,0.341,1
"Psmd14",0.000346029668657588,-0.268410869568778,0.16,0.382,1
"Kmt2c",0.000347629880994757,-0.252976009090577,0.067,0.253,1
"Cd83",0.000355878633849935,-0.376606175827921,0.293,0.532,1
"Gigyf1",0.000366156476440323,0.312011440089757,0.827,0.707,1
"Rnase6",0.000368410622425542,-0.299856858083796,0.173,0.39,1
"Alcam",0.000368691637091707,-0.290886778284071,0.973,0.926,1
"Matn4",0.000370139268076154,-0.30950943454164,0.133,0.337,1
"Ganab",0.000380272433087758,-0.276969891640622,0.213,0.448,1
"Endod1",0.000386418158541301,-0.260120559457982,0.08,0.264,1
"Hdac4",0.000387125454532042,-0.284821941020299,0.227,0.449,1
"Eva1b",0.000389248222371937,0.396567138304972,0.747,0.685,1
"Zfp513",0.000390860295001451,-0.292896466315133,0.213,0.451,1
"Flna",0.000391259050598939,0.49408517769356,0.533,0.415,1
"Prkcd",0.000393978228612394,-0.308080448397357,0.213,0.447,1
"Naa38",0.000397693453612837,-0.310473942010654,0.253,0.481,1
"Ilf3",0.000403176779892279,-0.29138970134401,0.12,0.309,1
"Rasa4",0.000403805204152311,-0.334036605933228,0.267,0.494,1
"Gimap7",0.000411467235684219,-0.392929999632458,0.28,0.522,1
"Cdip1",0.000412359172779646,-0.31538524902059,0.133,0.318,1
"Ptp4a2",0.000415500476149757,-0.256833066665478,0.187,0.434,1
"Rab3gap2",0.000432083436284695,-0.321209621246573,0.24,0.462,1
"Satb1",0.000432912766890396,-0.283953754817511,0.16,0.373,1
"Shisa5",0.000439508917097263,-0.279325321127937,1,0.994,1
"Ndufb8",0.000450416028549525,-0.29015632191662,0.2,0.424,1
"Slc35b1",0.000456509604095894,-0.254517536036639,0.227,0.463,1
"B4galnt1",0.000460782771918979,-0.365471294254469,0.547,0.697,1
"Nfkbia",0.000463296487824788,-0.280800708588469,0.96,0.98,1
"Hba-a2",0.000471509796547783,0.505935392170546,0.493,0.353,1
"Plbd1",0.000473606983573557,-0.311267285468034,0.213,0.437,1
"Il1rn",0.000476554658904469,-0.666068123361913,0.68,0.743,1
"Cxcl10",0.000478584540015547,-0.45702401447512,0.48,0.646,1
"Erap1",0.000482095010730943,-0.274061783622104,0.187,0.422,1
"Rassf5",0.000490177300894644,-0.270678010824036,0.133,0.33,1
"Mus81",0.00049435115405208,-0.284666663922616,0.147,0.345,1
"Rab11fip1",0.00049437120124654,-0.328080321868958,0.213,0.436,1
"Fkbp2",0.000495254092162781,-0.314398790834541,0.4,0.64,1
"F830016B08Rik",0.000504540765452039,-0.254877567469926,0.08,0.263,1
"Ctsd",0.000504684236083594,-0.344575501572551,1,0.976,1
"Vim",0.000506890259529229,0.261439386278414,1,0.991,1
"Gm16286",0.000508487304110466,-0.265344566520995,0.16,0.378,1
"Mitf",0.000516488897894862,-0.26194599005913,0.093,0.283,1
"Prelp",0.000521000808904644,0.39843231737699,0.507,0.392,1
"B4galt1",0.000528426788345166,-0.294336769860701,0.573,0.755,1
"Ncf4",0.000528479136669677,-0.266946671117496,0.133,0.338,1
"Pstpip2",0.000532066743425076,-0.283008320264927,0.16,0.366,1
"Ncoa5",0.000533516557272464,-0.268347054682518,0.173,0.392,1
"Raf1",0.000534879084126843,-0.28596259759949,0.133,0.328,1
"Pnrc2",0.000534951138732194,-0.343107904940671,0.4,0.624,1
"Mecp2",0.000535967092736989,-0.272595707063673,0.107,0.298,1
"Lamb3",0.000546486721783014,-0.286561052430691,0.133,0.335,1
"Pitpnm1",0.00055207604037043,-0.278485666209061,0.2,0.432,1
"Prpf8",0.000555233900673632,-0.276083256544442,0.267,0.524,1
"Neurl3",0.000562279736578476,-0.345827315336315,0.24,0.455,1
"Phip",0.000563540344482956,-0.294920388519768,0.227,0.454,1
"Arpc1a",0.000566514752103428,-0.288974312905894,0.253,0.497,1
"Terf2",0.000576911219207913,-0.269754233859005,0.187,0.408,1
"Gja4",0.000584052403002064,-0.297983383026813,0.293,0.526,1
"Slc7a6os",0.000587876712493481,-0.273748159134099,0.187,0.408,1
"Serpinb6a",0.000587931098783606,-0.250167038617497,0.107,0.293,1
"Eif4a1",0.000593668760913709,-0.289191308475363,0.213,0.445,1
"Gmcl1",0.000602250748182983,-0.275761182466333,0.16,0.365,1
"Lacc1",0.00060510101409779,-0.261424957944178,0.107,0.296,1
"Bod1l",0.00060825306732536,-0.250342403181748,0.107,0.296,1
"Lgals3bp",0.00062068341228788,-0.329316346422079,0.853,0.909,1
"Ube2j2",0.000627247839129927,-0.297053426248333,0.2,0.406,1
