"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Got1",0.00265469536883789,0.264770944106755,0.57,0.537,1
"F830016B08Rik",0.00282327729440987,0.346842735049564,0.403,0.361,1
"Jchain",0.00435697586052666,-0.493716299933076,0.977,0.984,1
"Ighg2b",0.0131725265519498,-0.342147910671223,0.491,0.513,1
"Fasn",0.0150343614828066,0.285749412279786,0.841,0.831,1
"Igkc",0.0256296711265579,-0.407591052493709,1,1,1
"Ighj1",0.028775373994268,-0.4268615058023,0.951,0.949,1
"Ighj4",0.0633410535282503,-0.367340751994042,0.915,0.902,1
"Igha",0.0969408892665004,-0.394000176477533,1,1,1
"Ighm",0.151706805647092,-0.396072874630821,0.987,0.98,1
"Ifi27l2a",0.318335501707022,0.259721204964389,0.665,0.678,1
