"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fmo2",8.76270507804539e-24,-0.579665720927844,0.697,0.777,1.23939700623874e-19
"Oasl2",9.90824017806577e-24,0.360075571333763,0.925,0.854,1.40142149078562e-19
"Slc2a1",1.0391531132758e-23,0.391685122372883,0.671,0.456,1.4697781634173e-19
"Hk3",1.36350893883923e-23,0.426537362400736,0.714,0.506,1.92854704309421e-19
"Aqp1",2.78367430565737e-23,-0.525623355549872,0.621,0.754,3.93722893792178e-19
"H2-Ab1",3.15005977239802e-23,0.252129204461071,1,1,4.45544454207976e-19
"Clec4d",5.15425601143629e-23,0.328579290768559,0.406,0.207,7.29017970257549e-19
"Itgb2",6.92167760787369e-23,0.354704818728643,0.983,0.957,9.79002080857654e-19
"Mt1",3.42503299866681e-22,0.400252435272108,0.766,0.561,4.84436667331434e-18
"Npc2",3.69671455241329e-22,0.311979545349095,0.993,0.976,5.22863306293335e-18
"Slc26a4",3.79924043820555e-22,0.355313825698083,0.547,0.328,5.37364567579794e-18
"Irf7",4.22168992197389e-22,0.326240566662022,0.915,0.838,5.97115822563987e-18
"Esd",5.22926742613107e-22,0.372180902699574,0.656,0.444,7.39627584751978e-18
"F10",1.2372139320879e-21,0.307836319396881,0.429,0.225,1.74991538554512e-17
"Grina",1.61645795325466e-21,0.349104616568365,0.948,0.889,2.28631812908339e-17
"Anxa4",1.67902870011655e-21,0.276625075422538,0.996,0.986,2.37481819344484e-17
"Fcer1g",3.4210598432798e-21,0.356916237099564,0.575,0.376,4.83874704233496e-17
"Creg1",3.7464442241385e-21,0.386558423961561,0.772,0.588,5.29897071062149e-17
"Ppp1r14a",4.52406484856304e-21,-0.463323536274378,0.688,0.782,6.39883732180757e-17
"Zbp1",4.79144689223999e-21,0.306875554599969,0.962,0.924,6.77702248438424e-17
"Vamp8",4.83665415642954e-21,0.252364153115515,1,0.997,6.84096363885395e-17
"Tyrobp",1.30592406053341e-20,0.343373934517901,0.919,0.834,1.84709899121845e-16
"Serping1",2.36368028945341e-20,0.307323640230569,0.937,0.907,3.34318940140291e-16
"Cyp2f2",2.87296549703109e-20,-0.872610013050945,0.849,0.917,4.06352239900077e-16
"Ltbp4",5.60165525724093e-20,-0.428978455270899,0.542,0.71,7.92298119584157e-16
"Gatm",6.2232461273978e-20,0.300111752308418,0.89,0.749,8.80215932259144e-16
"Gm4951",1.63973061858442e-19,0.299078036763989,0.93,0.863,2.31923498692581e-15
"Cxcl10",1.7062427172733e-19,0.406588235088212,0.762,0.561,2.41330969931135e-15
"Calhm6",1.88967605981905e-19,0.300562621057305,0.516,0.315,2.67275781900806e-15
"Tns1",2.0685810216386e-19,-0.466685086285952,0.892,0.9,2.92580099700563e-15
"Gsn",2.43009110953818e-19,-0.432617733812273,0.85,0.895,3.4371208653308e-15
"Pdpn",4.15659226775454e-19,0.321193355989326,0.949,0.867,5.87908410351202e-15
"Ace",7.09368649704156e-19,-0.515349191239446,0.648,0.731,1.00333101814156e-14
"Cd14",9.75401509327035e-19,0.346714614410022,0.593,0.397,1.37960789479216e-14
"Mfap4",1.01198460198833e-18,-0.419518551287539,0.724,0.808,1.43135102105229e-14
"Ctsh",1.09069133533899e-18,0.334263472142895,0.919,0.865,1.54267382470347e-14
"Slc7a11",2.11481222588482e-18,0.262772271859956,0.375,0.195,2.99119041229148e-14
"Pkm",2.72369591299801e-18,0.304295529803339,0.982,0.975,3.85239549934439e-14
"Sftpa1",3.28296871688837e-18,0.32524285624249,0.962,0.934,4.64343095316691e-14
"Snx10",5.60575945672868e-18,0.284759983033978,0.47,0.282,7.92878617559704e-14
"Mif",8.68791913422553e-18,0.337253117411281,0.772,0.598,1.22881928234486e-13
"Ccl6",8.99931623863748e-18,0.349637791986465,0.948,0.854,1.27286328879289e-13
"Il18bp",9.02320525855098e-18,0.331694331803792,0.787,0.619,1.27624215176945e-13
"Serpinb9",1.09839687833639e-17,0.330602503618669,0.598,0.415,1.55357254471899e-13
"Igha",1.12462784922829e-17,0.406399578250535,1,1,1.59067362994849e-13
"Adgre5",1.45701182073807e-17,-0.34394987236749,0.89,0.923,2.06079751925193e-13
"Bhlhe40",1.57797795044698e-17,0.304959290751781,0.864,0.741,2.23189201311221e-13
"Ccl4",1.62535675657758e-17,0.284320230030824,0.278,0.127,2.29890459650333e-13
"Ptp4a3",1.91157113584448e-17,-0.307110788982123,0.865,0.927,2.70372621453843e-13
"Hk2",2.10758860713437e-17,0.317315747897744,0.533,0.344,2.98097332593086e-13
"Tppp3",2.37798612731407e-17,-0.416991877003859,0.871,0.929,3.36342357847302e-13
"Basp1",2.95706784995739e-17,0.308419904328392,0.924,0.846,4.18247676697973e-13
"Vnn1",7.07758614415616e-17,0.271617424738056,0.415,0.236,1.00105378422945e-12
"Fbxl5",1.23328252299237e-16,0.299531191966018,0.828,0.695,1.74435480052041e-12
"Nrcam",1.53255146302691e-16,0.319518265965619,0.545,0.358,2.16764078930527e-12
"Pim1",1.78719340986222e-16,0.280672599642749,0.832,0.677,2.52780635890912e-12
"Rab15",1.79405847785039e-16,0.299051440648345,0.579,0.386,2.5375163110716e-12
"Cavin2",3.25322777484451e-16,-0.470537657797533,0.469,0.585,4.60136536474008e-12
"Ptafr",3.96070062627093e-16,0.312304648007378,0.583,0.411,5.6020149657976e-12
"Rnf19b",5.0612462612437e-16,0.266130813201051,0.955,0.923,7.15862671190308e-12
"Thbd",8.16871089785677e-16,-0.449667621341319,0.356,0.494,1.15538246939286e-11
"Slc9a3r2",1.06726502987114e-15,-0.417494586343125,0.749,0.806,1.50953965824973e-11
"Tm4sf1",1.43151395163618e-15,-0.381668267096274,0.596,0.698,2.02473333319421e-11
"Plaat3",3.16221971067356e-15,0.258254770836546,0.966,0.948,4.47264355877668e-11
"Tmbim4",3.5212190288518e-15,0.26701947028396,0.743,0.548,4.98041219440799e-11
"Rnf144a",7.48169353018805e-15,-0.393849508366695,0.374,0.508,1.0582107329098e-10
"Iigp1",9.60243141368744e-15,0.292970399333644,0.66,0.489,1.35816789915195e-10
"Itgb6",1.07161222214615e-14,0.256881447459641,0.419,0.253,1.51568832700352e-10
"H2-M2",1.4049044610123e-14,0.288565430694428,0.472,0.304,1.9870968696558e-10
"Rasip1",2.09695507888545e-14,-0.380338903885522,0.661,0.726,2.96593326357559e-10
"Tspan7",3.3435496803047e-14,-0.463213900447216,0.438,0.546,4.72911666782297e-10
"Tns3",3.39622097249247e-14,0.251866024662085,0.807,0.63,4.80361494349334e-10
"Pakap.1",4.36642512207764e-14,-0.373477382585556,0.887,0.914,6.17587169266661e-10
"Lrpap1",4.64528802013962e-14,0.31464288249721,0.945,0.892,6.57029537568547e-10
"Litaf",4.98282841656313e-14,0.263770674484522,0.856,0.758,7.04771251238689e-10
"Ninj1",5.1226905732318e-14,0.276480559019286,0.572,0.397,7.24553354677906e-10
"Fuca2",6.55580619293967e-14,0.2559131625621,0.896,0.775,9.27253227929387e-10
"Prx",7.80067443132767e-14,-0.370290745504338,0.278,0.42,1.10332739156699e-09
"Nrp2",7.90356224215433e-14,0.267949734025615,0.857,0.738,1.11787984353031e-09
"Mt2",1.8848561241084e-13,0.259144759253729,0.407,0.251,2.66594050193892e-09
"Egfl7",1.91594236565099e-13,-0.412203358478362,0.814,0.818,2.70990888197676e-09
"Gimap1",2.1728441582185e-13,-0.336521611086995,0.857,0.898,3.07327077738424e-09
"Car4",2.47577313175816e-13,-0.42625217355699,0.369,0.491,3.50173351755874e-09
"Abca1",2.66157673419221e-13,0.2570802616322,0.517,0.353,3.76453413284146e-09
"Timp3",4.59258945307824e-13,-0.331224503849261,0.957,0.931,6.49575852243387e-09
"Acer2",8.83392732550470e-13,-0.409027509424743,0.84,0.842,1.24947068091939e-08
"Ralgds",1.04841365261326e-12,0.268954279760216,0.6,0.435,1.4828762702562e-08
"C1qb",1.19071625525615e-12,0.253456995612551,0.78,0.606,1.6841490714343e-08
"Cst7",1.21115516363632e-12,0.284596087328205,0.606,0.441,1.71305786344722e-08
"Tacstd2",1.41550233967247e-12,0.257492084828873,0.82,0.665,2.00208650923274e-08
"Pcolce2",1.74126489796799e-12,-0.347016056235205,0.39,0.513,2.46284507168593e-08
"Ptgis",2.02931067525735e-12,-0.329360233277048,0.411,0.543,2.870257019084e-08
"Rgs12",2.65041625504652e-12,-0.308431856285724,0.513,0.627,3.7487487511378e-08
"Jchain",3.24967720562696e-12,0.318724343835107,0.972,0.97,4.59634343963877e-08
"Pgam1",3.61143145771989e-12,0.255518693432936,0.865,0.784,5.10800865379901e-08
"Selenop",1.09465322457304e-11,-0.279284952917725,0.953,0.943,1.5482775208361e-07
"Sptbn1",2.10316855071418e-11,-0.278044000460837,0.892,0.895,2.97472159813014e-07
"Ramp2",2.38429910599427e-11,-0.347624613093369,0.375,0.484,3.37235265551829e-07
"Fabp5",2.82827888837768e-11,0.257385354096495,0.85,0.738,4.00031765972138e-07
"Cd79a",3.66127981420354e-11,-0.61448140675331,0.661,0.705,5.17851416920949e-07
"Efnb2",4.49404689807515e-11,-0.355720027704901,0.381,0.488,6.3563799326375e-07
"Cbr2",4.55105976556048e-11,-0.506363707480182,0.559,0.627,6.43701893240874e-07
"Macf1",7.20457184354139e-11,-0.274000550549736,0.829,0.866,1.01901464155049e-06
"Ccl5",8.0069731542856e-11,0.255121445734031,0.938,0.906,1.13250628294216e-06
"Smad6",9.39577311733866e-11,-0.347586950694274,0.324,0.439,1.32893814971638e-06
"Krt80",2.3239892579449e-10,-0.324501695893065,0.37,0.478,3.28705040643726e-06
"Kdr",2.38395034967419e-10,-0.321808078798822,0.472,0.563,3.37185937457918e-06
"Tmcc2",3.41572014335421e-10,-0.385413232827456,0.513,0.597,4.8311945707602e-06
"Spock2",4.7876478437914e-10,-0.346983248155491,0.613,0.685,6.77164911025856e-06
"Clec14a",9.77396573314971e-10,-0.338658729757234,0.457,0.543,1.38242971329669e-05
"Vegfa",1.19015026740608e-09,-0.36904670645983,0.919,0.881,1.68334853821916e-05
"Klf2",2.01021089040716e-09,-0.276130865315588,0.551,0.625,2.84324228339189e-05
"Pecam1",2.38783332397043e-09,-0.317107425869656,0.529,0.596,3.37735145342378e-05
"Mfge8",3.14406208494564e-09,-0.410788548021663,0.86,0.913,4.44696141294711e-05
"Cd19",3.19023927801258e-09,-0.430757181793566,0.294,0.396,4.51227443482099e-05
"Tmem100",6.65621399937399e-09,-0.322680202998091,0.286,0.389,9.41454908071458e-05
"Ptprb",9.9351767859523e-09,-0.282805495023717,0.328,0.433,0.000140523140460509
"Ankrd33b",1.0319272939321e-08,-0.3068557573758,0.408,0.495,0.000145955796453756
"Sema3c",1.51372255784892e-08,-0.311590457440789,0.282,0.382,0.000214100918582151
"Sec14l3",2.47618949014548e-08,-0.266066299664192,0.903,0.926,0.000350232241486176
"Cdc42bpg",2.8703285017401e-08,-0.306249907815527,0.617,0.645,0.00040597926328612
"Icam2",3.72695802551444e-08,-0.289208161617225,0.421,0.511,0.000527140943128762
"Id1",3.85510140343803e-08,-0.289165792512601,0.575,0.619,0.000545265542502275
"Notch4",4.28557151050043e-08,-0.265601805846866,0.449,0.538,0.000606151234445181
"Eng",5.05378554198615e-08,-0.284020214696424,0.78,0.784,0.000714807427058522
"Sema3g",6.79359550115053e-08,-0.27618138099185,0.294,0.39,0.000960886147682731
"Myct1",8.80179748006001e-08,-0.259981850384375,0.307,0.402,0.00124492623557969
"Shank3",8.87423906245852e-08,-0.29050960490714,0.427,0.509,0.00125517237299413
"Cd79b",1.09048220177741e-07,-0.531794907923844,0.442,0.506,0.00154237802619397
"H2-Ob",3.92374993974627e-07,-0.358008275422296,0.736,0.77,0.00554975191477712
"Eln",2.77298304357178e-06,-0.253720501336672,0.622,0.672,0.0392210721682792
"Ighg3",3.23176404511491e-06,-0.495473184390539,0.416,0.497,0.0457100706541053
"Foxf1",3.2323410281389e-06,-0.250649930277043,0.285,0.365,0.0457182315019967
"Cd93",1.00755118846278e-05,-0.267145472515791,0.564,0.58,0.142508040096176
"Ccr6",1.1565767859266e-05,-0.35680314336264,0.304,0.37,0.163586220601458
"Cyp2s1",1.31727765988648e-05,-0.315625764931097,0.245,0.322,0.186315752214343
"Ighd",4.92000511787005e-05,-0.328004031406344,0.274,0.338,0.695885523871539
"Cd37",8.80493309669337e-05,-0.456958800309565,0.749,0.741,1
"Trf",0.000166797729221229,-0.308045891624658,0.791,0.799,1
"Snn",0.000215732585941757,-0.25473691446296,0.493,0.52,1
"Msln",0.000288416067757749,-0.265350958193726,0.24,0.302,1
"Gm19935",0.000960591009485866,-0.317342614901874,0.244,0.294,1
"Spib",0.0016851237986691,-0.277705517099396,0.327,0.368,1
"Tnfrsf13c",0.00492669177831323,-0.287180493165496,0.257,0.294,1
"Pou2af1",0.0112217401312652,-0.319343081188327,0.592,0.565,1
"Cd72",0.0288874806801518,-0.257532214613043,0.419,0.419,1
"Retnla",0.0364060442182278,-0.413671688028602,0.354,0.381,1
"Ikzf3",0.13303838407052,-0.253687395234152,0.655,0.591,1
