"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Snrnp25",1.0195552333027e-41,0.709005064970243,0.797,0.334,1.44205892198334e-37
"Ace",1.02546210981282e-41,-1.30605404394441,0.276,0.745,1.45041360811925e-37
"Jup",2.69005465035203e-41,-0.978234690651586,0.594,0.913,3.80481329745791e-37
"Bach2",3.83642517380397e-41,0.477324322577092,0.5,0.126,5.42623976582834e-37
"Btk",7.83996255874933e-41,0.418954830639599,0.422,0.089,1.10888430430951e-36
"Hcls1",8.41238216854801e-41,0.787878123706759,0.911,0.539,1.18984733391943e-36
"Slc34a2",1.67351753656732e-40,-0.942866768810869,0.495,0.882,2.36702320372081e-36
"Lck",2.15416647970734e-40,0.849354226290866,0.932,0.674,3.04685306889807e-36
"Coro1a",3.66141694379363e-40,0.778528415216072,0.786,0.364,5.17870812530171e-36
"Igfbp2",4.22355439837324e-40,-1.91061107722079,0.323,0.745,5.97379534105912e-36
"BC035044",4.32996448023275e-40,0.787489147828717,0.786,0.362,6.1243017608412e-36
"Rasal3",8.32346551329115e-40,0.788426318714988,0.823,0.422,1.1772709621999e-35
"Igfbp7",1.00265840268378e-39,-0.641464725300926,0.979,1,1.41816004475593e-35
"Eef2",1.31812636533624e-39,0.627730285441511,1,0.999,1.86435793113158e-35
"Serpina3g",1.38057975094397e-39,0.632309580570999,0.995,0.999,1.95269199973514e-35
"Unc93b1",1.38072766412782e-39,0.650888613805948,1,0.981,1.95290120814239e-35
"Hist1h1c",1.4534704682501e-39,0.752137905790457,0.964,0.869,2.05578863029294e-35
"Mfge8",1.51565861294606e-39,1.38041935344092,0.948,0.886,2.14374754215091e-35
"Eif4b",2.25372121260653e-39,0.658582903037671,1,0.977,3.18766328311068e-35
"Cyfip2",2.67544313679241e-39,0.846956020760044,0.875,0.509,3.78414677267919e-35
"Traf3ip3",1.05296967678123e-38,0.694185405904019,0.755,0.317,1.48932031083938e-34
"Coch",1.12715022258212e-38,0.438001344144278,0.25,0.031,1.59424127482015e-34
"Cfp",1.22197266800873e-38,0.77616498005433,0.922,0.656,1.72835814163155e-34
"Plvap",1.37179572949105e-38,-0.948432210522971,0.609,0.907,1.94026787979215e-34
"Arhgap4",1.76766365624603e-38,0.838759542707876,0.859,0.457,2.50018347539438e-34
"Pold4",2.48077021254944e-38,0.74856697632559,0.703,0.293,3.50880138862993e-34
"Lrmp",2.72448342923854e-38,0.751232524041022,0.755,0.324,3.85350936231499e-34
"Nsg2",5.66619471346868e-38,0.415436835220353,0.396,0.084,8.0142658027301e-34
"Tpm1",1.0304138491913e-37,-0.740475964886561,0.953,0.997,1.45741734829617e-33
"Ahnak",1.15027433891388e-37,-0.863989661126264,0.797,0.958,1.6269480249598e-33
"Sh3kbp1",1.30212012577987e-37,0.752359039132614,0.839,0.425,1.84171870590305e-33
"Nfasc",1.57237230047301e-37,0.324082687026308,0.281,0.041,2.22396338178902e-33
"Spock2",2.31679540830674e-37,-1.26862842230702,0.26,0.7,3.27687542550905e-33
"Inmt",2.39260140868629e-37,-1.71724965145193,0.292,0.709,3.38409543244588e-33
"Kctd12",2.55700159125578e-37,0.784092350085352,0.828,0.417,3.61662305067218e-33
"Plac8",3.90697691592935e-37,0.853478557051411,0.984,0.948,5.52602814989047e-33
"Cxcl15",5.51753615282764e-37,-0.86169070726574,0.833,0.996,7.80400313455942e-33
"Laptm5",5.8261066563296e-37,0.62780443088692,0.995,0.982,8.24044525471258e-33
"Slc9a3r2",6.76835218313838e-37,-1.12050839477051,0.474,0.818,9.57315732783093e-33
"Ikzf1",1.2813392628696e-36,0.672307376287108,0.734,0.325,1.81232625340276e-32
"Gimap8",1.51623169733241e-36,0.776978751395257,0.885,0.54,2.14455811270696e-32
"Gimap6",1.62507193803096e-36,0.798258919102985,0.88,0.519,2.29850174915099e-32
"Pou2f2",1.83645031647006e-36,0.416188826397602,0.385,0.084,2.59747532761526e-32
"Hspe1",1.97309247247448e-36,0.669017306352924,0.99,0.933,2.79074199306791e-32
"Pml",2.30417061880009e-36,0.744331243855414,0.854,0.472,3.25901892323085e-32
"Prr5",2.71642496505873e-36,0.460905437885416,0.458,0.119,3.84211147057907e-32
"Grk2",2.85446930681687e-36,0.653565366810676,0.974,0.941,4.03736138756178e-32
"Cldn18",2.96807419935712e-36,-0.937966645855561,0.818,0.987,4.19804414757071e-32
"Vars",3.50401010289844e-36,0.736637337401251,0.922,0.54,4.95607188953955e-32
"Trac",3.72695818424439e-36,0.737491862158378,0.818,0.414,5.27140965579526e-32
"Cyb561a3",7.22311390991209e-36,0.690955468797703,0.714,0.303,1.02163723141797e-31
"Hvcn1",8.35425252930038e-36,0.830956335025169,0.885,0.578,1.18162547774425e-31
"Btg1",9.7445562088871e-36,0.714045212904831,0.87,0.455,1.37827003018499e-31
"Izumo1r",3.11370027811231e-35,0.3780842213721,0.365,0.077,4.40401767336205e-31
"Klhl6",4.44542416998171e-35,0.653323659470081,0.682,0.279,6.28760794602213e-31
"Fam129b",6.4235311126739e-35,-0.781033434203712,0.63,0.916,9.08544240576596e-31
"Bin1",7.72640783791915e-35,0.720412519138473,0.849,0.441,1.09282312459528e-30
"Tlr9",8.02089688399259e-35,0.403866201727588,0.349,0.072,1.13447565527191e-30
"Gpr183",9.11619322348601e-35,0.443514629120221,0.469,0.127,1.28939436952986e-30
"Slc25a19",1.68145093129215e-34,0.582939284082891,0.688,0.274,2.37824419721962e-30
"Laptm4a",1.72368034225081e-34,-0.57965738336747,0.99,0.999,2.43797347607954e-30
"Pfn1",1.76011962387334e-34,0.51591806226223,1,0.999,2.48951319600645e-30
"Selenop",4.58803111509454e-34,-0.859344729807416,0.802,0.962,6.48931120918972e-30
"Ffar1",5.28550224521841e-34,0.354465540188893,0.312,0.058,7.47581437563692e-30
"Anxa3",9.15461008318078e-34,-0.787755059799072,0.578,0.909,1.29482805016509e-29
"Map4k1",1.02822293252639e-33,0.424703991632206,0.427,0.109,1.45431851576532e-29
"Hist2h2bb",1.10346247403503e-33,0.766117214996734,0.99,0.915,1.56073732327514e-29
"Map3k1",1.31731960648505e-33,0.690879622165645,0.948,0.823,1.86321685141246e-29
"Slamf6",2.27473082617692e-33,0.446072298098985,0.474,0.133,3.21737928054463e-29
"Naca",2.47496889592027e-33,0.621373262127134,0.995,0.968,3.50059600638963e-29
"Ighg3",2.55209386399026e-33,1.34987113350208,0.828,0.426,3.60968156122783e-29
"Rbm38",2.6211126355532e-33,0.518801936244741,0.599,0.211,3.70730171172645e-29
"Gsn",2.69715391260237e-33,-1.04186857872964,0.641,0.903,3.8148544939848e-29
"Sec11c",2.77389205081542e-33,0.582304158653846,1,0.983,3.92339291667333e-29
"Arhgap45",2.93795471339444e-33,0.701079894252356,0.859,0.469,4.15544314662509e-29
"Ceacam16",3.85167701534197e-33,0.498762568544737,0.516,0.162,5.44781197049968e-29
"Qk",5.49402485479267e-33,-0.812888802819214,0.714,0.93,7.77074875461875e-29
"Rnase6",1.25776261182732e-32,0.58147688646005,0.766,0.34,1.77897943816856e-28
"Lta",1.4114779579845e-32,0.369862571951064,0.375,0.087,1.99639442377327e-28
"Tspan32",1.87583093256373e-32,0.360847084179665,0.318,0.063,2.65317527101813e-28
"Ndst1",2.80208280291907e-32,-0.898280960687728,0.672,0.905,3.96326591644874e-28
"Hist1h1d",3.52314278804163e-32,0.777755226850443,0.958,0.786,4.98313315940609e-28
"St8sia6",7.06276562983596e-32,0.43722541392925,0.448,0.126,9.98957570683998e-28
"Gimap9",1.00754743151717e-31,0.671651294716467,0.833,0.433,1.42507508713789e-27
"Eng",1.30347408678268e-31,-0.922766509066547,0.516,0.811,1.84363374834542e-27
"A630001G21Rik",1.61664305307849e-31,0.421298058878868,0.406,0.105,2.28657993427422e-27
"Ccl6",1.65602854768395e-31,-0.861464810313384,0.589,0.924,2.34228677784417e-27
"Trbc2",1.75060063099976e-31,0.771083695788842,0.943,0.726,2.47604953248607e-27
"Fam189a2",1.98285916286792e-31,-0.863372417222707,0.458,0.814,2.80455599996039e-27
"Ly86",2.03303811087623e-31,0.446991361136496,0.464,0.138,2.87552910402333e-27
"Pdpn",2.14312564016878e-31,-0.762106706711696,0.609,0.93,3.03123690545472e-27
"Enpp2",2.49559533107591e-31,0.619549219562272,0.703,0.311,3.52977003627377e-27
"Ptprf",2.57901099990809e-31,-0.726599152878027,0.557,0.913,3.64775315827e-27
"Sptbn1",2.69261236904857e-31,-0.800625948360375,0.703,0.915,3.8084309347823e-27
"Cotl1",4.2040392555937e-31,0.623593438073965,0.99,0.961,5.94619312311173e-27
"Anp32b",4.44091102655859e-31,0.540089624502753,0.99,0.99,6.28122455596446e-27
"Gdf11",5.68484260032233e-31,0.44323653297783,0.474,0.145,8.04064137389591e-27
"Runx3",8.84986368771399e-31,0.734703130384201,0.818,0.467,1.25172471999027e-26
"Mif4gd",8.97795590740345e-31,0.739252073271764,0.927,0.691,1.26984208354314e-26
"Cdc42bpg",9.02108237164452e-31,-0.937634119039626,0.297,0.671,1.2759418906454e-26
"Ero1lb",1.15174104681781e-30,0.42732206148514,0.484,0.15,1.6290225366191e-26
"Iglc1",1.5431656387382e-30,0.862894691781835,0.807,0.41,2.18265347943131e-26
"Apoe",1.98358494394921e-30,0.665134765272473,0.979,0.877,2.80558254472176e-26
"Rogdi",2.05501814978373e-30,0.659797733643746,0.875,0.571,2.90661767105411e-26
"Cyp4b1",2.56624474844564e-30,-1.08496028119931,0.365,0.731,3.62969657220151e-26
"Scml4",3.77056349587925e-30,0.346566081540644,0.344,0.079,5.33308500857161e-26
"Tcf7",4.17519274373716e-30,0.450955065147676,0.505,0.162,5.90539261674184e-26
"Was",7.45191700547106e-30,0.530376958249297,0.625,0.248,1.05399914125383e-25
"Chst3",7.63977588030449e-30,0.405548172088449,0.375,0.095,1.08056990051027e-25
"Ptpn22",1.25838468067302e-29,0.519563331032795,0.656,0.27,1.77985929234391e-25
"Syk",1.47057787548613e-29,0.449422903695409,0.531,0.182,2.07998534708758e-25
"A530032D15Rik",1.65045801550758e-29,0.430047811856203,0.443,0.132,2.33440781713391e-25
"Tmsb4x",1.71241443504666e-29,0.360557233464279,1,1,2.42203897692999e-25
"Tmem131l",2.05821177806324e-29,0.551243568981935,0.682,0.296,2.91113473889264e-25
"Tbc1d10c",3.08827001815261e-29,0.365858229252442,0.406,0.109,4.36804911367506e-25
"Fcho1",3.22336763376591e-29,0.448724485480314,0.573,0.207,4.5591311811985e-25
"Ighj4",3.39761746807561e-29,1.07480310043016,0.995,0.975,4.80559014684615e-25
"Gfra2",3.42774403707419e-29,0.439488626807787,0.484,0.153,4.84820116603773e-25
"Rasip1",3.54269578863228e-29,-0.901576444477476,0.365,0.737,5.0107889234415e-25
"Chst10",4.62263570223217e-29,0.283839168827568,0.266,0.048,6.53825593723718e-25
"Treml2",4.9218030349662e-29,0.409769745393098,0.432,0.125,6.9613982126562e-25
"Col4a1",6.83497091963294e-29,-0.703156015722849,0.724,0.957,9.66738286872883e-25
"Aqp1",7.15086976959708e-29,-1.00619132917674,0.391,0.736,1.01141902021181e-24
"Fam174b",8.67054900678802e-29,-0.686913293697041,0.651,0.937,1.2263624515201e-24
"Mgat4a",1.44453624244821e-28,0.471519253807146,0.578,0.219,2.04315206131875e-24
"Iglc2",1.54473440572484e-28,0.369227809324501,0.365,0.092,2.18487234345721e-24
"Npm1",2.87929372738644e-28,0.699185250218901,0.969,0.789,4.07247304801538e-24
"Grb2",3.68088873734724e-28,0.612944913247037,0.948,0.896,5.20624903010393e-24
"Gpx3",5.84379815165557e-28,-0.793284196939881,0.479,0.803,8.26546810570164e-24
"Grap",6.10615086057307e-28,0.486314912788245,0.641,0.26,8.63653977719455e-24
"Nup210",6.18067297040794e-28,0.565141552263712,0.708,0.332,8.74194384934498e-24
"Sec61b",7.06145462767577e-28,0.534874247698405,0.969,0.921,9.9877214253846e-24
"Slc9a7",7.14289232495912e-28,0.466110896017802,0.552,0.205,1.01029069044222e-23
"Nfatc1",1.01547425408244e-27,0.515567335065646,0.516,0.187,1.4362867849742e-23
"Cd24a",1.17650988837124e-27,0.66209340649161,0.771,0.398,1.66405558611228e-23
"Bcar3",1.38852007800431e-27,0.475991882522099,0.547,0.203,1.96392279832929e-23
"Nkx2-1",1.45210826669083e-27,-0.687230374150734,0.594,0.891,2.05386193240751e-23
"Sipa1",2.14459702305069e-27,0.643223983348793,0.724,0.368,3.0333180294029e-23
"Pdgfa",2.50147501096122e-27,-0.676961127800066,0.677,0.913,3.53808625550355e-23
"Itm2b",2.63899340648307e-27,-0.333320529145402,1,1,3.73259227412965e-23
"H2-Eb1",2.93709954440969e-27,0.381641432528389,1,1,4.15423359561306e-23
"Rnase4",2.94323476103022e-27,-0.748057697083077,0.453,0.815,4.16291124600114e-23
"Aqp5",2.94505540191776e-27,-0.711628835422539,0.594,0.901,4.16548636047248e-23
"Cd180",3.16219796307293e-27,0.559404218380792,0.609,0.258,4.47261279897035e-23
"Tmc8",3.41827129072706e-27,0.428027363401358,0.453,0.146,4.83480291360435e-23
"Nbl1",3.70857728066484e-27,-0.709106517062342,0.786,0.945,5.24541170577236e-23
"Gpr55",3.76020197270518e-27,0.326109117982696,0.266,0.053,5.31842967019421e-23
"Pkig",4.82593642394641e-27,0.570139754441194,0.74,0.362,6.82580447802981e-23
"Timp2",5.4298640865838e-27,-0.747821526148786,0.734,0.944,7.67999976406413e-23
"Rhof",5.56829932136335e-27,0.492186397715214,0.526,0.194,7.87580256013632e-23
"Rtcb",5.64944552140245e-27,0.513420142950843,0.703,0.325,7.99057574547162e-23
"Irf8",6.93272369882252e-27,0.55162255541489,0.984,0.953,9.80564439961457e-23
"Hist1h2bc",8.41662877998097e-27,-0.670893170605012,0.542,0.828,1.19044797464051e-22
"Sulf1",8.78688654382772e-27,0.434926028244839,0.542,0.196,1.24281723275899e-22
"Tk1",1.13859202982269e-26,0.473203643455614,0.562,0.219,1.61042456698121e-22
"Rapgef1",1.18037154173883e-26,0.509361397849002,0.693,0.311,1.6695175086354e-22
"St6gal1",1.4064218446203e-26,0.503022404047787,0.703,0.321,1.98924305703095e-22
"Bmyc",1.45939277072099e-26,0.508330559610835,0.604,0.254,2.06416513490776e-22
"Sdc1",1.53734712459939e-26,-0.659486109090734,0.573,0.914,2.17442377303338e-22
"Nfkbie",1.57804820652274e-26,0.60271368567924,0.833,0.454,2.23199138330576e-22
"Hnrnpa0",2.31928738459488e-26,0.428427716188041,1,0.993,3.280400076771e-22
"Tnfrsf1a",4.41650842098207e-26,-0.590000380187003,0.849,0.98,6.24670951063705e-22
"Baz1a",6.21095838794577e-26,0.480925970937437,0.573,0.232,8.78477954391049e-22
"Timd4",6.94093623655824e-26,0.317061374190316,0.312,0.075,9.81726021298797e-22
"Evl",7.36861677147202e-26,0.590615621394299,0.906,0.614,1.042217156157e-21
"Hist1h3b",9.07849982689982e-26,0.539791458587714,0.646,0.291,1.28406301551671e-21
"Slco2a1",1.01579516749875e-25,-0.755938576518651,0.464,0.799,1.43674068491023e-21
"Ehd3",1.11345581355115e-25,0.455535116412837,0.609,0.255,1.57487190268674e-21
"Fermt3",1.54074717180531e-25,0.541615358840028,0.734,0.358,2.17923279980143e-21
"Cd2",1.73053381696289e-25,0.510666012181503,0.656,0.298,2.44766703071231e-21
"Capg",1.78054543720572e-25,0.656622642722227,0.88,0.606,2.51840346638377e-21
"Tcof1",1.78140166358385e-25,0.509645435886638,0.615,0.267,2.51961451297299e-21
"Lyl1",1.91948935580006e-25,0.499402194646584,0.526,0.205,2.71492574484361e-21
"Tpt1",2.63360950363989e-25,0.549072468851581,0.958,0.846,3.72497728194826e-21
"Ncf1",3.93792613077102e-25,0.631073773673588,0.953,0.764,5.56980271936254e-21
"Hist1h3d",4.24727137175337e-25,0.701515954700431,0.839,0.506,6.00734062820796e-21
"Pim2",4.32378585037621e-25,0.365993139852635,0.391,0.116,6.11556270677212e-21
"Csk",4.94166406807877e-25,0.654673895036477,0.87,0.589,6.98948965789062e-21
"Atp1b1",6.00938979617914e-25,-0.666354296116529,0.599,0.923,8.49968092771577e-21
"Lsp1",8.40719506088244e-25,0.611604968849937,0.891,0.654,1.18911366941121e-20
"Lpar1",9.97712476853052e-25,0.374460758197717,0.453,0.152,1.41116452726096e-20
"Hist1h2bb",1.10289594472742e-24,0.677968833288729,0.807,0.488,1.55993602422246e-20
"Gcnt1",1.19565906866825e-24,0.469114172034636,0.646,0.286,1.69114018672438e-20
"Tspan7",1.25592860747056e-24,-0.954447399550746,0.177,0.54,1.77638542240636e-20
"Fn1",1.30338052625817e-24,-0.711407580732418,0.417,0.771,1.84350141633956e-20
"Pdcd4",1.37870768333623e-24,0.428177472135328,0.562,0.225,1.95004414731076e-20
"Icosl",1.46470025265087e-24,0.451780334582222,0.521,0.2,2.07167203734939e-20
"Hepacam2",1.61050788168024e-24,0.34760174114019,0.323,0.084,2.27790234784854e-20
"Ppp1r14a",1.74166803634852e-24,-0.902184569257119,0.51,0.771,2.46341527061135e-20
"S1pr3",2.17656914198554e-24,0.563108458542682,0.703,0.349,3.07853939442435e-20
"Dennd4b",2.82497563578213e-24,0.533761095753775,0.75,0.399,3.99564553925025e-20
"Syt13",2.99095800334084e-24,0.301898911547909,0.323,0.084,4.23041099992528e-20
"Myb",3.16149897771206e-24,0.312557007375124,0.318,0.081,4.47162415407593e-20
"Satb1",5.74096488015118e-24,0.506036814831717,0.682,0.33,8.12002072648583e-20
"Cavin2",5.84728230531506e-24,-0.934127210150152,0.229,0.573,8.27039609263761e-20
"Sema4d",6.88687030196093e-24,0.393634897898319,0.516,0.194,9.74078935509354e-20
"Nusap1",6.97842112471077e-24,0.315614925966172,0.365,0.105,9.87027883879091e-20
"Dkc1",7.8402638439845e-24,0.451694750804639,0.625,0.275,1.10892691809317e-19
"Zmiz2",8.48005200838651e-24,0.607330313749611,0.849,0.545,1.19941855606619e-19
"Tgfb1i1",9.26429483224864e-24,-0.70229327123463,0.448,0.749,1.31034186107325e-19
"Smap2",9.61530074053386e-24,0.54207022291203,0.661,0.325,1.35998813674111e-19
"Stap1",9.99328436967855e-24,0.289623433590665,0.281,0.066,1.41345014124733e-19
"Tmcc2",1.16247773466117e-23,-0.974485631654681,0.271,0.596,1.64420850790476e-19
"Hmgcs2",1.28922510016675e-23,0.350750930053116,0.38,0.114,1.82347998167584e-19
"Pdcd1",1.63861397567318e-23,0.283532231509202,0.328,0.087,2.31765560719215e-19
"Bmp2k",1.90698205020088e-23,0.573239301411764,0.755,0.418,2.69723541180413e-19
"Sptlc2",1.91091354300548e-23,-0.523576944239931,0.948,0.993,2.70279611522695e-19
"Slc4a7",2.04470022370096e-23,0.262719097114171,0.25,0.053,2.89202399640264e-19
"Akna",2.08697826174423e-23,0.558256673451287,0.911,0.701,2.95182205341104e-19
"Lgals3",2.31217444564352e-23,-0.65782267888525,0.906,0.993,3.2703395359182e-19
"Ighg2b",3.04144827826015e-23,0.66791646661065,0.688,0.33,4.30182444477115e-19
"Rhobtb2",5.07636418940375e-23,0.442564709995218,0.531,0.215,7.18000950949266e-19
"S100a6",5.10532936730586e-23,-0.614278842981633,0.859,0.973,7.22097785711741e-19
"Amotl2",6.41905769712402e-23,-0.658603534280098,0.542,0.813,9.07911520681222e-19
"Shmt2",6.8698256516014e-23,0.503131730696323,0.688,0.346,9.71668140162501e-19
"Pnmal2",9.37944957413543e-23,0.290713224221823,0.292,0.073,1.32662934776572e-18
"Fam111a",1.07311232706735e-22,0.42035508155438,0.531,0.214,1.51781007540406e-18
"Cd3d",1.19515348367212e-22,0.610943828577711,0.797,0.465,1.69042508730585e-18
"Hist4h4",1.42486756901755e-22,0.618505389306288,0.859,0.629,2.01533268961842e-18
"Snrpe",1.42568804408974e-22,0.504525411741019,0.75,0.401,2.01649316956053e-18
"Hist1h1a",1.43119742310442e-22,0.501104240508198,0.542,0.233,2.0242856352389e-18
"Cox7a2l",1.58424251884178e-22,0.500227531653422,0.932,0.88,2.24075261864982e-18
"Acp5",1.7936908834597e-22,0.511184720848763,0.75,0.399,2.5369963855654e-18
"Sftpa1",1.809041822064e-22,-0.626745110105922,0.719,0.97,2.55870875312731e-18
"Npc2",1.95130836610027e-22,-0.557085468655117,0.896,0.992,2.75993055301222e-18
"Cd53",1.96310113941062e-22,0.343869642573408,0.417,0.14,2.77661025158239e-18
"Irf4",1.97691959777872e-22,0.296043853293171,0.281,0.07,2.79615507909823e-18
"Serp1",2.23467834964071e-22,0.58673504571305,0.854,0.546,3.16072905773181e-18
"Mast3",2.88999782131943e-22,0.375835685305911,0.547,0.221,4.0876129184742e-18
"Pik3cg",3.49959005766269e-22,0.42313273313948,0.578,0.252,4.9498201775581e-18
"Sftpd",4.16097353264501e-22,-0.666174632668795,0.755,0.987,5.8852809645731e-18
"Nop53",4.69250578618486e-22,0.552151755199965,0.927,0.763,6.63708018397987e-18
"Dcn",4.86431077363371e-22,0.364543618513991,0.411,0.137,6.88008115822752e-18
"Tut4",4.98601943405827e-22,0.304767543729179,0.385,0.121,7.05222588753201e-18
"Dock2",5.71558926516134e-22,0.508696862886492,0.651,0.323,8.0841294566442e-18
"Cebpb",6.28854341606161e-22,-0.580783634006225,0.807,0.97,8.89451580767754e-18
"Kif21b",6.59990183793719e-22,0.305657363889515,0.339,0.099,9.33490115957836e-18
"Ier3",8.82049086384182e-22,-0.700699188878109,0.391,0.695,1.24757022778179e-17
"Cdca3",9.54568631762184e-22,0.285773616738128,0.344,0.101,1.35014187276443e-17
"Bdh1",1.06416262012565e-21,0.264143099490445,0.271,0.066,1.50515160990572e-17
"Lmna",1.21440775445647e-21,-0.583275618919187,0.771,0.924,1.71765832790323e-17
"Mycbp2",1.37945292290548e-21,0.595229865039527,0.875,0.659,1.95109821415751e-17
"Il2rg",1.69150869736975e-21,0.512887109449849,0.786,0.448,2.39246990155977e-17
"Ighj1",1.98065884015558e-21,0.890337455317194,1,0.981,2.80144386351605e-17
"Asb2",2.05152828959919e-21,0.29538630743487,0.333,0.097,2.90168161280909e-17
"March1",2.30411624350827e-21,0.468783500783988,0.635,0.312,3.25894201481809e-17
"Ctnna1",2.62652232415116e-21,-0.57675589726745,0.609,0.855,3.71495317527941e-17
"Ccr7",2.6648927009961e-21,0.493066464812375,0.568,0.257,3.76922423628889e-17
"Eif3e",2.96321593192536e-21,0.535431442389101,0.885,0.573,4.19117261411522e-17
"Impdh2",3.17248664205237e-21,0.45704573753086,0.656,0.319,4.48716510651887e-17
"Magi3",3.19096539525888e-21,-0.655135093835479,0.406,0.723,4.51330145505416e-17
"Pde1b",3.37866681513148e-21,0.364072799891847,0.495,0.193,4.77878634332197e-17
"Hdac9",4.24763202574316e-21,0.376004767643155,0.453,0.167,6.00785073721112e-17
"Matk",4.62589445539891e-21,0.31830596132291,0.37,0.118,6.54286511771622e-17
"Atp11a",4.68236577322649e-21,-0.538890427101433,0.651,0.912,6.62273814965155e-17
"Birc3",4.87573438598393e-21,0.412721048926701,0.677,0.326,6.89623871553568e-17
"Cdt1",5.94751132002744e-21,0.361402377952374,0.495,0.194,8.41216001104681e-17
"Nxpe3",6.11389421320601e-21,0.347696086347801,0.464,0.173,8.64749197515857e-17
"Tacstd2",7.12570812891819e-21,-0.642655882193184,0.422,0.759,1.00786015775419e-16
"C3",7.91858906586841e-21,0.412325057582026,1,1,1.12000523747643e-16
"Slc17a9",8.55178810739429e-21,0.267671840243414,0.271,0.069,1.20956490990985e-16
"Nmral1",8.92594722623231e-21,0.275410447205087,0.339,0.101,1.2624859756783e-16
"Rnf157",9.87754293872856e-21,0.280935667180357,0.328,0.096,1.39707967325377e-16
"Eif3f",9.95733363929674e-21,0.527903902066141,0.839,0.53,1.40836526994213e-16
"Trim3",1.14575770562982e-20,-0.634542666165119,0.396,0.709,1.62055969884282e-16
"Sh2b2",1.20192759168943e-20,0.354520578926279,0.458,0.173,1.70000638568553e-16
"Pabpc1",1.39948337390569e-20,0.470051578881541,0.677,0.349,1.97942928405221e-16
"Tmem173",1.48323298886165e-20,0.439882542924042,0.641,0.307,2.09788473944591e-16
"Nap1l1",1.61869930990595e-20,0.594946589293778,0.865,0.639,2.28948830393097e-16
"Kynu",1.9903075600376e-20,0.312826479778256,0.312,0.092,2.81509101291718e-16
"Sh2d1a",2.21669585901148e-20,0.320616911446306,0.432,0.156,3.13529462298584e-16
"Lcp1",2.78058389324553e-20,0.514662979237761,0.807,0.49,3.93285785860647e-16
"Galnt12",3.03505030846278e-20,0.311352589085267,0.385,0.13,4.29277515628976e-16
"Kmo",3.30674401286764e-20,0.333238518581313,0.385,0.132,4.6770587318e-16
"Plekha2",3.65675846603086e-20,0.445058884850734,0.677,0.347,5.17211917435406e-16
"Lbhd2",4.27299209242034e-20,0.336754358903197,0.292,0.082,6.04372001551933e-16
"Capn2",4.27543904401754e-20,-0.596049572200007,0.604,0.816,6.04718098385841e-16
"Alcam",4.59463474985447e-20,-0.548966724228407,0.724,0.95,6.49865139019417e-16
"Mki67",4.66721049315937e-20,0.432613892954999,0.526,0.227,6.60130252152462e-16
"Bcl2",4.7774169691393e-20,0.378928045551581,0.479,0.191,6.75717856115063e-16
"Pold1",4.93812604051016e-20,0.305060744632717,0.344,0.108,6.98448547169757e-16
"Hnrnpa1",5.30787850519262e-20,0.46149139571436,0.661,0.337,7.50746335774444e-16
"Parp1",6.88834457684175e-20,0.490326703973334,0.74,0.426,9.74287456948497e-16
"Blvrb",8.10037328959004e-20,0.481925657226083,0.917,0.688,1.14571679807962e-15
"Anxa2",8.83522541874412e-20,-0.536948426636106,0.615,0.876,1.24965428322717e-15
"Traj22",9.60439962969851e-20,0.2832505480072,0.38,0.127,1.35844628362456e-15
"Zfp318",9.73033998342921e-20,0.463697625290441,0.594,0.292,1.37625928725623e-15
"Nfatc2",9.78259726363013e-20,0.382434299523025,0.562,0.248,1.38365055696785e-15
"Bid",1.0041124707468e-19,0.370486736115623,0.448,0.174,1.42021667862427e-15
"Hnrnpa2b1",1.19997626214126e-19,0.385471927229881,0.984,0.986,1.6972464251726e-15
"Susd3",1.21025139206129e-19,0.44899328658251,0.641,0.32,1.71177956893148e-15
"Erp29",1.23156974593789e-19,0.484105578450058,0.948,0.856,1.74193224865455e-15
"Dnase1l3",1.24398257912559e-19,0.266893768391327,0.302,0.087,1.75948895991523e-15
"Sh3bgrl3",1.42076851581272e-19,0.419915300147491,0.979,0.964,2.00953498876552e-15
"Dram1",1.44690589142391e-19,-0.535662763098627,0.917,0.981,2.04650369282997e-15
"Slc7a5",1.71076576885636e-19,0.324037068932017,0.38,0.133,2.41970710347044e-15
"Ccna2",1.74340222634565e-19,0.304626786127147,0.411,0.148,2.46586810894328e-15
"Inpp5d",1.89750484860215e-19,0.421259406225188,0.63,0.309,2.68383085786288e-15
"Pcolce2",2.12344867596521e-19,-0.77407820986221,0.172,0.497,3.0034058072852e-15
"Itga3",2.19522232239602e-19,-0.652984590730591,0.417,0.672,3.10492245279693e-15
"Cd3e",2.22961393389245e-19,0.5023330624671,0.734,0.42,3.15356594809748e-15
"Mfap4",2.28451404684021e-19,-0.720489346409208,0.542,0.801,3.23121666785079e-15
"Msc",2.45148570407442e-19,0.257965036155397,0.292,0.083,3.46738137984286e-15
"Ncl",2.5315277597695e-19,0.502461195895656,0.849,0.57,3.58059286341798e-15
"Gga2",2.62082050640613e-19,0.350537239184952,0.453,0.178,3.70688852426083e-15
"Cd40",2.8773515366668e-19,0.481421416455705,0.714,0.394,4.06972601346153e-15
"Bzw2",2.9547593839207e-19,0.324755721520172,0.375,0.129,4.17921167261743e-15
"Prag1",3.04143008207006e-19,0.316383162195411,0.365,0.124,4.30179870807989e-15
"Ung",3.20741199274754e-19,0.259825972156232,0.255,0.066,4.53656352254212e-15
